entity;three_class;jour;P_f;P_h;P;T_f;T_h;T;pop;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
FR;30-59;2020-10-28;14708;12173;26912;94075;73767;167989;25680932.859880406;154571.0;953633.0;601.890129316431;16.20864630313758;3713.3892495385035
FR;60+;2020-10-28;7727;6037;13783;51766;36574;88487;17857583.105505355;76043.0;489837.0;425.8303016187926;15.524143745776655;2743.0195738469615
FR;whole;2020-10-28;31128;25653;56958;205945;161001;367992;67114995.0;326243.0;2096924.0;486.0955439242751;15.558169967056507;3124.374813705939
FR;0-29;2020-10-29;8654;7683;16480;61122;51196;113076;23576479.03461425;96495.0;651906.0;409.28503301247423;14.801980653652521;2765.069368682626
FR;30-59;2020-10-29;14216;11860;26101;97065;74493;171737;25680932.859880406;156460.0;966930.0;609.2457811157901;16.18110928402263;3765.1669636603024
FR;60+;2020-10-29;7601;5963;13592;54146;37706;91990;17857583.105505355;78166.0;506666.0;437.71880852063356;15.427520299368815;2837.2596504607545
FR;whole;2020-10-29;30481;25518;56198;212405;163479;376967;67114995.0;331301.0;2126317.0;493.6318627454267;15.580978753403185;3168.169795736407
FR;0-29;2020-10-30;9326;8376;17868;64325;55334;120595;23576479.03461425;97701.0;651727.0;414.4003006409839;14.99109289625871;2764.3101374176986
FR;30-59;2020-10-30;14548;12217;26798;101695;79813;181703;25680932.859880406;157224.0;975396.0;612.2207509277067;16.118991671075133;3798.1330558431373
FR;60+;2020-10-30;7571;6285;13886;56818;42167;99209;17857583.105505355;79393.0;521536.0;444.58983912287516;15.222918456252302;2920.5295975311155
FR;whole;2020-10-30;31457;26888;58582;222906;177403;401679;67114995.0;334504.0;2149522.0;498.40426867349095;15.561785364374034;3202.7447815499354
FR;0-29;2020-10-31;4287;3745;8112;29038;25117;54625;23576479.03461425;98130.0;653288.0;416.21991076754335;15.020940228505653;2770.931143029725
FR;30-59;2020-10-31;6403;5577;11990;42107;35298;77455;25680932.859880406;157285.0;980295.0;612.4582812399148;16.044660025808557;3817.20946567112
FR;60+;2020-10-31;3281;2897;6185;22127;18007;40184;17857583.105505355;80044.0;525235.0;448.23534924680285;15.239654630784315;2941.2434868527876
FR;whole;2020-10-31;13975;12223;26295;93300;78457;172327;67114995.0;335640.0;2159683.0;500.0968859492577;15.541169699442001;3217.8844682920712
FR;0-29;2020-11-01;1027;880;1925;7438;6035;13596;23576479.03461425;97924.0;652978.0;415.3461585855591;14.996523619478758;2769.6162732413018
FR;30-59;2020-11-01;1638;1422;3063;10423;8687;19138;25680932.859880406;157092.0;979900.0;611.7067509078468;16.031431778752932;3815.671359551085
FR;60+;2020-11-01;1044;935;1983;7117;5779;12921;17857583.105505355;80090.0;525515.0;448.49294289611277;15.240288098341626;2942.811448196412
FR;whole;2020-11-01;3710;3237;6972;24985;20506;45667;67114995.0;335286.0;2159258.0;499.5694330305768;15.527834098565341;3217.251226793655
FR;0-29;2020-11-02;10719;9682;20579;66634;58543;126201;23576479.03461425;98629.0;652289.0;418.33642697535953;15.120445078791764;2766.693869098646
FR;30-59;2020-11-02;17725;14960;32727;109327;86082;195630;25680932.859880406;157192.0;986222.0;612.096144862286;15.938804853268332;3840.2888453507403
FR;60+;2020-11-02;9284;7454;16752;66142;47676;113976;17857583.105505355;80624.0;537502.0;451.48326917288284;14.999758140434826;3009.936993289379
FR;whole;2020-11-02;37738;32107;70084;242162;192361;435938;67114995.0;336616.0;2176856.0;501.5511064256207;15.463402264550341;3243.4718947680767
FR;0-29;2020-11-03;8740;8082;16950;58244;51378;110370;23576479.03461425;98156.0;649849.0;416.330190169153;15.104431952653616;2756.344571409123
FR;30-59;2020-11-03;14463;12270;26765;95966;73561;169731;25680932.859880406;154356.0;983383.0;601.0529323143863;15.696427536371893;3829.2339509842072
FR;60+;2020-11-03;8580;6761;15364;60533;42079;102801;17857583.105505355;81545.0;549568.0;456.64074202102023;14.838018225224175;3077.5049274757257
FR;whole;2020-11-03;31801;27128;59131;214812;167081;383060;67114995.0;334220.0;2183630.0;497.9811143545492;15.30570655285007;3253.5650192628336
FR;0-29;2020-11-04;7964;7145;15223;57804;50463;109128;23576479.03461425;97137.0;647591.0;412.0080859291436;14.999745209553561;2746.767229530869
FR;30-59;2020-11-04;11960;9892;21887;87247;67017;154431;25680932.859880406;149331.0;969825.0;581.4858861038095;15.39772639393705;3776.4399186413216
FR;60+;2020-11-04;7328;5667;13013;53565;36820;90518;17857583.105505355;80775.0;551599.0;452.32884832605197;14.643790144652183;3088.878247078947
FR;whole;2020-11-04;27257;22714;50140;198670;154373;354207;67114995.0;327402.0;2169845.0;487.82243073995613;15.088727535837812;3233.025645014203
FR;0-29;2020-11-05;7437;6704;14278;59521;50398;110710;23576479.03461425;94935.0;645225.0;402.66826891589454;14.713472044635592;2736.73180398439
FR;30-59;2020-11-05;11165;9352;20547;92928;69021;162151;25680932.859880406;143777.0;960239.0;559.8589458742487;14.973043169460936;3739.1126141687664
FR;60+;2020-11-05;6856;5220;12103;57220;37982;95376;17857583.105505355;79286.0;554985.0;443.9906538951328;14.286151877978684;3107.839379612924
FR;whole;2020-11-05;25466;21285;46950;209742;157488;368409;67114995.0;318154.0;2161287.0;474.0430957344183;14.720580839101888;3220.2743962060936
FR;0-29;2020-11-06;7180;6590;13918;59431;51480;111822;23576479.03461425;90985.0;636452.0;385.91428290211894;14.295657802945078;2699.520988972022
FR;30-59;2020-11-06;10348;8707;19081;93848;71867;165902;25680932.859880406;136060.0;944438.0;529.809414410165;14.406451244020255;3677.5844754278064
FR;60+;2020-11-06;6663;5289;11973;57605;40828;98624;17857583.105505355;77373.0;554400.0;433.2781180010105;13.95616883116883;3104.563460377137
FR;whole;2020-11-06;24201;20597;45014;210953;164230;376500;67114995.0;304586.0;2136108.0;453.8270471449786;14.258923237963625;3182.7581898799217
FR;0-29;2020-11-07;2842;2683;5597;24716;21895;47001;23576479.03461425;88470.0;628828.0;375.2468715541074;14.06903000502522;2667.1836752077115
FR;30-59;2020-11-07;4081;3564;7651;34888;29391;64320;25680932.859880406;131721.0;931303.0;512.913610727042;14.143731954047178;3626.437579512199
FR;60+;2020-11-07;2533;2142;4689;19737;15951;35767;17857583.105505355;75877.0;549983.0;424.9007245365007;13.796244611197073;3079.8288701814554
FR;whole;2020-11-07;9459;8394;17946;79356;67264;147131;67114995.0;296237.0;2110912.0;441.3872041560906;14.033602537670923;3145.2166538938136
FR;0-29;2020-11-08;573;534;1113;5211;4486;9735;23576479.03461425;87658.0;624967.0;371.80276101152873;14.026020573886303;2650.807184068677
FR;30-59;2020-11-08;889;768;1658;7149;6206;13362;25680932.859880406;130316.0;925527.0;507.44262566716924;14.080194310916916;3603.9461847037833
FR;60+;2020-11-08;842;766;1616;6309;5294;11662;17857583.105505355;75510.0;548724.0;422.8455752039639;13.761016467295034;3072.778643997085
FR;whole;2020-11-08;2304;2068;4387;18674;15993;34772;67114995.0;293652.0;2100017.0;437.5356058657235;13.983315373161265;3128.983321834413
FR;0-29;2020-11-09;7268;6469;13860;60102;52167;113246;23576479.03461425;80939.0;612012.0;343.30401872632416;13.225067482336947;2595.8583514589395
FR;30-59;2020-11-09;11376;9171;20566;95851;71179;167206;25680932.859880406;118155.0;897103.0;460.0884268678013;13.170728444782817;3493.2648470939453
FR;60+;2020-11-09;7622;5546;13195;65879;43637;109688;17857583.105505355;71953.0;544436.0;402.92686627798724;13.216062126677883;3048.7664359918595
FR;whole;2020-11-09;26277;21193;47647;221900;167045;390285;67114995.0;271215.0;2054364.0;404.10492468933364;13.201896061262755;3060.961265064536
FR;0-29;2020-11-10;5407;5016;10517;54734;47559;103143;23576479.03461425;74506.0;604785.0;316.0183498588259;12.319419297766974;2565.2049193269
FR;30-59;2020-11-10;8635;7013;15682;85354;62517;148051;25680932.859880406;107072.0;875423.0;416.9318948972892;12.230887239654429;3408.844237771497
FR;60+;2020-11-10;6353;4829;11193;59003;39506;98638;17857583.105505355;67782.0;540273.0;379.569842119919;12.545879583099657;3025.454210729323
FR;whole;2020-11-10;20408;16866;37421;199159;149658;349988;67114995.0;249505.0;2021292.0;371.7574589702346;12.34383750591206;3011.6846466277766
FR;0-29;2020-11-11;795;690;1500;8314;6901;15324;23576479.03461425;60783.0;510981.0;257.812033386157;11.895354230392128;2167.333804381026
FR;30-59;2020-11-11;1130;978;2111;11034;8965;20033;25680932.859880406;87296.0;741025.0;339.92534646736556;11.780439256435344;2885.506550884113
FR;60+;2020-11-11;991;774;1772;8620;6573;15214;17857583.105505355;56541.0;464969.0;316.6217940353241;12.160165516410771;2603.7622070853117
FR;whole;2020-11-11;2916;2443;5384;27975;22445;50587;67114995.0;204749.0;1717672.0;305.0719142570151;11.920145406107801;2559.296920159198
FR;0-29;2020-11-12;5747;4979;10807;57194;49022;107098;23576479.03461425;57312.0;507369.0;243.08973327126716;11.295920720422414;2152.013450588176
FR;30-59;2020-11-12;8496;6887;15401;88082;64470;152739;25680932.859880406;82150.0;731613.0;319.88713357191716;11.228614035015779;2848.8567918922827
FR;60+;2020-11-12;5964;4324;10308;60920;38997;100096;17857583.105505355;54746.0;469689.0;306.5700418503007;11.655797772568658;2630.193555449273
FR;whole;2020-11-12;20216;16202;36539;206271;152574;360115;67114995.0;194338.0;1709378.0;289.5597325158111;11.368930687068628;2546.9390260701057
FR;0-29;2020-11-13;4526;4130;8741;50113;43330;94257;23576479.03461425;52135.0;489804.0;221.13140780460486;10.644053539783261;2077.5112317699563
FR;30-59;2020-11-13;6477;5304;11788;74025;55016;129181;25680932.859880406;74857.0;694892.0;291.48863247465613;10.772465361523805;2705.867437882613
FR;60+;2020-11-13;4943;3442;8398;49778;35521;85428;17857583.105505355;51171.0;456493.0;286.5505354093767;11.209591384752887;2556.297777269012
FR;whole;2020-11-13;15952;12884;28948;173961;133914;308969;67114995.0;178272.0;1641847.0;265.6217138956801;10.858015393638993;2446.3191869417556
FR;0-29;2020-11-14;1809;1567;3416;19260;16578;36135;23576479.03461425;49954.0;478938.0;211.88066261573283;10.43016006247155;2031.4229249280106
FR;30-59;2020-11-14;2545;2119;4665;26039;21669;47734;25680932.859880406;71871.0;678306.0;279.8613289950975;10.595660365675668;2641.2825565993044
FR;60+;2020-11-14;1622;1289;2914;17122;14264;31424;17857583.105505355;49396.0;452150.0;276.6107804631837;10.924693132809908;2531.977576857003
FR;whole;2020-11-14;5978;4976;10998;62431;52528;115321;67114995.0;171324.0;1610037.0;255.2693328815714;10.640997691357404;2398.922923260294
FR;0-29;2020-11-15;387;332;725;3886;3150;7064;23576479.03461425;49566.0;476267.0;210.23495462248093;10.407187564958312;2020.0938371703412
FR;30-59;2020-11-15;560;447;1008;5506;4489;10004;25680932.859880406;71221.0;674948.0;277.33026829124174;10.552072159633038;2628.206707609231
FR;60+;2020-11-15;515;456;973;5073;4303;9382;17857583.105505355;48753.0;449870.0;273.01006923478815;10.837130726654367;2519.2098916303435
FR;whole;2020-11-15;1462;1236;2707;14467;11950;26460;67114995.0;169644.0;1601725.0;252.76616648783184;10.59133122102733;2386.538209531268
FR;0-29;2020-11-16;4573;4190;8840;45575;40187;86450;23576479.03461425;44546.0;449471.0;188.94254708092313;9.910761762160407;1906.438189265245
FR;30-59;2020-11-16;7110;5716;12844;74804;54908;129852;25680932.859880406;63499.0;637594.0;247.261267129436;9.959158963227383;2482.7524898679603
FR;60+;2020-11-16;5154;3515;8680;56985;38244;95338;17857583.105505355;44238.0;435520.0;247.726692568838;10.157512858192504;2438.851872769572
FR;whole;2020-11-16;16842;13427;30377;177409;133397;311813;67114995.0;152374.0;1523253.0;227.03421195218743;10.003197105142744;2269.616499263689
FR;0-29;2020-11-17;3281;2988;6367;39059;34276;74047;23576479.03461425;40396.0;420375.0;171.34025797784247;9.609515313707998;1783.0270558331401
FR;30-59;2020-11-17;5037;4015;9061;62688;44282;107099;25680932.859880406;56878.0;596642.0;221.47949340600735;9.533019800818582;2323.287877645962
FR;60+;2020-11-17;3703;2522;6244;46118;30590;76828;17857583.105505355;39289.0;413710.0;220.01297582026936;9.496748930410192;2316.718883825082
FR;whole;2020-11-17;12058;9547;21816;147940;109231;258225;67114995.0;136769.0;1431490.0;203.78307411033853;9.554310543559508;2132.891464865638
FR;0-29;2020-11-18;2696;2496;5254;34811;30090;65440;23576479.03461425;44150.0;470491.0;187.26290696409905;9.3838139305534;1995.5948439512101
FR;30-59;2020-11-18;3942;3186;7146;51363;37567;89041;25680932.859880406;61913.0;665650.0;241.0854790120281;9.301134229700294;2592.000857725461
FR;60+;2020-11-18;2895;2040;4941;35563;24685;60345;17857583.105505355;42458.0;458841.0;237.75893831293735;9.253314328928758;2569.4462531076942
FR;whole;2020-11-18;9536;7726;17363;121770;92401;214942;67114995.0;148748.0;1595845.0;221.6315444856995;9.320955355939956;2377.777127153179
FR;0-29;2020-11-19;2512;2395;4954;37676;31765;69980;23576479.03461425;38297.0;433373.0;162.43731705558554;8.836960309017867;1838.1582736070782
FR;30-59;2020-11-19;4015;3036;7064;58722;41206;100064;25680932.859880406;53576.0;612975.0;208.62170503042034;8.740323830498797;2386.8875922245397
FR;60+;2020-11-19;2875;1916;4803;39947;26288;66356;17857583.105505355;36953.0;425101.0;206.93169832488516;8.692757721106279;2380.5069112009037
FR;whole;2020-11-19;9404;7352;16832;136388;99304;236501;67114995.0;129041.0;1472231.0;192.26850869913645;8.764996797377586;2193.5947398938197
FR;0-29;2020-11-20;2656;2375;5069;38875;32750;72200;23576479.03461425;34625.0;411316.0;146.86247233594403;8.418101897324684;1744.6031674030658
FR;30-59;2020-11-20;3776;2978;6758;59139;44050;103301;25680932.859880406;48546.0;587095.0;189.0351891221216;8.268849164104616;2286.1124368156384
FR;60+;2020-11-20;2535;1862;4403;40589;30305;70986;17857583.105505355;32958.0;410659.0;184.56024986852393;8.025636842246243;2299.6337050415127
FR;whole;2020-11-20;8972;7218;16250;138639;107148;246587;67114995.0;116343.0;1409849.0;173.3487427064548;8.252160337738298;2100.6468077662826
FR;0-29;2020-11-21;1272;1064;2350;16639;14092;31001;23576479.03461425;33559.0;406182.0;142.3410168699479;8.262059864789675;1722.8272271006044
FR;30-59;2020-11-21;1655;1471;3127;24342;20066;44441;25680932.859880406;47008.0;583802.0;183.04631010284456;8.052045042668576;2273.289693895951
FR;60+;2020-11-21;978;800;1784;16000;13822;29851;17857583.105505355;31828.0;409086.0;178.2324058746095;7.78027114103147;2290.825122207506
FR;whole;2020-11-21;3907;3339;7267;56990;48001;105324;67114995.0;112612.0;1399852.0;167.78962734035812;8.044564711126604;2085.751477743536
FR;0-29;2020-11-22;269;207;479;3407;2753;6190;23576479.03461425;33313.0;405308.0;141.29760407010264;8.21918146199927;1719.1201426003408
FR;30-59;2020-11-22;423;296;719;5014;4158;9183;25680932.859880406;46719.0;582981.0;181.92096157451488;8.013811770881041;2270.0927695300043
FR;60+;2020-11-22;344;294;638;4865;4210;9083;17857583.105505355;31493.0;408787.0;176.35645212420124;7.704012113888162;2289.1507634869927
FR;whole;2020-11-22;1036;797;1836;13288;11124;24463;67114995.0;111741.0;1397855.0;166.49185476360387;7.993747563230808;2082.775987690977
FR;0-29;2020-11-23;2676;2351;5078;35851;30779;67162;23576479.03461425;29551.0;386020.0;125.34102296027386;7.65530283405005;1637.3097926677578
FR;30-59;2020-11-23;4261;3385;7666;61011;45448;106634;25680932.859880406;41541.0;559763.0;161.7581426136459;7.421176462181315;2179.683281188278
FR;60+;2020-11-23;2986;2015;5012;48674;34547;83333;17857583.105505355;27825.0;396782.0;155.81615852271614;7.012666905252758;2221.9244208790788
FR;whole;2020-11-23;9930;7753;17765;145588;110814;257229;67114995.0;99129.0;1343271.0;147.70022705060174;7.37967245626534;2001.4469195743814
FR;0-29;2020-11-24;2003;1675;3694;31174;26673;58316;23576479.03461425;26878.0;370289.0;114.00345217171132;7.258654726443399;1570.5865131784658
FR;30-59;2020-11-24;3216;2432;5667;51958;36189;88322;25680932.859880406;38147.0;540986.0;148.54211179997475;7.051383954483111;2106.566778363204
FR;60+;2020-11-24;2691;1684;4384;40080;27221;67385;17857583.105505355;25965.0;387339.0;145.40041531149416;6.703430328471958;2169.0449245653313
FR;whole;2020-11-24;7910;5793;13750;123240;90112;214087;67114995.0;91063.0;1299133.0;135.6820484006592;7.009520965135979;1935.6821824988588
FR;0-29;2020-11-25;1952;1711;3695;30255;26328;57001;23576479.03461425;25319.0;361850.0;107.39092959057811;6.997098245129198;1534.7923643252377
FR;30-59;2020-11-25;2993;2258;5260;46799;34297;81212;25680932.859880406;36261.0;533157.0;141.19814181924878;6.8011861421682545;2076.0811256701477
FR;60+;2020-11-25;2247;1417;3669;33128;23049;56261;17857583.105505355;24693.0;383255.0;138.27739092188426;6.4429687805769005;2146.1750883961754
FR;whole;2020-11-25;7195;5390;12632;110205;83727;194554;67114995.0;86332.0;1278745.0;128.63295303828897;6.751306945481702;1905.3044703348337
FR;0-29;2020-11-26;1977;1706;3710;31237;26060;57760;23576479.03461425;24075.0;349630.0;102.11448437510045;6.88585075651403;1482.9610455686966
FR;30-59;2020-11-26;2985;2255;5251;51510;35978;87640;25680932.859880406;34448.0;520733.0;134.13842942526355;6.615290369536788;2027.7028207706041
FR;60+;2020-11-26;2179;1379;3566;37374;24903;62438;17857583.105505355;23456.0;379337.0;131.3503617002275;6.183420019665891;2124.234829309311
FR;whole;2020-11-26;7144;5344;12534;120160;86985;207925;67114995.0;82034.0;1250169.0;122.22901901430521;6.561832840200005;1862.7268019613202
FR;0-29;2020-11-27;2011;1814;3870;32185;27602;60261;23576479.03461425;22876.0;337691.0;97.02890735471642;6.7742403558282565;1432.321592652629
FR;30-59;2020-11-27;2904;2287;5197;53015;39536;92681;25680932.859880406;32887.0;510113.0;128.0599897964655;6.447002918961093;1986.3491828091464
FR;60+;2020-11-27;1972;1416;3393;38028;29069;67183;17857583.105505355;22446.0;375534.0;125.69450113929513;5.977088625796865;2102.9385543457206
FR;whole;2020-11-27;6888;5519;12465;123251;96244;220189;67114995.0;78249.0;1223771.0;116.5894447284098;6.394088436480355;1823.394310019691
FR;0-29;2020-11-28;928;877;1825;14375;12305;26850;23576479.03461425;22351.0;333540.0;94.80211174529056;6.701145289920249;1414.715062034102
FR;30-59;2020-11-28;1418;1251;2671;22631;19546;42198;25680932.859880406;32431.0;507870.0;126.2843533642221;6.385689251186327;1977.6150764110719
FR;60+;2020-11-28;909;677;1587;16131;14042;30189;17857583.105505355;22249.0;375872.0;124.59132833681622;5.919302315681934;2104.8313076819536
FR;whole;2020-11-28;3255;2807;6085;53149;45906;99264;67114995.0;77067.0;1217711.0;114.82828837281446;6.328841572425641;1814.365031242273
FR;0-29;2020-11-29;208;162;371;3032;2579;5625;23576479.03461425;22243.0;332975.0;94.3440280770658;6.6800810871687055;1412.318605806815
FR;30-59;2020-11-29;364;260;624;4631;4064;8701;25680932.859880406;32336.0;507388.0;125.91442910750473;6.373032078015246;1975.7381975506742
FR;60+;2020-11-29;320;291;611;5031;4337;9375;17857583.105505355;22222.0;376164.0;124.44013206439526;5.907529694494954;2106.4664673688767
FR;whole;2020-11-29;892;714;1607;12694;10983;23705;67114995.0;76838.0;1216953.0;114.48708295366781;6.313966110441406;1813.2356264050977
FR;0-29;2020-11-30;2380;2012;4437;31993;27030;59441;23576479.03461425;21602.0;325254.0;91.62521667584298;6.641578581662332;1379.5698650441918
FR;30-59;2020-11-30;3749;2946;6710;57088;41479;98714;25680932.859880406;31380.0;499468.0;122.19182290306465;6.282684776602304;1944.8981963590788
FR;60+;2020-11-30;2806;1914;4725;46780;33796;80650;17857583.105505355;21935.0;373481.0;122.83297168717982;5.873123398512909;2091.442037779786
FR;whole;2020-11-30;8936;6874;15875;135882;102340;238869;67114995.0;74948.0;1198593.0;111.67102076071079;6.252998307181837;1785.879593673515
FR;0-29;2020-12-01;1839;1507;3379;28101;23268;51804;23576479.03461425;21287.0;318742.0;90.28913931018745;6.67844212560629;1351.949116456418
FR;30-59;2020-12-01;2893;2250;5152;48792;34146;83054;25680932.859880406;30865.0;494200.0;120.18644403770205;6.245447187373533;1924.3849228392141
FR;60+;2020-12-01;2388;1464;3857;37859;26394;64317;17857583.105505355;21408.0;370413.0;119.88184444400025;5.779494780150805;2074.2616613432115
FR;whole;2020-12-01;7123;5224;12395;114784;83847;199254;67114995.0;73593.0;1183760.0;109.65209786576011;6.216885179428262;1763.7787203887895
FR;0-29;2020-12-02;1792;1554;3378;26708;22953;50003;23576479.03461425;20970.0;311744.0;88.94457891363889;6.726673167727366;1322.266991361633
FR;30-59;2020-12-02;2585;2063;4658;43237;31992;75335;25680932.859880406;30263.0;488323.0;117.84229243197721;6.197332503281639;1901.5002401368142
FR;60+;2020-12-02;2109;1359;3476;32135;22704;54903;17857583.105505355;21215.0;369055.0;118.80107108928745;5.748465675847774;2066.6570488266307
FR;whole;2020-12-02;6487;4977;11517;102109;77689;180322;67114995.0;72478.0;1169528.0;107.99077016991508;6.197200922081387;1742.573325081824
FR;0-29;2020-12-03;1815;1668;3508;28971;24250;53513;23576479.03461425;20768.0;307497.0;88.08779279344074;6.7538870297921605;1304.2532752602392
FR;30-59;2020-12-03;2915;2148;5074;50780;35563;86465;25680932.859880406;30086.0;487148.0;117.15306513261959;6.175946529596755;1896.924861172152
FR;60+;2020-12-03;2102;1336;3444;35421;24163;59695;17857583.105505355;21093.0;366312.0;118.11788793242235;5.758206119373649;2051.2966275210492
FR;whole;2020-12-03;6833;5153;12029;115212;84036;199779;67114995.0;71973.0;1161382.0;107.23833027179693;6.197185766612535;1730.4359480321798
FR;0-29;2020-12-04;1971;1714;3715;30943;26549;57906;23576479.03461425;20613.0;305142.0;87.4303578992293;6.755215604538215;1294.264506383672
FR;30-59;2020-12-04;2955;2328;5292;51864;40127;92143;25680932.859880406;30181.0;486610.0;117.52298938933696;6.202297527794332;1894.8299216972684
FR;60+;2020-12-04;2114;1437;3559;38146;29782;68031;17857583.105505355;21259.0;367160.0;119.0474650147142;5.790118749319098;2056.045310447456
FR;whole;2020-12-04;7042;5481;12570;120984;96499;218153;67114995.0;72078.0;1159346.0;107.39477817140566;6.217125862339629;1727.4023487597667
FR;0-29;2020-12-05;998;995;2010;15098;12906;28162;23576479.03461425;20798.0;306454.0;88.21503825683651;6.786662924941426;1299.8293746495133
FR;30-59;2020-12-05;1594;1271;2867;24119;20545;44715;25680932.859880406;30377.0;489127.0;118.28620154003806;6.210452500066445;1904.6309675305067
FR;60+;2020-12-05;982;711;1695;17033;15018;32094;17857583.105505355;21367.0;369065.0;119.65225010439806;5.789495075393224;2066.7130474460464
FR;whole;2020-12-05;3575;2977;6574;56264;48493;105011;67114995.0;72567.0;1165093.0;108.12337838958344;6.228429833498271;1735.9652637983509
FR;0-29;2020-12-06;219;178;397;3407;2771;6198;23576479.03461425;20824.0;307027.0;88.32531765844618;6.782465385780403;1302.2597630003722
FR;30-59;2020-12-06;357;291;648;5288;4437;9733;25680932.859880406;30401.0;490159.0;118.37965608910352;6.202273139940305;1908.6495131403206
FR;60+;2020-12-06;407;302;710;5529;4755;10291;17857583.105505355;21466.0;369981.0;120.20663643660825;5.801919558031359;2071.842520984476
FR;whole;2020-12-06;983;771;1756;14227;11968;26232;67114995.0;72716.0;1167620.0;108.34538540902818;6.227711070382488;1739.730443248934
FR;0-29;2020-12-07;2453;2174;4648;34048;28655;63055;23576479.03461425;21035.0;310641.0;89.22027741766306;6.771482193271333;1317.5885998241154
FR;30-59;2020-12-07;4025;3239;7279;62393;46775;109351;25680932.859880406;30970.0;500796.0;120.59530768986336;6.184154825517775;1950.0693480740333
FR;60+;2020-12-07;2855;1924;4788;48064;36118;84305;17857583.105505355;21529.0;373636.0;120.55942773892384;5.762025072530484;2092.310016380721
FR;whole;2020-12-07;9336;7339;16721;144539;111600;256803;67114995.0;73562.0;1185554.0;109.60590848587562;6.204862874234324;1766.4517445021042
FR;0-29;2020-12-08;1976;1742;3744;31944;26650;58967;23576479.03461425;21400.0;317804.0;90.76843055564484;6.733710085461479;1347.9705749675772
FR;30-59;2020-12-08;3095;2419;5529;56193;38852;95198;25680932.859880406;31347.0;512940.0;122.06332289809966;6.111241080828167;1997.3573499011466
FR;60+;2020-12-08;2412;1543;3957;41081;29529;70687;17857583.105505355;21629.0;380006.0;121.11941393307555;5.691752235491018;2127.981136948186
FR;whole;2020-12-08;7486;5706;13237;129242;95059;224908;67114995.0;74404.0;1211208.0;110.86047164273796;6.142958104636033;1804.6756913265062
FR;0-29;2020-12-09;2021;1786;3836;31442;26653;58498;23576479.03461425;21858.0;326299.0;92.7110446301535;6.698764017051845;1384.002248685811
FR;30-59;2020-12-09;2875;2346;5232;50461;37801;88407;25680932.859880406;31921.0;526012.0;124.29844419658146;6.068492734006068;2048.258927625457
FR;60+;2020-12-09;2169;1491;3667;34305;25135;59527;17857583.105505355;21820.0;384630.0;122.18898756390536;5.672984426591789;2153.8748985657617
FR;whole;2020-12-09;7070;5624;12741;116255;89634;206526;67114995.0;75628.0;1237412.0;112.68420715817679;6.111788151399857;1843.7191271488584
FR;0-29;2020-12-10;2055;1841;3924;33568;28312;62209;23576479.03461425;22274.0;334995.0;94.47551505590809;6.649054463499455;1420.8864670087964
FR;30-59;2020-12-10;3168;2538;5719;57345;40978;98486;25680932.859880406;32566.0;538033.0;126.81003520271521;6.052788583599891;2095.06797488861
FR;60+;2020-12-10;2357;1565;3934;38168;26979;65259;17857583.105505355;22310.0;390194.0;124.93291991524876;5.71766864687822;2185.032530408363
FR;whole;2020-12-10;7580;5945;13580;129109;96309;226028;67114995.0;77179.0;1263661.0;114.99516613239709;6.107571571806046;1882.8296120710434
FR;0-29;2020-12-11;2218;2049;4316;37046;32252;69749;23576479.03461425;22875.0;346838.0;97.02466583926989;6.5952980930578535;1471.1187344419975
FR;30-59;2020-12-11;3229;2727;5973;60523;48052;108750;25680932.859880406;33247.0;554640.0;129.4618080324471;5.994338670128371;2159.734628902351
FR;60+;2020-12-11;2203;1584;3792;40305;32844;73261;17857583.105505355;22543.0;395424.0;126.23768774762229;5.700969086347819;2214.319808362498
FR;whole;2020-12-11;7651;6362;14085;137922;113205;251869;67114995.0;78694.0;1297377.0;117.25248582675152;6.065623176609421;1933.0657776254025
FR;0-29;2020-12-12;1239;1061;2307;19914;17383;37542;23576479.03461425;23172.0;356218.0;98.28439592688795;6.5050053618851384;1510.9041493304062
FR;30-59;2020-12-12;1962;1621;3597;30701;27273;58062;25680932.859880406;33977.0;567987.0;132.3043838998543;5.982003109226092;2211.7070400013695
FR;60+;2020-12-12;1061;880;1942;19349;17732;37130;17857583.105505355;22790.0;400460.0;127.62085364717703;5.690955401288518;2242.520713099979
FR;whole;2020-12-12;4263;3562;7847;69980;62409;132772;67114995.0;79967.0;1325138.0;119.14923036200778;6.034616771989031;1974.429112301953
FR;0-29;2020-12-13;258;221;482;4778;3983;8804;23576479.03461425;23257.0;358824.0;98.64492473984261;6.48145051613047;1521.9575385840515
FR;30-59;2020-12-13;429;378;807;7223;6895;14149;25680932.859880406;34136.0;572403.0;132.92352028741283;5.963630519057377;2228.902677029411
FR;60+;2020-12-13;399;353;752;5871;5332;11215;17857583.105505355;22832.0;401384.0;127.85604784872075;5.688318418272776;2247.694985533941
FR;whole;2020-12-13;1086;952;2041;17872;16214;34172;67114995.0;80252.0;1333078.0;119.57387466094575;6.020052840118883;1986.2595534723648
FR;0-29;2020-12-14;3009;2386;5436;47203;41049;88799;23576479.03461425;24045.0;384568.0;101.98723891170468;6.252470304341495;1631.151112239403
FR;30-59;2020-12-14;4849;3820;8682;79008;60169;139375;25680932.859880406;35539.0;602427.0;138.38671746819676;5.899303982059237;2345.8143179102776
