entity;three_class;jour;hosp;rea;dc;dc hebdo;taux hosp;taux rea;taux décès
Grand Est;0-29;2021-04-09;29;3;4;0.0;1.5470206249856633;0.16003661637782723;0.0
Grand Est;30-59;2021-04-09;474;127;376;15.0;22.312791443185702;5.978321757984355;0.7061009950375222
Grand Est;60+;2021-04-09;2091;340;8681;186.0;138.21741182443017;22.47437590641141;12.294805642919183
Grand Est;whole;2021-04-09;2621;475;9113;202.0;47.55298093326853;8.617957246586247;3.6648997132850987
Grand Est;0-29;2021-04-10;27;3;4;0.0;1.4403295474004454;0.16003661637782723;0.0
Grand Est;30-59;2021-04-10;462;128;378;15.0;21.74791064715568;6.025395157653523;0.7061009950375222
Grand Est;60+;2021-04-10;2074;351;8693;187.0;137.0936930291096;23.201488068089425;12.360906748526277
Grand Est;whole;2021-04-10;2593;487;9127;203.0;47.04497503241713;8.835674061236844;3.683042781172648
Grand Est;0-29;2021-04-11;25;3;4;0.0;1.333638469815227;0.16003661637782723;0.0
Grand Est;30-59;2021-04-11;454;122;379;15.0;21.37132344980234;5.742954759638514;0.7061009950375222
Grand Est;60+;2021-04-11;2104;351;8714;187.0;139.07672619732236;23.201488068089425;12.360906748526277
Grand Est;whole;2021-04-11;2611;480;9149;203.0;47.37155025439303;8.708672586023996;3.683042781172648
Hauts-de-France;0-29;2020-03-18;21;3;0;;0.9474700069345781;0.13535285813351114;
Hauts-de-France;30-59;2020-03-18;67;20;0;;2.9448646614922023;0.8790640780573739;
Hauts-de-France;60+;2020-03-18;225;64;21;;15.294823008308146;4.350527433474318;
Hauts-de-France;whole;2020-03-18;313;87;21;;5.249333267590885;1.4590798539310126;
Hauts-de-France;0-29;2020-03-19;30;3;0;;1.3535285813351114;0.13535285813351114;
Hauts-de-France;30-59;2020-03-19;84;28;0;;3.6920691278409703;1.2306897092803235;
Hauts-de-France;60+;2020-03-19;301;84;46;;20.4610743355589;5.710067256435042;
Hauts-de-France;whole;2020-03-19;417;116;46;;6.993520679186577;1.9454398052413504;
Hauts-de-France;0-29;2020-03-20;26;2;0;;1.1730581038237635;0.0902352387556741;
Hauts-de-France;30-59;2020-03-20;95;36;0;;4.1755543707725264;1.582315340503273;
Hauts-de-France;60+;2020-03-20;310;97;51;;21.072867255891225;6.593768141359512;
Hauts-de-France;whole;2020-03-20;432;136;51;;7.245086171243648;2.280860461317445;
Hauts-de-France;0-29;2020-03-21;13;2;0;;0.5865290519118818;0.0902352387556741;
Hauts-de-France;30-59;2020-03-21;86;40;0;;3.7799755356467073;1.7581281561147477;
Hauts-de-France;60+;2020-03-21;339;104;58;;23.044199999184276;7.069607079395767;
Hauts-de-France;whole;2020-03-21;439;147;58;;7.362483400870282;2.465341822159297;
Hauts-de-France;0-29;2020-03-22;14;2;0;;0.6316466712897187;0.0902352387556741;
Hauts-de-France;30-59;2020-03-22;97;46;1;;4.263460778578263;2.02184737953196;
Hauts-de-France;60+;2020-03-22;378;107;68;;25.69530265395769;7.273538052839875;
Hauts-de-France;whole;2020-03-22;490;156;69;;8.217806073864324;2.61628111739354;
Hauts-de-France;0-29;2020-03-23;19;5;0;;0.857234768178904;0.22558809688918527;
Hauts-de-France;30-59;2020-03-23;126;56;3;;5.538103691761455;2.461379418560647;
Hauts-de-France;60+;2020-03-23;461;123;83;;31.337392919244692;8.361169911208455;
Hauts-de-France;whole;2020-03-23;612;187;86;;10.263872075928504;3.136183134311487;
Hauts-de-France;0-29;2020-03-24;16;5;0;;0.7218819100453928;0.22558809688918527;
Hauts-de-France;30-59;2020-03-24;156;61;5;;6.856699808847516;2.6811454380749904;
Hauts-de-France;60+;2020-03-24;532;140;103;;36.163759290755266;9.51677876072507;
Hauts-de-France;whole;2020-03-24;711;208;109;;11.924204323505172;3.4883748231913865;
Hauts-de-France;0-29;2020-03-25;18;4;0;0.0;0.812117148801067;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-03-25;189;67;5;5.0;8.307155537642183;2.9448646614922023;0.21976601951434346
Hauts-de-France;60+;2020-03-25;617;174;116;95.0;41.94180353833834;11.827996459758301;6.457814159063441
Hauts-de-France;whole;2020-03-25;829;247;122;101.0;13.903186194354133;4.142445102539772;1.693874313184279
Hauts-de-France;0-29;2020-03-26;17;4;0;0.0;0.7669995294232299;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-03-26;198;72;5;5.0;8.702734372768003;3.164630681006546;0.21976601951434346
Hauts-de-France;60+;2020-03-26;699;193;144;98.0;47.515916812477315;13.11955929157099;6.661745132507549
Hauts-de-France;whole;2020-03-26;919;271;150;104.0;15.412579146696558;4.544949889831085;1.7441874115956932
Hauts-de-France;0-29;2020-03-27;20;4;0;0.0;0.9023523875567411;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-03-27;227;85;6;6.0;9.977377285951194;3.736022331743839;0.26371922341721216
Hauts-de-France;60+;2020-03-27;740;210;162;111.0;50.302973449546805;14.275168141087605;7.5454460174320195
Hauts-de-France;whole;2020-03-27;993;302;169;118.0;16.65363557417811;5.064851906749032;1.9789818708489597
Hauts-de-France;0-29;2020-03-28;20;4;0;0.0;0.9023523875567411;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-03-28;272;93;7;7.0;11.955271461580285;4.087647962966789;0.3076724273200809
Hauts-de-France;60+;2020-03-28;835;229;188;130.0;56.76078760861024;15.566730972900293;8.837008849244707
Hauts-de-France;whole;2020-03-28;1132;329;196;138.0;18.984809133906968;5.517669792451761;2.3144025269250545
Hauts-de-France;0-29;2020-03-29;27;4;0;0.0;1.2181757232016004;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-03-29;308;101;8;7.0;13.537586802083558;4.439273594189738;0.3076724273200809
Hauts-de-France;60+;2020-03-29;897;240;202;134.0;60.97536105978848;16.31447787552869;9.108916813836853
Hauts-de-France;whole;2020-03-29;1237;348;211;142.0;20.745767578306467;5.83631941572405;2.3814866581402736
Hauts-de-France;0-29;2020-03-30;34;5;0;0.0;1.5339990588464598;0.22558809688918527;0.0
Hauts-de-France;30-59;2020-03-30;332;120;9;6.0;14.592463695752407;5.274384468344243;0.26371922341721216
Hauts-de-France;60+;2020-03-30;980;272;232;149.0;66.61745132507549;18.489741592265847;10.128571681057396
Hauts-de-France;whole;2020-03-30;1355;400;242;156.0;22.72474944915543;6.708413121521897;2.61628111739354
Hauts-de-France;0-29;2020-03-31;35;6;0;0.0;1.579116678224297;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-03-31;368;136;10;5.0;16.17477903625568;5.977635730790142;0.21976601951434346
Hauts-de-France;60+;2020-03-31;1050;305;267;164.0;71.37584070543802;20.732982300151043;11.148226548277938
Hauts-de-France;whole;2020-03-31;1464;450;280;171.0;24.552792024770145;7.546964761712135;2.8678466094506114
Hauts-de-France;0-29;2020-04-01;41;9;0;0.0;1.8498223944913192;0.4060585744005335;0.0
Hauts-de-France;30-59;2020-04-01;393;142;16;11.0;17.273609133827396;6.241354954207355;0.48348524293155565
Hauts-de-France;60+;2020-04-01;1169;324;312;196.0;79.46510265205433;22.024545131963734;13.323490265015097
Hauts-de-France;whole;2020-04-01;1615;478;330;208.0;27.08521797814466;8.016553680218667;3.4883748231913865
Hauts-de-France;0-29;2020-04-02;42;10;0;0.0;1.8949400138691561;0.45117619377837054;0.0
Hauts-de-France;30-59;2020-04-02;445;154;19;14.0;19.559175736776567;6.768793401041779;0.6153448546401618
Hauts-de-France;60+;2020-04-02;1325;351;349;205.0;90.06951327114798;23.85992389296071;13.935283185347423
Hauts-de-France;whole;2020-04-02;1825;518;370;220.0;30.607134866943657;8.687394992370857;3.6896272168370436
Hauts-de-France;0-29;2020-04-03;47;11;0;0.0;2.120528110758342;0.4962938131562076;0.0
Hauts-de-France;30-59;2020-04-03;463;165;23;17.0;20.350333407028206;7.252278643973335;0.7472044663487678
Hauts-de-France;60+;2020-04-03;1445;367;413;251.0;98.22675220891232;24.94755575132929;17.062224778157088
Hauts-de-France;whole;2020-04-03;1967;547;438;269.0;32.98862152508393;9.173754943681194;4.511407824223476
Hauts-de-France;0-29;2020-04-04;43;12;0;0.0;1.9400576332469932;0.5414114325340446;0.0
Hauts-de-France;30-59;2020-04-04;464;176;24;17.0;20.394286610931076;7.73576388690489;0.7472044663487678
Hauts-de-France;60+;2020-04-04;1515;370;462;274.0;102.98514158927486;25.151486724773402;18.62569557456192
Hauts-de-France;whole;2020-04-04;2035;561;488;292.0;34.12905175574266;9.40854940293446;4.897141578710985
Hauts-de-France;0-29;2020-04-05;40;13;0;0.0;1.8047047751134822;0.5865290519118818;0.0
Hauts-de-France;30-59;2020-04-05;493;178;26;18.0;21.668929524114265;7.823670294710627;0.7911576702516365
Hauts-de-France;60+;2020-04-05;1573;379;492;290.0;106.92780707586095;25.763279645105722;19.7133274329305
Hauts-de-France;whole;2020-04-05;2119;573;520;309.0;35.53781851126225;9.609801796580118;5.182249136375665
Hauts-de-France;0-29;2020-04-06;41;11;0;0.0;1.8498223944913192;0.4962938131562076;0.0
Hauts-de-France;30-59;2020-04-06;503;178;30;21.0;22.108461563142953;7.823670294710627;0.9230172819602426
Hauts-de-France;60+;2020-04-06;1676;377;545;313.0;113.92943716410869;25.627325662809653;21.276798229335334
Hauts-de-France;whole;2020-04-06;2227;567;577;335.0;37.349090054073166;9.50917559975729;5.618295989274589
Hauts-de-France;0-29;2020-04-07;41;13;0;0.0;1.8498223944913192;0.5865290519118818;0.0
Hauts-de-France;30-59;2020-04-07;512;188;35;25.0;22.50404039826877;8.263202333739313;1.0988300975717173
Hauts-de-France;60+;2020-04-07;1776;381;597;330.0;120.72713627891231;25.899233627401795;22.43240707885195
Hauts-de-France;whole;2020-04-07;2336;583;635;355.0;39.17713262968788;9.777512124618164;5.953716645350684
Hauts-de-France;0-29;2020-04-08;40;15;0;0.0;1.8047047751134822;0.6767642906675557;0.0
Hauts-de-France;30-59;2020-04-08;502;175;39;23.0;22.064508359240087;7.691810683002021;1.01092368976598
Hauts-de-France;60+;2020-04-08;1813;381;636;324.0;123.24228495138965;25.899233627401795;22.024545131963734
Hauts-de-France;whole;2020-04-08;2366;573;679;349.0;39.68026361380202;9.609801796580118;5.853090448527856
Hauts-de-France;0-29;2020-04-09;41;14;0;0.0;1.8498223944913192;0.6316466712897187;0.0
Hauts-de-France;30-59;2020-04-09;501;176;40;21.0;22.020555155337217;7.73576388690489;0.9230172819602426
Hauts-de-France;60+;2020-04-09;1873;387;671;322.0;127.32090442027183;26.307095574290013;21.88859114966766
Hauts-de-France;whole;2020-04-09;2429;580;715;345.0;40.73683868044172;9.727199026206751;5.786006317312636
Hauts-de-France;0-29;2020-04-10;43;11;0;0.0;1.9400576332469932;0.4962938131562076;0.0
Hauts-de-France;30-59;2020-04-10;492;169;42;19.0;21.6249763202114;7.4280914595848095;0.8351108741545052
Hauts-de-France;60+;2020-04-10;1907;382;716;303.0;129.63212211930505;25.967210618549835;20.597028317854974
Hauts-de-France;whole;2020-04-10;2456;564;762;324.0;41.18965656614445;9.458862501345875;5.433814628432737
Hauts-de-France;0-29;2020-04-11;40;10;0;0.0;1.8047047751134822;0.45117619377837054;0.0
Hauts-de-France;30-59;2020-04-11;461;164;45;21.0;20.262426999222466;7.208325440070465;0.9230172819602426
Hauts-de-France;60+;2020-04-11;1928;374;756;294.0;131.05963893341382;25.42339468936554;19.985235397522647
Hauts-de-France;whole;2020-04-11;2444;550;806;318.0;40.9884041724988;9.22406804209261;5.3331884316099085
Hauts-de-France;0-29;2020-04-12;42;10;0;0.0;1.8949400138691561;0.45117619377837054;0.0
Hauts-de-France;30-59;2020-04-12;464;164;49;23.0;20.394286610931076;7.208325440070465;1.01092368976598
Hauts-de-France;60+;2020-04-12;1962;373;786;294.0;133.37085663244704;25.355417698217508;19.985235397522647
Hauts-de-France;whole;2020-04-12;2484;549;840;320.0;41.65924548465098;9.207297009288805;5.366730497217518
Hauts-de-France;0-29;2020-04-13;46;10;0;0.0;2.0754104913805045;0.45117619377837054;0.0
Hauts-de-France;30-59;2020-04-13;472;164;49;19.0;20.745912242154024;7.208325440070465;0.8351108741545052
Hauts-de-France;60+;2020-04-13;1993;367;819;274.0;135.47814335803616;24.94755575132929;18.62569557456192
Hauts-de-France;whole;2020-04-13;2525;543;873;296.0;42.346857829606975;9.106670812465975;4.964225709926204
Hauts-de-France;0-29;2020-04-14;42;9;1;1.0;1.8949400138691561;0.4060585744005335;0.04511761937783705
Hauts-de-France;30-59;2020-04-14;459;154;49;14.0;20.17452059141673;6.768793401041779;0.6153448546401618
Hauts-de-France;60+;2020-04-14;2039;374;864;267.0;138.60508495084585;25.42339468936554;18.14985663652567
Hauts-de-France;whole;2020-04-14;2552;538;920;285.0;42.799675715309704;9.022815648446953;4.779744349084352
Hauts-de-France;0-29;2020-04-15;44;9;1;1.0;1.9851752526248303;0.4060585744005335;0.04511761937783705
Hauts-de-France;30-59;2020-04-15;449;151;52;13.0;19.734988552388046;6.636933789333172;0.571391650737293
Hauts-de-France;60+;2020-04-15;2033;372;916;280.0;138.19722300395762;25.287440707069468;19.03355752145014
Hauts-de-France;whole;2020-04-15;2536;533;975;296.0;42.531339190448826;8.938960484427929;4.964225709926204
Hauts-de-France;0-29;2020-04-16;40;7;1;1.0;1.8047047751134822;0.31582333564485937;0.04511761937783705
Hauts-de-France;30-59;2020-04-16;435;146;51;11.0;19.119643697747883;6.417167769818829;0.48348524293155565
Hauts-de-France;60+;2020-04-16;2048;351;949;278.0;139.21687787117818;23.85992389296071;18.89760353915407
Hauts-de-France;whole;2020-04-16;2536;505;1006;291.0;42.531339190448826;8.469371565921396;4.88037054590718
Hauts-de-France;0-29;2020-04-17;42;6;1;1.0;1.8949400138691561;0.2707057162670223;0.04511761937783705
Hauts-de-France;30-59;2020-04-17;418;142;55;13.0;18.372439231399117;6.241354954207355;0.571391650737293
Hauts-de-France;60+;2020-04-17;2045;345;993;277.0;139.01294689773405;23.452061946072494;18.829626548006033
Hauts-de-France;whole;2020-04-17;2517;494;1054;292.0;42.21268956717654;8.284890205079543;4.897141578710985
Hauts-de-France;0-29;2020-04-18;41;6;1;1.0;1.8498223944913192;0.2707057162670223;0.04511761937783705
Hauts-de-France;30-59;2020-04-18;414;138;55;10.0;18.196626415787637;6.065542138595879;0.4395320390286869
Hauts-de-France;60+;2020-04-18;2049;331;1016;260.0;139.2848548623262;22.500384069999985;17.674017698489415
Hauts-de-France;whole;2020-04-18;2516;476;1077;271.0;42.19591853437274;7.9830116146110575;4.544949889831085
Hauts-de-France;0-29;2020-04-19;44;6;1;1.0;1.9851752526248303;0.2707057162670223;0.04511761937783705
Hauts-de-France;30-59;2020-04-19;416;134;57;8.0;18.284532823593377;5.8897293229844045;0.35162563122294954
Hauts-de-France;60+;2020-04-19;2067;331;1031;245.0;140.50844070299084;22.500384069999985;16.654362831268873
Hauts-de-France;whole;2020-04-19;2539;472;1094;254.0;42.58165228886025;7.915927483395839;4.2598423321664045
Hauts-de-France;0-29;2020-04-20;42;6;1;1.0;1.8949400138691561;0.2707057162670223;0.04511761937783705
Hauts-de-France;30-59;2020-04-20;417;131;57;8.0;18.328486027496247;5.7578697112757995;0.35162563122294954
Hauts-de-France;60+;2020-04-20;2105;335;1064;245.0;143.09156636661623;22.77229203459213;16.654362831268873
Hauts-de-France;whole;2020-04-20;2578;473;1127;254.0;43.23572256820863;7.932698516199643;4.2598423321664045
Hauts-de-France;0-29;2020-04-21;37;6;1;0.0;1.6693519169799709;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-21;392;120;58;9.0;17.229655929924526;5.274384468344243;0.39557883512581826
Hauts-de-France;60+;2020-04-21;2075;321;1099;235.0;141.05225663217513;21.820614158519625;15.97459291978851
Hauts-de-France;whole;2020-04-21;2517;448;1163;243.0;42.21268956717654;7.513422696104525;4.075360971324553
Hauts-de-France;0-29;2020-04-22;34;6;1;0.0;1.5339990588464598;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-22;382;115;58;6.0;16.790123890895842;5.0546184488299;0.26371922341721216
Hauts-de-France;60+;2020-04-22;2033;305;1134;218.0;138.19722300395762;20.732982300151043;14.818984070271894
Hauts-de-France;whole;2020-04-22;2460;427;1198;223.0;41.256740697359675;7.161231007224626;3.739940315248458
Hauts-de-France;0-29;2020-04-23;28;6;1;0.0;1.2632933425794375;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-23;366;113;62;11.0;16.086872628449942;4.966712041024162;0.48348524293155565
Hauts-de-France;60+;2020-04-23;2030;300;1165;216.0;137.99329203051352;20.393097344410865;14.683030087975823
Hauts-de-France;whole;2020-04-23;2435;421;1233;227.0;40.83746487726455;7.060604810401797;3.8070244464636764
Hauts-de-France;0-29;2020-04-24;23;6;1;0.0;1.0377052456902522;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-24;347;106;63;8.0;15.251761754295437;4.659039613704081;0.35162563122294954
Hauts-de-France;60+;2020-04-24;2020;293;1188;195.0;137.31352211903314;19.91725840637461;13.255513273867061
Hauts-de-France;whole;2020-04-24;2401;408;1257;203.0;40.26724976193519;6.842581383952336;3.404519659172363
Hauts-de-France;0-29;2020-04-25;23;6;1;0.0;1.0377052456902522;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-25;338;97;63;8.0;14.856182919169619;4.263460778578263;0.35162563122294954
Hauts-de-France;60+;2020-04-25;2013;283;1212;196.0;136.8376831809969;19.237488494894247;13.323490265015097
Hauts-de-France;whole;2020-04-25;2385;389;1281;204.0;39.99891323707431;6.523931760680045;3.421290691976168
Hauts-de-France;0-29;2020-04-26;23;6;1;0.0;1.0377052456902522;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-26;338;98;63;6.0;14.856182919169619;4.3074139824811315;0.26371922341721216
Hauts-de-France;60+;2020-04-26;2023;283;1222;191.0;137.51745309247724;19.237488494894247;12.983605309274918
Hauts-de-France;whole;2020-04-26;2395;390;1291;197.0;40.16662356511236;6.540702793483851;3.3038934623495346
Hauts-de-France;0-29;2020-04-27;23;6;1;0.0;1.0377052456902522;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-27;331;97;63;6.0;14.548510491849537;4.263460778578263;0.26371922341721216
Hauts-de-France;60+;2020-04-27;2014;285;1246;182.0;136.90566017214493;19.37344247719032;12.37181238894259
Hauts-de-France;whole;2020-04-27;2379;391;1315;188.0;39.89828704025149;6.557473826287655;3.152954167115292
Hauts-de-France;0-29;2020-04-28;25;7;1;0.0;1.1279404844459262;0.31582333564485937;0.0
Hauts-de-France;30-59;2020-04-28;321;95;64;6.0;14.108978452820852;4.1755543707725264;0.26371922341721216
Hauts-de-France;60+;2020-04-28;1990;274;1267;168.0;135.27421238459206;18.62569557456192;11.420134512870083
Hauts-de-France;whole;2020-04-28;2349;379;1337;174.0;39.395156056137346;6.3562214326419975;2.918159707862025
Hauts-de-France;0-29;2020-04-29;23;6;1;0.0;1.0377052456902522;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-04-29;310;92;64;6.0;13.625493209889296;4.04369475906392;0.26371922341721216
Hauts-de-France;60+;2020-04-29;1933;266;1285;151.0;131.39952388915398;18.081879645377633;10.264525663353469
Hauts-de-France;whole;2020-04-29;2279;367;1355;157.0;38.22118375987101;6.154969038996341;2.633052150197345
Hauts-de-France;0-29;2020-04-30;21;8;1;0.0;0.9474700069345781;0.3609409550226964;0.0
Hauts-de-France;30-59;2020-04-30;292;94;66;4.0;12.834335539637658;4.131601166869657;0.17581281561147477
Hauts-de-France;60+;2020-04-30;1911;256;1302;137.0;129.9040300838972;17.402109733897273;9.31284778728096
Hauts-de-France;whole;2020-04-30;2236;360;1374;141.0;37.50002934930741;6.037571809369708;2.3647156253364687
Hauts-de-France;0-29;2020-05-01;20;6;1;0.0;0.9023523875567411;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-05-01;290;90;66;3.0;12.746429131831922;3.955788351258182;0.13185961170860608
Hauts-de-France;60+;2020-05-01;1888;249;1317;129.0;128.34055928749237;16.926270795861015;8.769031858096671
Hauts-de-France;whole;2020-05-01;2209;347;1390;133.0;37.04721146360468;5.819548382920246;2.230547362906031
Hauts-de-France;0-29;2020-05-02;21;6;1;0.0;0.9474700069345781;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-05-02;292;89;68;5.0;12.834335539637658;3.9118351473553137;0.21976601951434346
Hauts-de-France;60+;2020-05-02;1907;249;1321;109.0;129.63212211930505;16.926270795861015;7.409492035135947
Hauts-de-France;whole;2020-05-02;2231;346;1396;115.0;37.416174185288384;5.8027773501164415;1.9286687724375455
Hauts-de-France;0-29;2020-05-03;20;6;1;0.0;0.9023523875567411;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-05-03;291;91;68;5.0;12.790382335734789;3.9997415551610516;0.21976601951434346
Hauts-de-France;60+;2020-05-03;1902;250;1335;113.0;129.2922371635649;16.99424778700905;7.681399999728091
Hauts-de-France;whole;2020-05-03;2224;349;1410;119.0;37.29877695566175;5.853090448527856;1.9957529036527644
Hauts-de-France;0-29;2020-05-04;20;6;1;0.0;0.9023523875567411;0.2707057162670223;0.0
Hauts-de-France;30-59;2020-05-04;297;92;68;5.0;13.054101559152002;4.04369475906392;0.21976601951434346
Hauts-de-France;60+;2020-05-04;1906;246;1353;107.0;129.564145128157;16.72233982241691;7.273538052839875
Hauts-de-France;whole;2020-05-04;2233;346;1428;113.0;37.44971625089599;5.8027773501164415;1.8951267068299358
Hauts-de-France;0-29;2020-05-05;18;4;1;0.0;0.812117148801067;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-05-05;282;78;69;5.0;12.39480350060897;3.428349904423758;0.21976601951434346
Hauts-de-France;60+;2020-05-05;1829;216;1385;118.0;124.32991680975823;14.683030087975823;8.021284955468273
Hauts-de-France;whole;2020-05-05;2139;300;1461;124.0;35.87323916733835;5.0313098411414225;2.079608067671788
Hauts-de-France;0-29;2020-05-06;15;3;1;0.0;0.6767642906675557;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-06;278;73;69;5.0;12.218990684997497;3.2085838849094146;0.21976601951434346
Hauts-de-France;60+;2020-05-06;1793;187;1404;119.0;121.88274512842892;12.71169734468277;8.08926194661631
Hauts-de-France;whole;2020-05-06;2096;264;1480;125.0;35.15208475677474;4.427552660204452;2.096379100475593
Hauts-de-France;0-29;2020-05-07;15;3;1;0.0;0.6767642906675557;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-07;272;67;70;4.0;11.955271461580285;2.9448646614922023;0.17581281561147477
Hauts-de-France;60+;2020-05-07;1729;172;1419;117.0;117.53221769495461;11.692042477462229;7.953307964320237
Hauts-de-France;whole;2020-05-07;2024;242;1496;122.0;33.9445703949008;4.058589938520748;2.0460660020641788
Hauts-de-France;0-29;2020-05-08;16;3;1;0.0;0.7218819100453928;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-08;268;60;71;5.0;11.779458645968809;2.6371922341721215;0.21976601951434346
Hauts-de-France;60+;2020-05-08;1706;160;1428;111.0;115.96874689854978;10.876318583685794;7.5454460174320195
Hauts-de-France;whole;2020-05-08;1996;223;1507;117.0;33.47498147639427;3.739940315248458;1.962210838045155
Hauts-de-France;0-29;2020-05-09;16;3;1;0.0;0.7218819100453928;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-09;259;60;71;3.0;11.383879810842991;2.6371922341721215;0.13185961170860608
Hauts-de-France;60+;2020-05-09;1701;160;1432;111.0;115.62886194280959;10.876318583685794;7.5454460174320195
Hauts-de-France;whole;2020-05-09;1983;223;1511;115.0;33.25695804994481;3.739940315248458;1.9286687724375455
Hauts-de-France;0-29;2020-05-10;14;3;1;0.0;0.6316466712897187;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-10;260;62;72;4.0;11.42783301474586;2.725098641977859;0.17581281561147477
Hauts-de-France;60+;2020-05-10;1690;155;1441;106.0;114.88111504018119;10.536433627945613;7.205561061691839
Hauts-de-France;whole;2020-05-10;1971;220;1521;111.0;33.055705656299146;3.6896272168370436;1.8615846412223267
Hauts-de-France;0-29;2020-05-11;15;4;1;0.0;0.6767642906675557;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-05-11;261;61;76;8.0;11.47178621864873;2.6811454380749904;0.35162563122294954
Hauts-de-France;60+;2020-05-11;1689;159;1461;108.0;114.81313804903317;10.808341592537758;7.341515043987911
Hauts-de-France;whole;2020-05-11;1972;224;1545;117.0;33.072476689102956;3.7567113480522627;1.962210838045155
Hauts-de-France;0-29;2020-05-12;14;4;1;0.0;0.6316466712897187;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-05-12;246;59;77;8.0;10.8124881601057;2.593239030269253;0.35162563122294954
Hauts-de-France;60+;2020-05-12;1649;158;1485;100.0;112.0940584031117;10.740364601389722;6.797699114803621
Hauts-de-France;whole;2020-05-12;1916;221;1570;109.0;32.13329885208989;3.7063982496408485;1.828042575614717
Hauts-de-France;0-29;2020-05-13;16;4;1;0.0;0.7218819100453928;0.1804704775113482;0.0
Hauts-de-France;30-59;2020-05-13;244;54;78;9.0;10.724581752299962;2.3734730107549096;0.39557883512581826
Hauts-de-France;60+;2020-05-13;1604;150;1492;88.0;109.03509380145009;10.196548672205433;5.981975221027186
Hauts-de-France;whole;2020-05-13;1872;208;1578;98.0;31.39537340872248;3.4883748231913865;1.6435612147728649
Hauts-de-France;0-29;2020-05-14;14;2;1;0.0;0.6316466712897187;0.0902352387556741;0.0
Hauts-de-France;30-59;2020-05-14;238;53;79;9.0;10.46086252888275;2.3295198068520406;0.39557883512581826
Hauts-de-France;60+;2020-05-14;1568;146;1501;82.0;106.58792212012078;9.924640707613287;5.574113274138969
Hauts-de-France;whole;2020-05-14;1828;201;1588;92.0;30.65744796535507;3.3709775935647532;1.5429350179500365
Hauts-de-France;0-29;2020-05-15;12;2;1;0.0;0.5414114325340446;0.0902352387556741;0.0
Hauts-de-France;30-59;2020-05-15;237;49;79;8.0;10.41690932497988;2.1537069912405657;0.35162563122294954
Hauts-de-France;60+;2020-05-15;1517;139;1517;89.0;103.12109557157093;9.448801769577035;6.049952212175223
Hauts-de-France;whole;2020-05-15;1772;190;1604;97.0;29.718270128342006;3.186496232722901;1.6267901819690602
Hauts-de-France;0-29;2020-05-16;13;2;1;0.0;0.5865290519118818;0.0902352387556741;0.0
Hauts-de-France;30-59;2020-05-16;234;46;80;9.0;10.285049713271274;2.02184737953196;0.39557883512581826
Hauts-de-France;60+;2020-05-16;1515;138;1528;96.0;102.98514158927486;9.380824778428998;6.525791150211477
Hauts-de-France;whole;2020-05-16;1767;186;1616;105.0;29.634414964322982;3.1194121015076823;1.7609584443994981
Hauts-de-France;0-29;2020-05-17;13;2;1;0.0;0.5865290519118818;0.0902352387556741;0.0
Hauts-de-France;30-59;2020-05-17;234;46;80;8.0;10.285049713271274;2.02184737953196;0.35162563122294954
Hauts-de-France;60+;2020-05-17;1514;134;1537;96.0;102.91716459812682;9.108916813836853;6.525791150211477
Hauts-de-France;whole;2020-05-17;1766;182;1625;104.0;29.617643931519176;3.0523279702924633;1.7441874115956932
Hauts-de-France;0-29;2020-05-18;13;3;1;0.0;0.5865290519118818;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-18;230;46;80;4.0;10.1092368976598;2.02184737953196;0.17581281561147477
Hauts-de-France;60+;2020-05-18;1496;131;1552;91.0;101.69357875746216;8.904985840392744;6.185906194471295
Hauts-de-France;whole;2020-05-18;1744;180;1640;95.0;29.24868120983547;3.018785904684854;1.5932481163614505
Hauts-de-France;0-29;2020-05-19;12;3;1;0.0;0.5414114325340446;0.13535285813351114;0.0
Hauts-de-France;30-59;2020-05-19;219;40;80;3.0;9.625751654728244;1.7581281561147477;0.13185961170860608
