entity;three_class;jour;P_f;P_h;P;T_f;T_h;T;pop;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
11;whole;2020-12-09;1143;1033;2193;22187;18758;41150;12278210.0;13342.0;236990.0;108.66404793532607;5.629773408160682;1930.1673452400637
11;0-29;2020-12-10;389;387;790;6974;6011;13103;4792882.0;4339.0;69260.0;90.53008190061846;6.264799306959285;1445.059569586733
11;30-59;2020-12-10;623;568;1197;11172;9845;21080;4968295.0;6528.0;115047.0;131.39316405326173;5.674202717150382;2315.623367775062
11;60+;2020-12-10;276;218;498;5736;4570;10350;2517033.0;2943.0;59602.0;116.92337764343972;4.9377537666521265;2367.9467055060463
11;whole;2020-12-10;1288;1174;2488;23885;20435;44550;12278210.0;13817.0;244044.0;112.53269002566334;5.6616839586304115;1987.6187164089881
11;0-29;2020-12-11;423;397;843;7552;6490;14223;4792882.0;4485.0;72157.0;93.57626580416543;6.215613176822762;1505.5033693714972
11;30-59;2020-12-11;635;585;1226;12418;11343;23828;4968295.0;6673.0;119409.0;134.31167030138107;5.588355986567177;2403.4200867702098
11;60+;2020-12-11;308;249;561;5985;5273;11305;2517033.0;2997.0;60876.0;119.06876071946613;4.923122412773507;2418.5618543737805
11;whole;2020-12-11;1366;1232;2632;25969;23127;49395;12278210.0;14163.0;252592.0;115.35069036936166;5.607065940330651;2057.2379850157313
11;0-29;2020-12-12;245;226;477;4840;4148;9113;4792882.0;4555.0;75113.0;95.03676493600302;6.06419661044027;1567.1781612816671
11;30-59;2020-12-12;413;321;736;7306;6913;14250;4968295.0;6800.0;123558.0;136.86787922214765;5.503488240340569;2486.9296207250172
11;60+;2020-12-12;152;142;294;3070;2791;5888;2517033.0;3047.0;61993.0;121.05522653060171;4.9150710564095945;2462.9395005945494
11;whole;2020-12-12;810;689;1507;15221;13862;29266;12278210.0;14410.0;260819.0;117.36238425633704;5.524904243939283;2124.2428660203727
11;0-29;2020-12-13;63;61;124;1441;1241;2704;4792882.0;4605.0;76240.0;96.0799786016013;6.040136411332634;1590.6921973042527
11;30-59;2020-12-13;99;100;199;2150;2451;4619;4968295.0;6848.0;125527.0;137.83400542842162;5.455400033458937;2526.560922811548
11;60+;2020-12-13;52;58;110;1046;1062;2116;2517033.0;3065.0;62412.0;121.77035422261051;4.9109145677113375;2479.5860840918654
11;whole;2020-12-13;214;219;433;4637;4756;9441;12278210.0;14526.0;264329.0;118.30714737734573;5.4954242629450425;2152.8300949405493
11;0-29;2020-12-14;541;468;1033;9989;8369;18556;4792882.0;4710.0;81734.0;98.27072729935767;5.762595737392028;1705.320514880191
11;30-59;2020-12-14;912;770;1686;16353;14297;30743;4968295.0;7127.0;133523.0;143.44961400238915;5.3376571826576695;2687.5014466733555
11;60+;2020-12-14;440;356;800;8315;6752;15123;2517033.0;3212.0;64823.0;127.61056370734907;4.955031393178348;2575.3734655048224
11;whole;2020-12-14;1894;1595;3521;34666;29428;64441;12278210.0;15059.0;280215.0;122.64817102818735;5.374087754046;2282.213775460755
11;0-29;2020-12-15;476;389;883;9622;8049;17859;4792882.0;4897.0;87776.0;102.17234640869522;5.578973751367116;1831.382454231087
11;30-59;2020-12-15;672;621;1297;15547;13461;29085;4968295.0;7340.0;142997.0;147.73679904272996;5.132974817653517;2878.1906066366832
11;60+;2020-12-15;386;246;632;7881;6221;14134;2517033.0;3341.0;68432.0;132.73564550007885;4.882218844984802;2718.756567752588
11;whole;2020-12-15;1534;1259;2816;33062;27752;61114;12278210.0;15590.0;299357.0;126.97290565970121;5.207828779684457;2438.115979446515
11;0-29;2020-12-16;470;417;904;13253;11294;24872;4792882.0;5054.0;100430.0;105.44803731867383;5.032360848352086;2095.398968720699
11;30-59;2020-12-16;702;607;1310;18868;16102;35024;4968295.0;7651.0;158629.0;153.99649175421348;4.823203827799456;3192.8257078132438
11;60+;2020-12-16;314;219;535;7115;5862;13030;2517033.0;3430.0;71946.0;136.27155464390017;4.76746448725433;2858.365384959196
11;whole;2020-12-16;1487;1244;2752;39252;33281;72967;12278210.0;16149.0;331174.0;131.52568656180338;4.876288597534831;2697.249843421802
11;0-29;2020-12-17;452;377;832;14857;12432;27562;4792882.0;5096.0;114889.0;106.32433679777637;4.435585652238248;2397.0754965384085
11;30-59;2020-12-17;670;576;1248;22654;19773;42482;4968295.0;7702.0;180031.0;155.02300084837958;4.278152096027906;3623.5972300356566
11;60+;2020-12-17;271;233;505;8547;6858;15451;2517033.0;3437.0;77047.0;136.54965985745918;4.460913468402404;3061.024627011247
11;whole;2020-12-17;1393;1188;2587;46067;39080;85523;12278210.0;16248.0;372147.0;132.3319930185263;4.366016654709027;3030.954837879463
11;0-29;2020-12-18;498;455;961;18325;15615;34266;4792882.0;5214.0;134932.0;108.78632104858829;3.864168618266979;2815.2581265301337
11;30-59;2020-12-18;766;706;1473;28631;24421;53123;4968295.0;7949.0;209326.0;159.9945252848311;3.7974260244785647;4213.236130302247
11;60+;2020-12-18;313;261;574;9566;8044;17673;2517033.0;3450.0;83415.0;137.0661409683544;4.13594677216328;3314.0209127174735
11;whole;2020-12-18;1579;1423;3011;56538;48099;105100;12278210.0;16627.0;427852.0;135.41876218113228;3.886156895375036;3484.644748705227
11;0-29;2020-12-19;353;246;608;14475;12166;27019;4792882.0;5345.0;152838.0;111.51954085245579;3.497166934924561;3188.8538044541883
11;30-59;2020-12-19;472;440;912;19984;17692;37727;4968295.0;8125.0;232803.0;163.53698804116905;3.4900752997169278;4685.772483316711
11;60+;2020-12-19;189;164;357;5587;4767;10431;2517033.0;3513.0;87958.0;139.56908789038522;3.99395165874622;3494.5111963172517
11;whole;2020-12-19;1014;850;1877;40054;34637;75197;12278210.0;16997.0;473783.0;138.4322307567634;3.5875073609648296;3858.7302220763454
11;0-29;2020-12-20;83;62;148;4257;3501;7800;4792882.0;5369.0;157934.0;112.02028341194296;3.399521319032001;3295.178141251965
11;30-59;2020-12-20;114;127;242;5602;5534;11159;4968295.0;8168.0;239343.0;164.40247610095616;3.4126755326038363;4817.407178921541
11;60+;2020-12-20;73;71;144;1788;1732;3527;2517033.0;3547.0;89369.0;140.91988464195742;3.9689377748436256;3550.569261507497
11;whole;2020-12-20;270;260;534;11653;10772;22497;12278210.0;17098.0;486839.0;139.25482623281408;3.512044022767281;3965.0649402478048
11;0-29;2020-12-21;587;516;1121;25414;21405;47378;4792882.0;5457.0;186756.0;113.85633946339591;2.921994474073122;3896.528226649436
11;30-59;2020-12-21;966;812;1781;38289;33717;72158;4968295.0;8263.0;280758.0;166.31460088420675;2.943104025530884;5650.992946272312
11;60+;2020-12-21;466;335;806;13090;10663;23835;2517033.0;3553.0;98081.0;141.1582605392937;3.6225160836451504;3896.691064439759
11;whole;2020-12-21;2019;1664;3709;76819;65824;143437;12278210.0;17286.0;565835.0;140.78599404962125;3.054954182756457;4608.448625654717
11;0-29;2020-12-22;503;464;978;26692;22686;49861;4792882.0;5552.0;218758.0;115.83844542803266;2.5379643258760822;4564.226701178957
11;30-59;2020-12-22;779;647;1426;40956;35994;77071;4968295.0;8392.0;328744.0;168.9110650635681;2.5527462098167573;6616.8373657361335
11;60+;2020-12-22;401;284;685;13503;10831;24398;2517033.0;3606.0;108345.0;143.2639142990974;3.3282569569430986;4304.472766149669
11;whole;2020-12-22;1684;1396;3094;81179;69548;151398;12278210.0;17564.0;656119.0;143.05016773617652;2.6769534185109713;5343.76753614737
11;0-29;2020-12-23;489;407;910;26097;22488;48954;4792882.0;5558.0;242840.0;115.96363106790444;2.288749794103113;5066.680131077711
11;30-59;2020-12-23;736;648;1388;40156;35418;75710;4968295.0;8470.0;369430.0;170.48102014876332;2.2927212191754864;7435.750091329119
11;60+;2020-12-23;319;262;584;12084;9931;22077;2517033.0;3655.0;117392.0;145.21065079401023;3.1135000681477445;4663.90389001654
11;whole;2020-12-23;1545;1318;2884;78361;67869;146797;12278210.0;17696.0;729949.0;144.1252430118071;2.4242789564750415;5945.07668463074
11;0-29;2020-12-24;412;385;798;20226;17878;38278;4792882.0;5524.0;253556.0;115.25424577529762;2.1786114310053795;5290.261683888733
11;30-59;2020-12-24;645;540;1186;30966;29044;60053;4968295.0;8408.0;387001.0;169.23310713232607;2.1726042051570924;7789.412665713288
11;60+;2020-12-24;280;226;507;8980;7765;16783;2517033.0;3657.0;118724.0;145.29010942645567;3.0802533607358242;4716.8233392251905
11;whole;2020-12-24;1338;1151;2492;60176;54707;115138;12278210.0;17601.0;759564.0;143.35151459373964;2.3172504226108663;6186.27633832619
11;0-29;2020-12-25;52;37;89;2175;1862;4043;4792882.0;4652.0;223333.0;97.06059944726367;2.0829881835644533;4659.680751581199
11;30-59;2020-12-25;71;63;134;2916;3240;6165;4968295.0;7069.0;340043.0;142.2822115031414;2.0788547330778755;6844.259449167169
11;60+;2020-12-25;42;46;88;1224;1211;2438;2517033.0;3171.0;103489.0;125.98166174221791;3.064093768419832;4111.547206572182
11;whole;2020-12-25;165;146;311;6319;6317;12654;12278210.0;14901.0;667118.0;121.36133850129619;2.233637827190992;5433.348997940254
11;0-29;2020-12-26;405;309;722;9604;8370;18085;4792882.0;4766.0;214399.0;99.43912660482775;2.2229581294688874;4473.279333812099
11;30-59;2020-12-26;532;496;1032;14318;14120;28474;4968295.0;7189.0;330790.0;144.69752701882638;2.1732821427491764;6658.018495278561
11;60+;2020-12-26;190;176;371;4516;4263;8813;2517033.0;3185.0;101871.0;126.53787216933588;3.1265031265031267;4047.2651729238355
11;whole;2020-12-26;1127;981;2125;28442;26768;55391;12278210.0;15149.0;647312.0;123.38117689793543;2.340293397928665;5272.038839537685
11;0-29;2020-12-27;69;75;145;2463;2103;4586;4792882.0;4763.0;211185.0;99.37653378489185;2.2553685157563277;4406.221559387442
11;30-59;2020-12-27;90;94;184;3321;3678;7007;4968295.0;7131.0;326638.0;143.53012451957866;2.1831507662917358;6574.448578435861
11;60+;2020-12-27;59;60;119;1238;1302;2548;2517033.0;3160.0;100892.0;125.54463926376809;3.1320620068984657;4008.3701723418008
11;whole;2020-12-27;218;229;448;7025;7086;14147;12278210.0;15063.0;638962.0;122.68074906684281;2.3574171859985413;5204.032183844388
11;0-29;2020-12-28;632;542;1191;13792;11790;25745;4792882.0;4833.0;189552.0;100.83703291672943;2.549696125601418;3954.8647348296913
11;30-59;2020-12-28;1019;879;1903;20363;19308;39754;4968295.0;7253.0;294234.0;145.98569529385836;2.465044828265938;5922.232878683733
11;60+;2020-12-28;497;366;866;8997;7322;16363;2517033.0;3220.0;93420.0;127.92839823713078;3.4467994005566256;3711.512721525701
11;whole;2020-12-28;2148;1787;3960;43160;38437;81887;12278210.0;15314.0;577412.0;124.72502099247366;2.652179033341877;4702.737614033315
11;0-29;2020-12-29;562;472;1039;12934;11444;24507;4792882.0;4894.0;164198.0;102.10975358875933;2.980547875126372;3425.871949278117
11;30-59;2020-12-29;825;694;1519;17354;16231;33647;4968295.0;7346.0;250810.0;147.8575648185142;2.928910330529086;5048.210704074537
11;60+;2020-12-29;421;326;750;7939;6322;14290;2517033.0;3285.0;83312.0;130.510803791607;3.9430094104090645;3309.928793146534
11;whole;2020-12-29;1809;1493;3310;38236;34006;72463;12278210.0;15530.0;498477.0;126.48423507986912;3.1154897818755933;4059.8507437159
11;0-29;2020-12-30;561;518;1099;15205;13374;28753;4792882.0;5083.0;143997.0;106.05310124472082;3.529934651416349;3004.392764103101
11;30-59;2020-12-30;779;648;1435;18043;16767;34861;4968295.0;7393.0;209961.0;148.8035633954908;3.5211301146403384;4226.017174906079
11;60+;2020-12-30;356;282;642;7903;6328;14275;2517033.0;3343.0;75510.0;132.81510413252428;4.427228181697789;2999.9606679769395
11;whole;2020-12-30;1699;1450;3181;41158;36481;77908;12278210.0;15827.0;429588.0;128.90315445003793;3.684227678612997;3498.7836174817016
11;0-29;2020-12-31;467;434;908;14299;12641;27057;4792882.0;5193.0;132776.0;108.34817130903703;3.911098391275532;2770.274753269536
11;30-59;2020-12-31;692;611;1306;16170;15258;31464;4968295.0;7513.0;181372.0;151.21887891117578;4.142315241602894;3650.5883809234356
11;60+;2020-12-31;296;258;556;6778;5644;12449;2517033.0;3392.0;71176.0;134.76184062743715;4.7656513431493766;2827.773811467708
11;whole;2020-12-31;1455;1303;2774;37250;33558;70992;12278210.0;16109.0;385442.0;131.19990617524866;4.1793577243787645;3139.2360938605875
11;0-29;2021-01-01;51;44;95;1730;1461;3203;4792882.0;5199.0;131936.0;108.47335694890882;3.940546931845743;2752.748763687485
11;30-59;2021-01-01;77;94;171;2266;2407;4675;4968295.0;7550.0;179882.0;151.96360119517863;4.197195939560379;3620.598213270347
11;60+;2021-01-01;65;52;119;1129;1014;2150;2517033.0;3423.0;70888.0;135.9934494303412;4.828743934093217;2816.3317683955675
11;whole;2021-01-01;193;190;385;5128;4887;10036;12278210.0;16183.0;382824.0;131.8025998903749;4.227268927757925;3117.913767560581
11;0-29;2021-01-02;485;402;894;7725;6580;14402;4792882.0;5371.0;128253.0;112.0620119585669;4.187816269405005;2675.9056450795156
11;30-59;2021-01-02;609;594;1203;10438;10292;20756;4968295.0;7721.0;172164.0;155.4054258050297;4.484677400618016;3465.2531703532095
11;60+;2021-01-02;237;171;411;4474;3872;8379;2517033.0;3463.0;70454.0;137.58262207924966;4.915263860107304;2799.0892451549107
11;whole;2021-01-02;1331;1167;2508;22641;20756;43553;12278210.0;16566.0;370986.0;134.92194709163633;4.465397616082548;3021.499062159712
11;0-29;2021-01-03;110;109;220;2457;2100;4569;4792882.0;5446.0;128236.0;113.62683245696431;4.246857356748495;2675.5509524332124
11;30-59;2021-01-03;148;133;281;3056;3241;6300;4968295.0;7818.0;171457.0;157.35780584687504;4.559743842479456;3451.022936439966
11;60+;2021-01-03;77;76;154;1279;1270;2554;2517033.0;3498.0;70460.0;138.97314814704455;4.964518875957991;2799.3276210522467
11;whole;2021-01-03;335;319;656;6797;6618;13435;12278210.0;16774.0;370274.0;136.61600510172087;4.530158747306049;3015.700171279038
11;0-29;2021-01-04;919;791;1726;12744;10661;23612;4792882.0;5981.0;126103.0;124.78921867886588;4.7429482248638015;2631.0474574587897
11;30-59;2021-01-04;1304;1099;2413;18739;17232;36084;4968295.0;8328.0;167787.0;167.6228967885361;4.9634357846555455;3377.154536918601
11;60+;2021-01-04;465;357;822;9344;7723;17119;2517033.0;3454.0;71216.0;137.22505823324525;4.850033700292069;2829.3629841166166
11;whole;2021-01-04;2688;2248;4962;40839;35635;76848;12278210.0;17776.0;365235.0;144.77680378491652;4.867003436143853;2974.6599870828077
11;0-29;2021-01-05;752;596;1367;10352;8650;19152;4792882.0;6309.0;120748.0;131.63270032519057;5.224931261801437;2519.3192738732146
11;30-59;2021-01-05;949;855;1812;15090;13435;28588;4968295.0;8621.0;162728.0;173.5202921726669;5.297797551742786;3275.3288603031824
11;60+;2021-01-05;444;327;773;8008;6135;14251;2517033.0;3477.0;71177.0;138.1388325063676;4.885004987566209;2827.813540783931
11;whole;2021-01-05;2145;1778;3952;33454;28230;62007;12278210.0;18418.0;354779.0;150.00557898911975;5.191400843905643;2889.5009940374043
11;0-29;2021-01-06;700;591;1312;10492;9041;19681;4792882.0;6522.0;111676.0;136.07679054063922;5.840108886421434;2330.0385863870633
11;30-59;2021-01-06;863;726;1593;14346;13058;27469;4968295.0;8779.0;155336.0;176.70045760165206;5.65161971468301;3126.545424536989
11;60+;2021-01-06;427;316;748;6948;5661;12666;2517033.0;3583.0;69568.0;142.35014002597504;5.15035648574057;2763.8890709815882
11;whole;2021-01-06;1990;1635;3656;31794;27777;59842;12278210.0;18893.0;336713.0;153.87422107945702;5.611009969915032;2742.362282449966
11;0-29;2021-01-07;663;624;1306;10785;9028;19983;4792882.0;6920.0;104602.0;144.3807713188015;6.615552283895146;2182.444716978219
11;30-59;2021-01-07;875;767;1649;14820;13709;28600;4968295.0;9122.0;152472.0;183.60423445065157;5.9827378141560414;3068.899894229308
11;60+;2021-01-07;357;280;639;7136;5676;12845;2517033.0;3666.0;69964.0;145.64767327246008;5.239837630781545;2779.621880205782
11;whole;2021-01-07;1895;1671;3595;32754;28423;61455;12278210.0;19714.0;327176.0;160.56086351349262;6.025503093136416;2664.6880937856577
11;0-29;2021-01-08;694;640;1351;11823;9997;21982;4792882.0;8176.0;123381.0;170.5862985986302;6.626628086982598;2574.2549055036197
11;30-59;2021-01-08;875;832;1711;16365;15522;31956;4968295.0;10662.0;179753.0;214.60078356860856;5.9314726318893145;3618.0017490909854
11;60+;2021-01-08;392;301;695;8057;6493;14601;2517033.0;4242.0;82415.0;168.53175941674186;5.147121276466662;3274.291596494762
11;whole;2021-01-08;1962;1773;3758;36254;32029;68566;12278210.0;23087.0;385706.0;188.03229460971917;5.985647099085832;3141.3862444118486
11;0-29;2021-01-09;444;415;875;7483;6216;13837;4792882.0;8157.0;122816.0;170.18987740570287;6.641642782699322;2562.466591082359
11;30-59;2021-01-09;538;496;1039;9874;9418;19327;4968295.0;10498.0;178324.0;211.2998523638391;5.887037078576076;3589.2393668250375
11;60+;2021-01-09;220;172;395;4226;3630;7874;2517033.0;4226.0;81910.0;167.89609035717845;5.15932120620193;3254.228291802293
11;whole;2021-01-09;1202;1083;2309;21589;19270;41050;12278210.0;22888.0;383203.0;186.41153718660945;5.972813365239834;3121.000536723187
11;0-29;2021-01-10;106;91;197;2131;1865;4017;4792882.0;8134.0;122264.0;169.70999911952765;6.65281685532945;2550.9495122141543
11;30-59;2021-01-10;142;174;319;2725;3208;5945;4968295.0;10536.0;177969.0;212.06470227713936;5.920132157847715;3582.0940584244695
11;60+;2021-01-10;87;62;150;1388;1266;2660;2517033.0;4222.0;82016.0;167.73717309228763;5.14777604369879;3258.4395993219
11;whole;2021-01-10;335;327;666;6245;6343;12627;12278210.0;22898.0;382395.0;186.49298228324812;5.988049006916932;3114.419772914782
11;0-29;2021-01-11;891;743;1649;11702;9737;21644;4792882.0;8057.0;120296.0;168.1034500745063;6.697645807009376;2509.888622336206
11;30-59;2021-01-11;1237;1134;2377;17991;16199;34291;4968295.0;10500.0;176176.0;211.34010762243383;5.959949141767323;3546.0052190942765
11;60+;2021-01-11;563;402;969;8968;7543;16553;2517033.0;4369.0;81450.0;173.57738257702619;5.3640270104358505;3235.952806339845
11;whole;2021-01-11;2691;2281;4997;38666;33500;72514;12278210.0;22933.0;378061.0;186.7780401214835;6.065952319863726;3079.121468031578
11;0-29;2021-01-12;657;630;1304;10246;8660;19144;4792882.0;7994.0;120288.0;166.7890008558525;6.645716945996276;2509.72170814971
11;30-59;2021-01-12;961;852;1822;15192;13409;28676;4968295.0;10510.0;176264.0;211.5413839154076;5.962646938682885;3547.776450472446
11;60+;2021-01-12;463;319;788;7956;6014;14075;2517033.0;4384.0;81274.0;174.17332232036688;5.394098973841572;3228.9604466846486
11;whole;2021-01-12;2081;1804;3924;33400;28104;61933;12278210.0;22905.0;377987.0;186.5499938508952;6.059732213012617;3078.518774316452
11;0-29;2021-01-13;728;642;1397;10789;9136;20159;4792882.0;8079.0;120766.0;168.56246408736956;6.689796797111771;2519.6948307928296
11;30-59;2021-01-13;985;856;1844;15075;13811;28949;4968295.0;10761.0;177744.0;216.59341886904863;6.054212800432082;3577.56534183256
11;60+;2021-01-13;336;325;662;7115;5953;13105;2517033.0;4298.0;81713.0;170.7566011252137;5.259872970029249;3246.401616506418
11;whole;2021-01-13;2049;1826;3906;32991;28919;62245;12278210.0;23155.0;380390.0;188.5861212668622;6.087173690160099;3098.0900310387265
11;0-29;2021-01-14;657;629;1314;11574;9884;21705;4792882.0;8087.0;122488.0;168.72937827386528;6.602279406962315;2555.6231094360346
11;30-59;2021-01-14;991;842;1837;16033;14588;30703;4968295.0;10949.0;179847.0;220.3774131769551;6.087952537434598;3619.8937462449394
11;60+;2021-01-14;402;321;726;7419;6073;13542;2517033.0;4385.0;82410.0;174.2130516365896;5.320956194636573;3274.092949913648
11;whole;2021-01-14;2052;1794;3882;35034;30568;65985;12278210.0;23442.0;384920.0;190.92359554039228;6.090096643458381;3134.984659816048
11;0-29;2021-01-15;761;703;1503;12320;10354;22980;4792882.0;8239.0;123486.0;171.90074781728404;6.672011402102262;2576.4456542013763
11;30-59;2021-01-15;982;878;1868;16949;15414;32420;4968295.0;11106.0;180311.0;223.53745097664287;6.1593579981254605;3629.232966238921
11;60+;2021-01-15;450;346;798;7850;6688;14586;2517033.0;4488.0;82395.0;178.30517120752887;5.446932459493901;3273.497010170308
11;whole;2021-01-15;2193;1928;4170;37124;32476;70012;12278210.0;23854.0;386366.0;194.2791335219059;6.173938700610302;3146.7616207900014
11;0-29;2021-01-16;457;390;860;8238;7062;15510;4792882.0;8224.0;125159.0;171.58778371760457;6.570841889117044;2611.3515834522946
11;30-59;2021-01-16;596;552;1153;11067;10344;21443;4968295.0;11220.0;182427.0;225.8320007165436;6.150405367626503;3671.8230298321655
11;60+;2021-01-16;236;239;479;4805;4446;9285;2517033.0;4572.0;83806.0;181.6424337702366;5.45545664988187;3329.555075360553
11;whole;2021-01-16;1289;1181;2492;24114;21863;46253;12278210.0;24037.0;391569.0;195.76957879039372;6.138637123980703;3189.137504571106
11;0-29;2021-01-17;130;105;236;2271;1983;4273;4792882.0;8263.0;125415.0;172.40149037677122;6.588526093370012;2616.6928374201575
11;30-59;2021-01-17;143;171;314;2887;3362;6261;4968295.0;11215.0;182743.0;225.73136257005672;6.137033976677629;3678.1833606901364
11;60+;2021-01-17;75;87;163;1469;1446;2923;2517033.0;4585.0;84069.0;182.15891488113186;5.4538533823406965;3340.0038855271264
11;whole;2021-01-17;348;363;713;6627;6797;13463;12278210.0;24084.0;392405.0;196.1523707445955;6.137536473796206;3195.9463146501
11;0-29;2021-01-18;941;852;1816;11987;10205;22493;4792882.0;8430.0;126264.0;175.88582401986946;6.676487359817525;2634.4066054620166
11;30-59;2021-01-18;1411;1222;2635;18073;15833;33951;4968295.0;11473.0;182403.0;230.92429092877939;6.289918477218029;3671.3399667290287
11;60+;2021-01-18;550;506;1064;8474;7383;15951;2517033.0;4680.0;83467.0;185.93319992228948;5.60700636179568;3316.0868371610545
11;whole;2021-01-18;2902;2581;5516;38537;33437;72414;12278210.0;24603.0;392305.0;200.37937126014296;6.271395980168491;3195.131863683713
11;0-29;2021-01-19;729;712;1460;10567;9160;19953;4792882.0;8586.0;127073.0;179.14065065653608;6.75674612230765;2651.2858025713967
11;30-59;2021-01-19;1035;956;1993;15623;13572;29218;4968295.0;11644.0;182945.0;234.36611553863045;6.36475443439285;3682.249141808206
11;60+;2021-01-19;408;337;748;7583;5990;13611;2517033.0;4640.0;83003.0;184.344027273381;5.590159391829211;3297.6524344337163
11;whole;2021-01-19;2174;2009;4207;33787;28743;62818;12278210.0;24886.0;393190.0;202.68426749501762;6.329255576184542;3202.339754736236
11;0-29;2021-01-20;807;740;1570;11265;9699;21244;4792882.0;8759.0;128158.0;182.75016993950612;6.83453237410072;2673.923539114879
11;30-59;2021-01-20;965;868;1838;15661;13538;29243;4968295.0;11638.0;183239.0;234.24534976284622;6.351268016088278;3688.166664821634
11;60+;2021-01-20;462;359;830;6757;5560;12395;2517033.0;4808.0;82293.0;191.01855239879652;5.842538247481559;3269.444619915591
11;whole;2021-01-20;2235;1969;4246;33695;28807;62917;12278210.0;25226.0;393862.0;205.4534007807327;6.404781370124561;3207.812865230356
11;0-29;2021-01-21;758;741;1527;12732;11044;24016;4792882.0;8972.0;130469.0;187.1942601549548;6.876729338003663;2722.1408747388314
11;30-59;2021-01-21;1062;971;2034;17459;14919;32406;4968295.0;11835.0;184942.0;238.210492734429;6.399303565442138;3722.4440175150626
11;60+;2021-01-21;443;377;823;7196;5821;13060;2517033.0;4905.0;81811.0;194.87229607239954;5.995526273972938;3250.295089496244
11;whole;2021-01-21;2263;2090;4389;37394;31803;69514;12278210.0;25733.0;397391.0;209.58266718031373;6.4754863597816765;3236.5548398341452
11;0-29;2021-01-22;833;810;1683;14622;12570;27566;4792882.0;9152.0;135055.0;190.94982935110858;6.776498463588908;2817.8244321475054
11;30-59;2021-01-22;1070;997;2073;19368;16635;36067;4968295.0;12040.0;188589.0;242.33665674039082;6.384253588491376;3795.849481562588
11;60+;2021-01-22;477;397;877;8034;6716;14795;2517033.0;4984.0;82020.0;198.01091205399374;6.076566691050963;3258.5985165867905
11;whole;2021-01-22;2380;2205;4635;42027;35941;78455;12278210.0;26198.0;405834.0;213.36986417401235;6.455348738646836;3305.3189349261825
11;0-29;2021-01-23;508;447;978;8054;6801;15095;4792882.0;9270.0;134640.0;193.4118136019205;6.885026737967914;2809.1657587230397
11;30-59;2021-01-23;677;572;1249;10806;9534;20353;4968295.0;12136.0;187499.0;244.2689091529388;6.47256785369522;3773.91036562845
11;60+;2021-01-23;221;191;417;3870;3358;7254;2517033.0;4922.0;79989.0;195.54769444818564;6.1533460850866994;3177.908275338464
11;whole;2021-01-23;1406;1210;2644;22735;19704;42718;12278210.0;26350.0;402299.0;214.60782964292025;6.549854710053965;3276.5280932644087
11;0-29;2021-01-24;104;97;201;1939;1687;3632;4792882.0;9235.0;133999.0;192.68156403600173;6.891842476436391;2795.7917595300696
11;30-59;2021-01-24;150;145;295;2554;2618;5178;4968295.0;12117.0;186416.0;243.88648419628868;6.499978542614368;3752.112143099393
11;60+;2021-01-24;89;76;165;1266;1190;2460;2517033.0;4924.0;79526.0;195.62715308063102;6.191685737997636;3159.5136019273486
11;whole;2021-01-24;343;318;661;5760;5497;11273;12278210.0;26298.0;400109.0;214.18431514039915;6.572708936814718;3258.691617100538
11;0-29;2021-01-25;988;947;1972;13820;11852;25974;4792882.0;9391.0;137480.0;195.93639067266832;6.8308117544370095;2868.420294929022
11;30-59;2021-01-25;1507;1240;2759;20116;17280;37471;4968295.0;12241.0;189936.0;246.38231022916312;6.444802459775925;3822.9613982261517
11;60+;2021-01-25;539;489;1032;9170;7688;16904;2517033.0;4892.0;80479.0;194.35581496150428;6.078604356415959;3197.3756402875924
11;whole;2021-01-25;3035;2677;5765;43108;36834;80369;12278210.0;26547.0;408064.0;216.21229804670224;6.505597161229611;3323.481191476608
11;0-29;2021-01-26;804;755;1594;12355;10646;23378;4792882.0;9525.0;140905.0;198.73220329647174;6.7598736737518195;2939.8804310225037
11;30-59;2021-01-26;1081;945;2032;17517;14821;32408;4968295.0;12280.0;193126.0;247.16728777176073;6.358543127284778;3887.168535684777
11;60+;2021-01-26;461;405;879;7824;6495;14379;2517033.0;5023.0;81247.0;199.56035538667948;6.182382118724384;3227.887755146635
11;whole;2021-01-26;2347;2106;4509;37704;31978;70191;12278210.0;26849.0;415437.0;218.67193996519038;6.462833113083331;3383.530661228306
11;0-29;2021-01-27;816;767;1628;12529;10604;23454;4792882.0;9583.0;143115.0;199.94233114856573;6.696013695280019;2985.990475041948
11;30-59;2021-01-27;1074;941;2022;17348;14915;32330;4968295.0;12464.0;196213.0;250.87077156247767;6.352280429940932;3949.302527325773
11;60+;2021-01-27;442;366;812;6798;5701;12543;2517033.0;5005.0;81395.0;198.84522769467068;6.149026352970084;3233.7676939475964
11;whole;2021-01-27;2336;2075;4467;36689;31232;68353;12278210.0;27070.0;420873.0;220.47187660090518;6.431868996110465;3427.804215761092
11;0-29;2021-01-28;833;756;1625;14555;12788;27638;4792882.0;9681.0;146737.0;201.98702993313836;6.597518008409603;3061.560872977887
11;30-59;2021-01-28;1210;1051;2266;19816;16796;36674;4968295.0;12696.0;200481.0;255.54038155946859;6.332769688898201;4035.207249166968
11;60+;2021-01-28;462;404;874;7673;6373;14101;2517033.0;5056.0;82436.0;200.87142282202893;6.1332427580183415;3275.1259121354387
11;whole;2021-01-28;2505;2212;4766;42054;35965;78434;12278210.0;27447.0;429793.0;223.5423567441834;6.3860974934445185;3500.453241962794
