entity;three_class;jour;hosp;rea;HospConv;SSR_USLD;autres;rad;dc;taux hosp;taux rea
Normandie;20-59;2020-08-22;6;1;0.0;0.0;0.0;572;31;0.38216390118005844;0.06369398353000974
Normandie;60+;2020-08-22;64;0;0.0;0.0;0.0;1290;415;6.721587639000332;0.0
Normandie;whole;2020-08-22;71;1;0.0;0.0;0.0;1885;446;2.1492356591493866;0.030270924776751928
Normandie;0-19;2020-08-23;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-23;6;1;0.0;0.0;0.0;572;31;0.38216390118005844;0.06369398353000974
Normandie;60+;2020-08-23;64;0;0.0;0.0;0.0;1290;415;6.721587639000332;0.0
Normandie;whole;2020-08-23;71;1;0.0;0.0;0.0;1885;446;2.1492356591493866;0.030270924776751928
Normandie;0-19;2020-08-24;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-24;7;2;0.0;0.0;0.0;572;31;0.44585788471006815;0.12738796706001948
Normandie;60+;2020-08-24;65;1;0.0;0.0;0.0;1292;415;6.826612445859712;0.10502480685938019
Normandie;whole;2020-08-24;73;3;0.0;0.0;0.0;1887;446;2.209777508702891;0.0908127743302558
Normandie;0-19;2020-08-25;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-25;7;1;0.0;0.0;0.0;574;31;0.44585788471006815;0.06369398353000974
Normandie;60+;2020-08-25;61;1;0.0;0.0;0.0;1297;415;6.406513218422192;0.10502480685938019
Normandie;whole;2020-08-25;69;2;0.0;0.0;0.0;1894;446;2.088693809595883;0.060541849553503856
Normandie;0-19;2020-08-26;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-26;8;1;0.0;0.0;0.0;574;31;0.5095518682400779;0.06369398353000974
Normandie;60+;2020-08-26;59;1;0.0;0.0;0.0;1300;415;6.196463604703432;0.10502480685938019
Normandie;whole;2020-08-26;68;2;0.0;0.0;0.0;1897;446;2.058422884819131;0.060541849553503856
Normandie;0-19;2020-08-27;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-27;8;1;0.0;0.0;0.0;574;31;0.5095518682400779;0.06369398353000974
Normandie;60+;2020-08-27;57;1;0.0;0.0;0.0;1302;415;5.98641399098467;0.10502480685938019
Normandie;whole;2020-08-27;66;2;0.0;0.0;0.0;1899;446;1.997881035265627;0.060541849553503856
Normandie;0-19;2020-08-28;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-28;7;1;0.0;0.0;0.0;575;31;0.44585788471006815;0.06369398353000974
Normandie;60+;2020-08-28;59;1;0.0;0.0;0.0;1303;416;6.196463604703432;0.10502480685938019
Normandie;whole;2020-08-28;67;2;0.0;0.0;0.0;1901;447;2.028151960042379;0.060541849553503856
Normandie;0-19;2020-08-29;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-29;7;1;0.0;0.0;0.0;575;31;0.44585788471006815;0.06369398353000974
Normandie;60+;2020-08-29;60;1;0.0;0.0;0.0;1303;416;6.301488411562811;0.10502480685938019
Normandie;whole;2020-08-29;68;2;0.0;0.0;0.0;1901;447;2.058422884819131;0.060541849553503856
Normandie;0-19;2020-08-30;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-30;7;1;0.0;0.0;0.0;575;31;0.44585788471006815;0.06369398353000974
Normandie;60+;2020-08-30;61;1;0.0;0.0;0.0;1303;416;6.406513218422192;0.10502480685938019
Normandie;whole;2020-08-30;69;2;0.0;0.0;0.0;1901;447;2.088693809595883;0.060541849553503856
Normandie;0-19;2020-08-31;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-08-31;8;1;0.0;0.0;0.0;575;31;0.5095518682400779;0.06369398353000974
Normandie;60+;2020-08-31;59;1;0.0;0.0;0.0;1305;416;6.196463604703432;0.10502480685938019
Normandie;whole;2020-08-31;68;2;0.0;0.0;0.0;1903;447;2.058422884819131;0.060541849553503856
Normandie;0-19;2020-09-01;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-01;8;1;0.0;0.0;0.0;576;31;0.5095518682400779;0.06369398353000974
Normandie;60+;2020-09-01;56;1;0.0;0.0;0.0;1310;417;5.88138918412529;0.10502480685938019
Normandie;whole;2020-09-01;65;2;0.0;0.0;0.0;1909;448;1.9676101104888752;0.060541849553503856
Normandie;0-19;2020-09-02;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-02;7;1;0.0;0.0;0.0;576;31;0.44585788471006815;0.06369398353000974
Normandie;60+;2020-09-02;53;1;0.0;0.0;0.0;1313;417;5.56631476354715;0.10502480685938019
Normandie;whole;2020-09-02;61;2;0.0;0.0;0.0;1912;448;1.8465264113818676;0.060541849553503856
Normandie;0-19;2020-09-03;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-03;8;1;0.0;0.0;0.0;576;31;0.5095518682400779;0.06369398353000974
Normandie;60+;2020-09-03;52;1;0.0;0.0;0.0;1314;417;5.46128995668777;0.10502480685938019
Normandie;whole;2020-09-03;61;2;0.0;0.0;0.0;1913;448;1.8465264113818676;0.060541849553503856
Normandie;0-19;2020-09-04;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-04;9;1;0.0;0.0;0.0;576;31;0.5732458517700877;0.06369398353000974
Normandie;60+;2020-09-04;53;1;0.0;0.0;0.0;1315;417;5.56631476354715;0.10502480685938019
Normandie;whole;2020-09-04;63;2;0.0;0.0;0.0;1914;448;1.9070682609353715;0.060541849553503856
Normandie;0-19;2020-09-05;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-05;10;1;0.0;0.0;0.0;577;31;0.6369398353000973;0.06369398353000974
Normandie;60+;2020-09-05;52;1;0.0;0.0;0.0;1317;417;5.46128995668777;0.10502480685938019
Normandie;whole;2020-09-05;63;2;0.0;0.0;0.0;1917;448;1.9070682609353715;0.060541849553503856
Normandie;0-19;2020-09-06;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-06;10;1;0.0;0.0;0.0;577;31;0.6369398353000973;0.06369398353000974
Normandie;60+;2020-09-06;52;1;0.0;0.0;0.0;1317;417;5.46128995668777;0.10502480685938019
Normandie;whole;2020-09-06;63;2;0.0;0.0;0.0;1917;448;1.9070682609353715;0.060541849553503856
Normandie;0-19;2020-09-07;0;0;0.0;0.0;0.0;15;0;0.0;0.0
Normandie;20-59;2020-09-07;9;1;0.0;0.0;0.0;578;31;0.5732458517700877;0.06369398353000974
Normandie;60+;2020-09-07;54;2;0.0;0.0;0.0;1319;417;5.671339570406531;0.21004961371876038
Normandie;whole;2020-09-07;64;3;0.0;0.0;0.0;1920;448;1.9373391857121234;0.0908127743302558
Normandie;0-19;2020-09-08;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-08;15;3;0.0;0.0;0.0;580;32;0.955409752950146;0.19108195059002922
Normandie;60+;2020-09-08;58;4;0.0;0.0;0.0;1322;417;6.0914387978440505;0.42009922743752076
Normandie;whole;2020-09-08;75;7;0.0;0.0;0.0;1925;449;2.270319358256395;0.2118964734372635
Normandie;0-19;2020-09-09;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-09;15;3;0.0;0.0;0.0;582;32;0.955409752950146;0.19108195059002922
Normandie;60+;2020-09-09;65;5;0.0;0.0;0.0;1322;417;6.826612445859712;0.5251240342969009
Normandie;whole;2020-09-09;82;8;0.0;0.0;0.0;1927;449;2.4822158316936584;0.24216739821401542
Normandie;0-19;2020-09-10;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-10;19;4;0.0;0.0;0.0;584;32;1.210185687070185;0.25477593412003896
Normandie;60+;2020-09-10;73;8;0.0;0.0;0.0;1324;417;7.666810900734753;0.8401984548750415
Normandie;whole;2020-09-10;94;12;0.0;0.0;0.0;1931;449;2.8454669290146817;0.3632510973210232
Normandie;0-19;2020-09-11;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-11;25;4;0.0;0.0;0.0;586;32;1.5923495882502436;0.25477593412003896
Normandie;60+;2020-09-11;84;10;0.0;0.0;0.0;1328;417;8.822083776187934;1.0502480685938018
Normandie;whole;2020-09-11;111;14;0.0;0.0;0.0;1937;449;3.360072650219464;0.423792946874527
Normandie;0-19;2020-09-12;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-12;25;4;0.0;0.0;0.0;586;32;1.5923495882502436;0.25477593412003896
Normandie;60+;2020-09-12;88;10;0.0;0.0;0.0;1329;417;9.242183003625456;1.0502480685938018
Normandie;whole;2020-09-12;115;14;0.0;0.0;0.0;1938;449;3.481156349326472;0.423792946874527
Normandie;0-19;2020-09-13;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-13;26;4;0.0;0.0;0.0;586;32;1.656043571780253;0.25477593412003896
Normandie;60+;2020-09-13;87;11;0.0;0.0;0.0;1330;417;9.137158196766077;1.155272875453182
Normandie;whole;2020-09-13;115;15;0.0;0.0;0.0;1939;449;3.481156349326472;0.4540638716512789
Normandie;0-19;2020-09-14;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-14;26;5;0.0;0.0;0.0;590;32;1.656043571780253;0.3184699176500487
Normandie;60+;2020-09-14;90;9;0.0;0.0;0.0;1331;418;9.452232617344217;0.9452232617344217
Normandie;whole;2020-09-14;118;14;0.0;0.0;0.0;1944;450;3.5719691236567273;0.423792946874527
Normandie;0-19;2020-09-15;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-15;30;6;0.0;0.0;0.0;594;32;1.910819505900292;0.38216390118005844
Normandie;60+;2020-09-15;100;8;0.0;0.0;0.0;1334;419;10.50248068593802;0.8401984548750415
Normandie;whole;2020-09-15;132;14;0.0;0.0;0.0;1951;451;3.995762070531254;0.423792946874527
Normandie;0-19;2020-09-16;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-16;27;6;0.0;0.0;0.0;598;32;1.719737555310263;0.38216390118005844
Normandie;60+;2020-09-16;111;9;0.0;0.0;0.0;1336;419;11.6577535613912;0.9452232617344217
Normandie;whole;2020-09-16;140;15;0.0;0.0;0.0;1957;451;4.2379294687452695;0.4540638716512789
Normandie;0-19;2020-09-17;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-17;28;6;0.0;0.0;0.0;602;32;1.7834315388402726;0.38216390118005844
Normandie;60+;2020-09-17;117;10;0.0;0.0;0.0;1340;421;12.28790240254748;1.0502480685938018
Normandie;whole;2020-09-17;147;16;0.0;0.0;0.0;1965;453;4.4498259421825335;0.48433479642803084
Normandie;0-19;2020-09-18;1;0;0.0;0.0;0.0;15;0;0.1279857475071576;0.0
Normandie;20-59;2020-09-18;32;6;0.0;0.0;0.0;605;32;2.0382074729603117;0.38216390118005844
Normandie;60+;2020-09-18;127;14;0.0;0.0;0.0;1342;422;13.338150471141285;1.4703472960313224
Normandie;whole;2020-09-18;161;20;0.0;0.0;0.0;1970;454;4.87361888905706;0.6054184955350387
Normandie;0-19;2020-09-19;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-19;31;5;0.0;0.0;0.0;610;32;1.9745134894303018;0.3184699176500487
Normandie;60+;2020-09-19;137;16;0.0;0.0;0.0;1349;423;14.388398539735086;1.680396909750083
Normandie;whole;2020-09-19;172;22;0.0;0.0;0.0;1982;455;5.206599061601332;0.6659603450885425
Normandie;0-19;2020-09-20;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-20;32;5;0.0;0.0;0.0;612;33;2.0382074729603117;0.3184699176500487
Normandie;60+;2020-09-20;137;16;0.0;0.0;0.0;1352;423;14.388398539735086;1.680396909750083
Normandie;whole;2020-09-20;173;23;0.0;0.0;0.0;1987;456;5.236869986378084;0.6962312698652944
Normandie;0-19;2020-09-21;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-21;32;6;0.0;0.0;0.0;613;33;2.0382074729603117;0.38216390118005844
Normandie;60+;2020-09-21;145;14;0.0;0.0;0.0;1354;426;15.228596994610127;1.4703472960313224
Normandie;whole;2020-09-21;181;22;0.0;0.0;0.0;1990;459;5.479037384592099;0.6659603450885425
Normandie;0-19;2020-09-22;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-22;31;5;0.0;0.0;0.0;622;33;1.9745134894303018;0.3184699176500487
Normandie;60+;2020-09-22;160;19;0.0;0.0;0.0;1358;427;16.80396909750083;1.9954713303282237
Normandie;whole;2020-09-22;196;27;0.0;0.0;0.0;2004;460;5.933101256243378;0.817314968972302
Normandie;0-19;2020-09-23;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-23;33;6;0.0;0.0;0.0;625;33;2.1019014564903213;0.38216390118005844
Normandie;60+;2020-09-23;163;20;0.0;0.0;0.0;1365;427;17.11904351807897;2.1004961371876036
Normandie;whole;2020-09-23;201;29;0.0;0.0;0.0;2014;460;6.084455880127138;0.8778568185258059
Normandie;0-19;2020-09-24;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-24;38;7;0.0;0.0;0.0;627;33;2.42037137414037;0.44585788471006815
Normandie;60+;2020-09-24;165;21;0.0;0.0;0.0;1376;428;17.32909313179773;2.2055209440469836
Normandie;whole;2020-09-24;208;31;0.0;0.0;0.0;2027;461;6.296352353564401;0.9383986680793097
Normandie;0-19;2020-09-25;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-25;37;9;0.0;0.0;0.0;637;33;2.3566773906103604;0.5732458517700877
Normandie;60+;2020-09-25;170;19;0.0;0.0;0.0;1387;432;17.85421716609463;1.9954713303282237
Normandie;whole;2020-09-25;212;31;0.0;0.0;0.0;2048;465;6.417436052671409;0.9383986680793097
Normandie;0-19;2020-09-26;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-26;35;9;0.0;0.0;0.0;643;33;2.2292894235503407;0.5732458517700877
Normandie;60+;2020-09-26;176;21;0.0;0.0;0.0;1395;434;18.484366007250912;2.2055209440469836
Normandie;whole;2020-09-26;218;33;0.0;0.0;0.0;2062;467;6.599061601331921;0.9989405176328136
Normandie;0-19;2020-09-27;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-27;37;9;0.0;0.0;0.0;643;33;2.3566773906103604;0.5732458517700877
Normandie;60+;2020-09-27;181;23;0.0;0.0;0.0;1397;435;19.009490041547814;2.415570557765744
Normandie;whole;2020-09-27;225;35;0.0;0.0;0.0;2064;468;6.810958074769185;1.0594823671863174
Normandie;0-19;2020-09-28;2;1;0.0;0.0;0.0;15;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-28;39;9;0.0;0.0;0.0;647;33;2.4840653576703797;0.5732458517700877
Normandie;60+;2020-09-28;192;24;0.0;0.0;0.0;1402;438;20.164762917000996;2.5205953646251245
Normandie;whole;2020-09-28;239;37;0.0;0.0;0.0;2073;471;7.234751021643711;1.1200242167398216
Normandie;0-19;2020-09-29;3;1;0.0;0.0;0.0;15;0;0.3839572425214728;0.1279857475071576
Normandie;20-59;2020-09-29;41;9;0.0;0.0;0.0;652;33;2.6114533247303995;0.5732458517700877
Normandie;60+;2020-09-29;202;28;0.0;0.0;0.0;1412;439;21.215010985594798;2.940694592062645
Normandie;whole;2020-09-29;252;41;0.0;0.0;0.0;2088;472;7.628273043741486;1.2411079158468292
Normandie;0-19;2020-09-30;2;1;0.0;0.0;0.0;16;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-09-30;41;9;0.0;0.0;0.0;658;33;2.6114533247303995;0.5732458517700877
Normandie;60+;2020-09-30;203;31;0.0;0.0;0.0;1431;440;21.320035792454178;3.2557690126407857
Normandie;whole;2020-09-30;251;43;0.0;0.0;0.0;2114;473;7.598002118964734;1.301649765400333
Normandie;0-19;2020-10-01;2;1;0.0;0.0;0.0;16;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-10-01;45;9;0.0;0.0;0.0;660;33;2.8662292588504386;0.5732458517700877
Normandie;60+;2020-10-01;206;30;0.0;0.0;0.0;1440;442;21.635110213032316;3.1507442057814057
Normandie;whole;2020-10-01;258;42;0.0;0.0;0.0;2125;475;7.809898592401998;1.271378840623581
Normandie;0-19;2020-10-02;2;1;0.0;0.0;0.0;16;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-10-02;42;10;0.0;0.0;0.0;669;33;2.6751473082604087;0.6369398353000973
Normandie;60+;2020-10-02;208;35;0.0;0.0;0.0;1460;444;21.84515982675108;3.6758682400783065
Normandie;whole;2020-10-02;257;48;0.0;0.0;0.0;2154;477;7.779627667625246;1.4530043892840927
Normandie;0-19;2020-10-03;1;0;0.0;0.0;0.0;17;0;0.1279857475071576;0.0
Normandie;20-59;2020-10-03;34;11;0.0;0.0;0.0;677;33;2.165595440020331;0.7006338188301071
Normandie;60+;2020-10-03;205;34;0.0;0.0;0.0;1476;449;21.530085406172937;3.5708434332189265
Normandie;whole;2020-10-03;245;47;0.0;0.0;0.0;2179;482;7.416376570304223;1.4227334645073408
Normandie;0-19;2020-10-04;2;1;0.0;0.0;0.0;17;0;0.2559714950143152;0.1279857475071576
Normandie;20-59;2020-10-04;37;13;0.0;0.0;0.0;677;33;2.3566773906103604;0.8280217858901265
Normandie;60+;2020-10-04;211;37;0.0;0.0;0.0;1479;451;22.160234247329218;3.885917853797067
Normandie;whole;2020-10-04;255;53;0.0;0.0;0.0;2182;484;7.719085818071742;1.6043590131678522
Normandie;0-19;2020-10-05;3;1;0.0;0.0;0.0;17;0;0.3839572425214728;0.1279857475071576
Normandie;20-59;2020-10-05;38;13;0.0;0.0;0.0;684;33;2.42037137414037;0.8280217858901265
Normandie;60+;2020-10-05;221;38;0.0;0.0;0.0;1486;455;23.21048231592302;3.9909426606564473
Normandie;whole;2020-10-05;267;54;0.0;0.0;0.0;2196;488;8.082336915392766;1.634629937944604
Normandie;0-19;2020-10-06;2;0;0.0;0.0;0.0;18;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-06;36;11;0.0;0.0;0.0;690;33;2.2929834070803508;0.7006338188301071
Normandie;60+;2020-10-06;219;38;0.0;0.0;0.0;1494;459;23.00043270220426;3.9909426606564473
Normandie;whole;2020-10-06;261;51;0.0;0.0;0.0;2212;492;7.900711366732254;1.5438171636143483
Normandie;0-19;2020-10-07;3;0;0.0;0.0;0.0;18;0;0.3839572425214728;0.0
Normandie;20-59;2020-10-07;40;9;0.0;0.0;0.0;696;33;2.5477593412003894;0.5732458517700877
Normandie;60+;2020-10-07;237;43;0.0;0.0;0.0;1501;459;24.890879225673103;4.516066694953348
Normandie;whole;2020-10-07;285;55;0.0;0.0;0.0;2225;492;8.627213561374301;1.664900862721356
Normandie;0-19;2020-10-08;4;0;0.0;0.0;0.0;18;0;0.5119429900286304;0.0
Normandie;20-59;2020-10-08;39;9;0.0;0.0;0.0;703;33;2.4840653576703797;0.5732458517700877
Normandie;60+;2020-10-08;255;50;0.0;0.0;0.0;1515;462;26.781325749141946;5.25124034296901
Normandie;whole;2020-10-08;302;62;0.0;0.0;0.0;2247;495;9.141819282579084;1.8767973361586194
Normandie;0-19;2020-10-09;2;0;0.0;0.0;0.0;20;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-09;33;8;0.0;0.0;0.0;715;33;2.1019014564903213;0.5095518682400779
Normandie;60+;2020-10-09;274;43;0.0;0.0;0.0;1529;464;28.77679707947017;4.516066694953348
Normandie;whole;2020-10-09;314;53;0.0;0.0;0.0;2275;497;9.505070379900106;1.6043590131678522
Normandie;0-19;2020-10-10;2;0;0.0;0.0;0.0;20;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-10;34;7;0.0;0.0;0.0;715;33;2.165595440020331;0.44585788471006815
Normandie;60+;2020-10-10;280;47;0.0;0.0;0.0;1538;467;29.406945920626452;4.9361659223908685
Normandie;whole;2020-10-10;321;56;0.0;0.0;0.0;2284;500;9.71696685333737;1.695171787498108
Normandie;0-19;2020-10-11;3;0;0.0;0.0;0.0;20;0;0.3839572425214728;0.0
Normandie;20-59;2020-10-11;40;10;0.0;0.0;0.0;718;33;2.5477593412003894;0.6369398353000973
Normandie;60+;2020-10-11;296;46;0.0;0.0;0.0;1548;472;31.087342830376535;4.831141115531488
Normandie;whole;2020-10-11;344;59;0.0;0.0;0.0;2298;505;10.413198123202664;1.7859845618283636
Normandie;0-19;2020-10-12;3;0;0.0;0.0;0.0;20;0;0.3839572425214728;0.0
Normandie;20-59;2020-10-12;46;13;0.0;0.0;0.0;721;33;2.9299232423804478;0.8280217858901265
Normandie;60+;2020-10-12;311;45;0.0;0.0;0.0;1560;474;32.66271493326724;4.7261163086721085
Normandie;whole;2020-10-12;365;61;0.0;0.0;0.0;2314;507;11.048887543514455;1.8465264113818676
Normandie;0-19;2020-10-13;3;0;0.0;0.0;0.0;20;0;0.3839572425214728;0.0
Normandie;20-59;2020-10-13;50;16;0.0;0.0;0.0;724;33;3.1846991765004873;1.0191037364801558
Normandie;60+;2020-10-13;324;47;0.0;0.0;0.0;1566;475;34.02803742243918;4.9361659223908685
Normandie;whole;2020-10-13;382;66;0.0;0.0;0.0;2323;508;11.563493264719236;1.997881035265627
Normandie;0-19;2020-10-14;2;0;0.0;0.0;0.0;22;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-14;55;15;0.0;0.0;0.0;731;33;3.5031690941505356;0.955409752950146
Normandie;60+;2020-10-14;345;46;0.0;0.0;0.0;1583;480;36.233558366486164;4.831141115531488
Normandie;whole;2020-10-14;406;63;0.0;0.0;0.0;2349;514;12.289995459361283;1.9070682609353715
Normandie;0-19;2020-10-15;2;0;0.0;0.0;0.0;22;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-15;48;12;0.0;0.0;0.0;741;33;3.0573112094404675;0.7643278023601169
Normandie;60+;2020-10-15;362;50;0.0;0.0;0.0;1602;482;38.01898008309563;5.25124034296901
Normandie;whole;2020-10-15;416;64;0.0;0.0;0.0;2378;516;12.592704707128801;1.9373391857121234
Normandie;0-19;2020-10-16;2;0;0.0;0.0;0.0;22;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-16;46;14;0.0;0.0;0.0;751;33;2.9299232423804478;0.8917157694201363
Normandie;60+;2020-10-16;385;47;0.0;0.0;0.0;1612;486;40.434550640861374;4.9361659223908685
Normandie;whole;2020-10-16;437;63;0.0;0.0;0.0;2398;520;13.228394127440593;1.9070682609353715
Normandie;0-19;2020-10-17;4;1;0.0;0.0;0.0;22;0;0.5119429900286304;0.1279857475071576
Normandie;20-59;2020-10-17;50;13;0.0;0.0;0.0;756;33;3.1846991765004873;0.8280217858901265
Normandie;60+;2020-10-17;407;52;0.0;0.0;0.0;1621;487;42.74509639176773;5.46128995668777
Normandie;whole;2020-10-17;465;68;0.0;0.0;0.0;2412;521;14.075980021189649;2.058422884819131
Normandie;0-19;2020-10-18;3;1;0.0;0.0;0.0;23;0;0.3839572425214728;0.1279857475071576
Normandie;20-59;2020-10-18;52;12;0.0;0.0;0.0;757;34;3.312087143560506;0.7643278023601169
Normandie;60+;2020-10-18;427;55;0.0;0.0;0.0;1632;489;44.845592528955336;5.77636437726591
Normandie;whole;2020-10-18;486;70;0.0;0.0;0.0;2425;524;14.711669441501437;2.1189647343726348
Normandie;0-19;2020-10-19;2;0;0.0;0.0;0.0;23;0;0.2559714950143152;0.0
Normandie;20-59;2020-10-19;58;13;0.0;0.0;0.0;764;35;3.694251044740565;0.8280217858901265
Normandie;60+;2020-10-19;451;62;0.0;0.0;0.0;1649;498;47.36618789358046;6.511538025281571
Normandie;whole;2020-10-19;514;77;0.0;0.0;0.0;2449;535;15.559255335250493;2.3308612078098987
Normandie;0-19;2020-10-20;4;1;0.0;0.0;0.0;24;0;0.5119429900286304;0.1279857475071576
Normandie;20-59;2020-10-20;64;14;0.0;0.0;0.0;771;36;4.076414945920623;0.8917157694201363
Normandie;60+;2020-10-20;458;65;0.0;0.0;0.0;1672;503;48.10136154159613;6.826612445859712
Normandie;whole;2020-10-20;529;82;0.0;0.0;0.0;2480;541;16.013319206901773;2.4822158316936584
Normandie;0-19;2020-10-21;3;1;0.0;0.0;0.0;25;0;0.3839572425214728;0.1279857475071576
Normandie;20-59;2020-10-21;74;16;0.0;0.0;0.0;779;36;4.713354781220721;1.0191037364801558
Normandie;60+;2020-10-21;486;68;0.0;0.0;0.0;1696;513;51.04205613365877;7.141686866437853
Normandie;whole;2020-10-21;566;86;0.0;0.0;0.0;2513;551;17.13334342364159;2.603299530800666
Normandie;0-19;2020-10-22;3;1;0.0;0.0;0.0;26;0;0.3839572425214728;0.1279857475071576
Normandie;20-59;2020-10-22;77;14;0.0;0.0;0.0;796;36;4.904436731810749;0.8917157694201363
Normandie;60+;2020-10-22;515;64;0.0;0.0;0.0;1726;520;54.08777553258079;6.721587639000332
Normandie;whole;2020-10-22;599;80;0.0;0.0;0.0;2561;558;18.132283941274405;2.4216739821401547
Normandie;0-19;2020-10-23;5;1;0.0;0.0;0.0;26;0;0.639928737535788;0.1279857475071576
Normandie;20-59;2020-10-23;91;15;0.0;0.0;0.0;805;37;5.796152501230886;0.955409752950146
Normandie;60+;2020-10-23;547;70;0.0;0.0;0.0;1757;529;57.44856935208096;7.351736480156613
Normandie;whole;2020-10-23;647;87;0.0;0.0;0.0;2601;568;19.585288330558498;2.633570455577418
Normandie;0-19;2020-10-24;4;1;0.0;0.0;0.0;28;0;0.5119429900286304;0.1279857475071576
Normandie;20-59;2020-10-24;87;14;0.0;0.0;0.0;815;37;5.541376567110847;0.8917157694201363
Normandie;60+;2020-10-24;566;71;0.0;0.0;0.0;1773;533;59.44404068240919;7.4567612870159925
Normandie;whole;2020-10-24;661;87;0.0;0.0;0.0;2629;572;20.009081277433026;2.633570455577418
Normandie;0-19;2020-10-25;4;1;0.0;0.0;0.0;29;0;0.5119429900286304;0.1279857475071576
Normandie;20-59;2020-10-25;80;15;0.0;0.0;0.0;823;37;5.095518682400779;0.955409752950146
Normandie;60+;2020-10-25;586;76;0.0;0.0;0.0;1783;536;61.54453681959679;7.981885321312895
Normandie;whole;2020-10-25;674;93;0.0;0.0;0.0;2648;575;20.402603299530803;2.8151960042379294
Normandie;0-19;2020-10-26;5;1;0.0;0.0;0.0;30;0;0.639928737535788;0.1279857475071576
Normandie;20-59;2020-10-26;87;18;0.0;0.0;0.0;832;37;5.541376567110847;1.1464917035401754
Normandie;60+;2020-10-26;630;81;0.0;0.0;0.0;1792;542;66.16562832140951;8.507009355609796
Normandie;whole;2020-10-26;726;101;0.0;0.0;0.0;2667;581;21.9766913879219;3.057363402451945
Normandie;0-19;2020-10-27;7;1;0.0;0.0;0.0;32;0;0.8959002325501032;0.1279857475071576
Normandie;20-59;2020-10-27;94;20;0.0;0.0;0.0;848;37;5.987234451820915;1.2738796706001947
Normandie;60+;2020-10-27;694;84;0.0;0.0;0.0;1825;569;72.88721596040985;8.822083776187934
Normandie;whole;2020-10-27;799;106;0.0;0.0;0.0;2718;608;24.186468896624792;3.2087180263357045
