reg;jour;cl_age90;P;T;pop
;;;sum;sum;sum
Île-de-France;2020-07-07;9;5;1508;1594856.0
Île-de-France;2020-07-07;19;16;1368;1546109.0
Île-de-France;2020-07-07;29;28;2212;1651917.0
Île-de-France;2020-07-07;39;23;2806;1757848.0
Île-de-France;2020-07-07;49;19;2187;1671811.0
Île-de-France;2020-07-07;59;18;1915;1538636.0
Île-de-France;2020-07-07;69;20;1636;1177841.0
Île-de-France;2020-07-07;79;7;1140;792962.0
Île-de-France;2020-07-07;89;3;782;424358.0
Île-de-France;2020-07-07;90;3;370;121872.0
Île-de-France;2020-07-08;0;160;15935;12278210.0
Île-de-France;2020-07-08;9;5;1387;1594856.0
Île-de-France;2020-07-08;19;17;1416;1546109.0
Île-de-France;2020-07-08;29;31;2225;1651917.0
Île-de-France;2020-07-08;39;39;2950;1757848.0
Île-de-France;2020-07-08;49;19;2354;1671811.0
Île-de-France;2020-07-08;59;27;2067;1538636.0
Île-de-France;2020-07-08;69;8;1607;1177841.0
Île-de-France;2020-07-08;79;5;1049;792962.0
Île-de-France;2020-07-08;89;5;610;424358.0
Île-de-France;2020-07-08;90;4;251;121872.0
Île-de-France;2020-07-09;0;201;16620;12278210.0
Île-de-France;2020-07-09;9;11;1406;1594856.0
Île-de-France;2020-07-09;19;18;1380;1546109.0
Île-de-France;2020-07-09;29;42;2239;1651917.0
Île-de-France;2020-07-09;39;37;3110;1757848.0
Île-de-France;2020-07-09;49;24;2382;1671811.0
Île-de-France;2020-07-09;59;26;2135;1538636.0
Île-de-France;2020-07-09;69;20;1723;1177841.0
Île-de-France;2020-07-09;79;10;1135;792962.0
Île-de-France;2020-07-09;89;6;782;424358.0
Île-de-France;2020-07-09;90;6;305;121872.0
Île-de-France;2020-07-10;0;197;17539;12278210.0
Île-de-France;2020-07-10;9;27;1746;1594856.0
Île-de-France;2020-07-10;19;13;1677;1546109.0
Île-de-France;2020-07-10;29;38;2466;1651917.0
Île-de-France;2020-07-10;39;35;3102;1757848.0
Île-de-France;2020-07-10;49;27;2482;1671811.0
Île-de-France;2020-07-10;59;22;2054;1538636.0
Île-de-France;2020-07-10;69;21;1680;1177841.0
Île-de-France;2020-07-10;79;7;1230;792962.0
Île-de-France;2020-07-10;89;5;761;424358.0
Île-de-France;2020-07-10;90;2;322;121872.0
Île-de-France;2020-07-11;0;73;6664;12278210.0
Île-de-France;2020-07-11;9;8;519;1594856.0
Île-de-France;2020-07-11;19;7;632;1546109.0
Île-de-France;2020-07-11;29;14;896;1651917.0
Île-de-France;2020-07-11;39;11;1054;1757848.0
Île-de-France;2020-07-11;49;8;901;1671811.0
Île-de-France;2020-07-11;59;10;860;1538636.0
Île-de-France;2020-07-11;69;6;762;1177841.0
Île-de-France;2020-07-11;79;3;552;792962.0
Île-de-France;2020-07-11;89;4;351;424358.0
Île-de-France;2020-07-11;90;2;136;121872.0
Île-de-France;2020-07-12;0;15;1578;12278210.0
Île-de-France;2020-07-12;9;0;177;1594856.0
Île-de-France;2020-07-12;19;0;106;1546109.0
Île-de-France;2020-07-12;29;4;207;1651917.0
Île-de-France;2020-07-12;39;2;196;1757848.0
Île-de-France;2020-07-12;49;2;165;1671811.0
Île-de-France;2020-07-12;59;2;150;1538636.0
Île-de-France;2020-07-12;69;3;175;1177841.0
Île-de-France;2020-07-12;79;0;141;792962.0
Île-de-France;2020-07-12;89;1;156;424358.0
Île-de-France;2020-07-12;90;1;104;121872.0
Île-de-France;2020-07-13;0;238;18133;12278210.0
Île-de-France;2020-07-13;9;10;1264;1594856.0
Île-de-France;2020-07-13;19;28;1852;1546109.0
Île-de-France;2020-07-13;29;48;2775;1651917.0
Île-de-France;2020-07-13;39;47;3065;1757848.0
Île-de-France;2020-07-13;49;23;2441;1671811.0
Île-de-France;2020-07-13;59;40;2363;1538636.0
Île-de-France;2020-07-13;69;20;1966;1177841.0
Île-de-France;2020-07-13;79;13;1300;792962.0
Île-de-France;2020-07-13;89;5;785;424358.0
Île-de-France;2020-07-13;90;4;302;121872.0
Île-de-France;2020-07-14;0;34;2813;12278210.0
Île-de-France;2020-07-14;9;1;226;1594856.0
Île-de-France;2020-07-14;19;0;195;1546109.0
Île-de-France;2020-07-14;29;7;414;1651917.0
Île-de-France;2020-07-14;39;4;457;1757848.0
Île-de-France;2020-07-14;49;6;358;1671811.0
Île-de-France;2020-07-14;59;3;324;1538636.0
Île-de-France;2020-07-14;69;6;292;1177841.0
Île-de-France;2020-07-14;79;3;240;792962.0
Île-de-France;2020-07-14;89;4;204;424358.0
Île-de-France;2020-07-14;90;0;103;121872.0
Île-de-France;2020-07-15;0;244;18518;12278210.0
Île-de-France;2020-07-15;9;15;1211;1594856.0
Île-de-France;2020-07-15;19;21;1715;1546109.0
Île-de-France;2020-07-15;29;43;2975;1651917.0
Île-de-France;2020-07-15;39;50;3346;1757848.0
Île-de-France;2020-07-15;49;29;2672;1671811.0
Île-de-France;2020-07-15;59;29;2248;1538636.0
Île-de-France;2020-07-15;69;25;1943;1177841.0
Île-de-France;2020-07-15;79;18;1371;792962.0
Île-de-France;2020-07-15;89;5;738;424358.0
Île-de-France;2020-07-15;90;4;273;121872.0
Île-de-France;2020-07-16;0;291;19284;12278210.0
Île-de-France;2020-07-16;9;12;1178;1594856.0
Île-de-France;2020-07-16;19;23;1648;1546109.0
Île-de-France;2020-07-16;29;63;3210;1651917.0
Île-de-France;2020-07-16;39;63;3509;1757848.0
Île-de-France;2020-07-16;49;46;2717;1671811.0
Île-de-France;2020-07-16;59;34;2297;1538636.0
Île-de-France;2020-07-16;69;24;2004;1177841.0
Île-de-France;2020-07-16;79;13;1551;792962.0
Île-de-France;2020-07-16;89;8;840;424358.0
Île-de-France;2020-07-16;90;1;301;121872.0
Île-de-France;2020-07-17;0;283;20247;12278210.0
Île-de-France;2020-07-17;9;13;1188;1594856.0
Île-de-France;2020-07-17;19;31;1804;1546109.0
Île-de-France;2020-07-17;29;47;3260;1651917.0
Île-de-France;2020-07-17;39;53;3761;1757848.0
Île-de-France;2020-07-17;49;47;2878;1671811.0
Île-de-France;2020-07-17;59;38;2514;1538636.0
Île-de-France;2020-07-17;69;24;2096;1177841.0
Île-de-France;2020-07-17;79;19;1492;792962.0
Île-de-France;2020-07-17;89;7;906;424358.0
Île-de-France;2020-07-17;90;3;305;121872.0
Île-de-France;2020-07-18;0;121;7472;12278210.0
Île-de-France;2020-07-18;9;3;414;1594856.0
Île-de-France;2020-07-18;19;9;727;1546109.0
Île-de-France;2020-07-18;29;25;1200;1651917.0
Île-de-France;2020-07-18;39;25;1340;1757848.0
Île-de-France;2020-07-18;49;16;1128;1671811.0
Île-de-France;2020-07-18;59;13;895;1538636.0
Île-de-France;2020-07-18;69;11;661;1177841.0
Île-de-France;2020-07-18;79;12;545;792962.0
Île-de-France;2020-07-18;89;3;383;424358.0
Île-de-France;2020-07-18;90;4;171;121872.0
Île-de-France;2020-07-19;0;31;2566;12278210.0
Île-de-France;2020-07-19;9;1;167;1594856.0
Île-de-France;2020-07-19;19;3;177;1546109.0
Île-de-France;2020-07-19;29;6;367;1651917.0
Île-de-France;2020-07-19;39;6;438;1757848.0
Île-de-France;2020-07-19;49;6;331;1671811.0
Île-de-France;2020-07-19;59;4;270;1538636.0
Île-de-France;2020-07-19;69;2;292;1177841.0
Île-de-France;2020-07-19;79;3;253;792962.0
Île-de-France;2020-07-19;89;0;179;424358.0
Île-de-France;2020-07-19;90;0;91;121872.0
Île-de-France;2020-07-20;0;328;21432;12278210.0
Île-de-France;2020-07-20;9;13;1048;1594856.0
Île-de-France;2020-07-20;19;32;1813;1546109.0
Île-de-France;2020-07-20;29;55;3620;1651917.0
Île-de-France;2020-07-20;39;61;3842;1757848.0
Île-de-France;2020-07-20;49;46;3060;1671811.0
Île-de-France;2020-07-20;59;50;2800;1538636.0
Île-de-France;2020-07-20;69;29;2257;1177841.0
Île-de-France;2020-07-20;79;23;1693;792962.0
Île-de-France;2020-07-20;89;9;926;424358.0
Île-de-France;2020-07-20;90;8;328;121872.0
Île-de-France;2020-07-21;0;337;20193;12278210.0
Île-de-France;2020-07-21;9;17;970;1594856.0
Île-de-France;2020-07-21;19;31;1569;1546109.0
Île-de-France;2020-07-21;29;71;3437;1651917.0
Île-de-France;2020-07-21;39;71;3811;1757848.0
Île-de-France;2020-07-21;49;48;2900;1671811.0
Île-de-France;2020-07-21;59;43;2655;1538636.0
Île-de-France;2020-07-21;69;22;2101;1177841.0
Île-de-France;2020-07-21;79;17;1528;792962.0
Île-de-France;2020-07-21;89;12;861;424358.0
Île-de-France;2020-07-21;90;3;309;121872.0
Île-de-France;2020-07-22;0;363;20761;12278210.0
Île-de-France;2020-07-22;9;16;1042;1594856.0
Île-de-France;2020-07-22;19;33;1634;1546109.0
Île-de-France;2020-07-22;29;82;3850;1651917.0
Île-de-France;2020-07-22;39;78;3918;1757848.0
Île-de-France;2020-07-22;49;52;3079;1671811.0
Île-de-France;2020-07-22;59;36;2705;1538636.0
Île-de-France;2020-07-22;69;28;1989;1177841.0
Île-de-France;2020-07-22;79;20;1346;792962.0
Île-de-France;2020-07-22;89;8;841;424358.0
Île-de-France;2020-07-22;90;10;317;121872.0
Île-de-France;2020-07-23;0;339;21021;12278210.0
Île-de-France;2020-07-23;9;13;954;1594856.0
Île-de-France;2020-07-23;19;26;1692;1546109.0
Île-de-France;2020-07-23;29;95;3790;1651917.0
Île-de-France;2020-07-23;39;67;3927;1757848.0
Île-de-France;2020-07-23;49;54;3137;1671811.0
Île-de-France;2020-07-23;59;30;2736;1538636.0
Île-de-France;2020-07-23;69;28;2024;1177841.0
Île-de-France;2020-07-23;79;9;1411;792962.0
Île-de-France;2020-07-23;89;10;935;424358.0
Île-de-France;2020-07-23;90;2;372;121872.0
Île-de-France;2020-07-24;0;333;21573;12278210.0
Île-de-France;2020-07-24;9;10;968;1594856.0
Île-de-France;2020-07-24;19;30;1752;1546109.0
Île-de-France;2020-07-24;29;90;3858;1651917.0
Île-de-France;2020-07-24;39;68;4012;1757848.0
Île-de-France;2020-07-24;49;40;3179;1671811.0
Île-de-France;2020-07-24;59;45;2815;1538636.0
Île-de-France;2020-07-24;69;27;2076;1177841.0
Île-de-France;2020-07-24;79;14;1549;792962.0
Île-de-France;2020-07-24;89;3;948;424358.0
Île-de-France;2020-07-24;90;4;373;121872.0
Île-de-France;2020-07-25;0;161;8885;12278210.0
Île-de-France;2020-07-25;9;4;479;1594856.0
Île-de-France;2020-07-25;19;10;721;1546109.0
Île-de-France;2020-07-25;29;45;1628;1651917.0
Île-de-France;2020-07-25;39;26;1703;1757848.0
Île-de-France;2020-07-25;49;26;1325;1671811.0
Île-de-France;2020-07-25;59;16;1181;1538636.0
Île-de-France;2020-07-25;69;16;809;1177841.0
Île-de-France;2020-07-25;79;11;533;792962.0
Île-de-France;2020-07-25;89;5;358;424358.0
Île-de-France;2020-07-25;90;2;135;121872.0
Île-de-France;2020-07-26;0;62;3890;12278210.0
Île-de-France;2020-07-26;9;1;212;1594856.0
Île-de-France;2020-07-26;19;4;286;1546109.0
Île-de-France;2020-07-26;29;17;730;1651917.0
Île-de-France;2020-07-26;39;8;719;1757848.0
Île-de-France;2020-07-26;49;10;563;1671811.0
Île-de-France;2020-07-26;59;4;436;1538636.0
Île-de-France;2020-07-26;69;11;375;1177841.0
Île-de-France;2020-07-26;79;4;258;792962.0
Île-de-France;2020-07-26;89;1;198;424358.0
Île-de-France;2020-07-26;90;2;107;121872.0
Île-de-France;2020-07-27;0;502;24846;12278210.0
Île-de-France;2020-07-27;9;7;1095;1594856.0
Île-de-France;2020-07-27;19;39;2094;1546109.0
Île-de-France;2020-07-27;29;144;4527;1651917.0
Île-de-France;2020-07-27;39;104;4752;1757848.0
Île-de-France;2020-07-27;49;78;3722;1671811.0
Île-de-France;2020-07-27;59;63;3263;1538636.0
Île-de-France;2020-07-27;69;39;2428;1177841.0
Île-de-France;2020-07-27;79;15;1606;792962.0
Île-de-France;2020-07-27;89;8;947;424358.0
Île-de-France;2020-07-27;90;4;379;121872.0
Île-de-France;2020-07-28;0;503;24633;12278210.0
Île-de-France;2020-07-28;9;20;1030;1594856.0
Île-de-France;2020-07-28;19;36;2026;1546109.0
Île-de-France;2020-07-28;29;138;4685;1651917.0
Île-de-France;2020-07-28;39;102;4751;1757848.0
Île-de-France;2020-07-28;49;65;3708;1671811.0
Île-de-France;2020-07-28;59;55;3243;1538636.0
Île-de-France;2020-07-28;69;48;2324;1177841.0
Île-de-France;2020-07-28;79;19;1555;792962.0
Île-de-France;2020-07-28;89;8;871;424358.0
Île-de-France;2020-07-28;90;5;409;121872.0
Île-de-France;2020-07-29;0;585;26795;12278210.0
Île-de-France;2020-07-29;9;19;995;1594856.0
Île-de-France;2020-07-29;19;41;2137;1546109.0
Île-de-France;2020-07-29;29;164;5330;1651917.0
Île-de-France;2020-07-29;39;118;5353;1757848.0
Île-de-France;2020-07-29;49;81;4049;1671811.0
Île-de-France;2020-07-29;59;63;3584;1538636.0
Île-de-France;2020-07-29;69;51;2478;1177841.0
Île-de-France;2020-07-29;79;28;1647;792962.0
Île-de-France;2020-07-29;89;10;860;424358.0
Île-de-France;2020-07-29;90;6;334;121872.0
Île-de-France;2020-07-30;0;535;26585;12278210.0
Île-de-France;2020-07-30;9;11;982;1594856.0
Île-de-France;2020-07-30;19;50;2276;1546109.0
Île-de-France;2020-07-30;29;169;5493;1651917.0
Île-de-France;2020-07-30;39;104;5324;1757848.0
Île-de-France;2020-07-30;49;65;4111;1671811.0
Île-de-France;2020-07-30;59;58;3483;1538636.0
Île-de-France;2020-07-30;69;45;2279;1177841.0
Île-de-France;2020-07-30;79;10;1465;792962.0
Île-de-France;2020-07-30;89;19;804;424358.0
Île-de-France;2020-07-30;90;3;346;121872.0
Île-de-France;2020-07-31;0;564;25286;12278210.0
Île-de-France;2020-07-31;9;27;957;1594856.0
Île-de-France;2020-07-31;19;51;2260;1546109.0
Île-de-France;2020-07-31;29;167;5307;1651917.0
Île-de-France;2020-07-31;39;115;4996;1757848.0
Île-de-France;2020-07-31;49;64;3817;1671811.0
Île-de-France;2020-07-31;59;70;3214;1538636.0
Île-de-France;2020-07-31;69;40;2162;1177841.0
Île-de-France;2020-07-31;79;18;1356;792962.0
Île-de-France;2020-07-31;89;7;836;424358.0
Île-de-France;2020-07-31;90;5;350;121872.0
Île-de-France;2020-08-01;0;251;9933;12278210.0
Île-de-France;2020-08-01;9;14;471;1594856.0
Île-de-France;2020-08-01;19;26;890;1546109.0
Île-de-France;2020-08-01;29;64;2042;1651917.0
Île-de-France;2020-08-01;39;51;1914;1757848.0
Île-de-France;2020-08-01;49;31;1528;1671811.0
Île-de-France;2020-08-01;59;28;1297;1538636.0
Île-de-France;2020-08-01;69;16;799;1177841.0
Île-de-France;2020-08-01;79;14;530;792962.0
Île-de-France;2020-08-01;89;6;317;424358.0
Île-de-France;2020-08-01;90;0;137;121872.0
Île-de-France;2020-08-02;0;109;5633;12278210.0
Île-de-France;2020-08-02;9;2;228;1594856.0
Île-de-France;2020-08-02;19;7;466;1546109.0
Île-de-France;2020-08-02;29;35;1254;1651917.0
Île-de-France;2020-08-02;39;28;1097;1757848.0
Île-de-France;2020-08-02;49;10;798;1671811.0
Île-de-France;2020-08-02;59;8;626;1538636.0
Île-de-France;2020-08-02;69;6;479;1177841.0
Île-de-France;2020-08-02;79;7;337;792962.0
Île-de-France;2020-08-02;89;4;231;424358.0
Île-de-France;2020-08-02;90;2;115;121872.0
Île-de-France;2020-08-03;0;702;26805;12278210.0
Île-de-France;2020-08-03;9;28;1027;1594856.0
Île-de-France;2020-08-03;19;61;2457;1546109.0
Île-de-France;2020-08-03;29;213;5244;1651917.0
Île-de-France;2020-08-03;39;142;5107;1757848.0
Île-de-France;2020-08-03;49;97;4122;1671811.0
Île-de-France;2020-08-03;59;57;3557;1538636.0
Île-de-France;2020-08-03;69;53;2514;1177841.0
Île-de-France;2020-08-03;79;29;1588;792962.0
Île-de-France;2020-08-03;89;12;844;424358.0
Île-de-France;2020-08-03;90;7;316;121872.0
Île-de-France;2020-08-04;0;751;25566;12278210.0
Île-de-France;2020-08-04;9;23;933;1594856.0
Île-de-France;2020-08-04;19;55;2080;1546109.0
Île-de-France;2020-08-04;29;232;5367;1651917.0
Île-de-France;2020-08-04;39;161;5000;1757848.0
Île-de-France;2020-08-04;49;91;3756;1671811.0
Île-de-France;2020-08-04;59;82;3286;1538636.0
Île-de-France;2020-08-04;69;48;2310;1177841.0
Île-de-France;2020-08-04;79;27;1547;792962.0
Île-de-France;2020-08-04;89;16;888;424358.0
Île-de-France;2020-08-04;90;11;359;121872.0
Île-de-France;2020-08-05;0;721;26071;12278210.0
Île-de-France;2020-08-05;9;14;904;1594856.0
Île-de-France;2020-08-05;19;49;1974;1546109.0
Île-de-France;2020-08-05;29;246;5813;1651917.0
Île-de-France;2020-08-05;39;166;5326;1757848.0
Île-de-France;2020-08-05;49;84;3757;1671811.0
Île-de-France;2020-08-05;59;80;3350;1538636.0
Île-de-France;2020-08-05;69;45;2339;1177841.0
Île-de-France;2020-08-05;79;24;1414;792962.0
Île-de-France;2020-08-05;89;8;822;424358.0
Île-de-France;2020-08-05;90;4;339;121872.0
Île-de-France;2020-08-06;0;771;27155;12278210.0
Île-de-France;2020-08-06;9;23;920;1594856.0
Île-de-France;2020-08-06;19;70;2034;1546109.0
Île-de-France;2020-08-06;29;231;6240;1651917.0
Île-de-France;2020-08-06;39;157;5629;1757848.0
Île-de-France;2020-08-06;49;99;4082;1671811.0
Île-de-France;2020-08-06;59;83;3337;1538636.0
Île-de-France;2020-08-06;69;56;2304;1177841.0
Île-de-France;2020-08-06;79;30;1440;792962.0
Île-de-France;2020-08-06;89;17;824;424358.0
Île-de-France;2020-08-06;90;2;320;121872.0
Île-de-France;2020-08-07;0;854;26288;12278210.0
Île-de-France;2020-08-07;9;28;893;1594856.0
Île-de-France;2020-08-07;19;79;2142;1546109.0
Île-de-France;2020-08-07;29;245;5776;1651917.0
Île-de-France;2020-08-07;39;196;5333;1757848.0
Île-de-France;2020-08-07;49;115;3854;1671811.0
Île-de-France;2020-08-07;59;87;3399;1538636.0
Île-de-France;2020-08-07;69;52;2345;1177841.0
Île-de-France;2020-08-07;79;26;1335;792962.0
Île-de-France;2020-08-07;89;21;792;424358.0
Île-de-France;2020-08-07;90;5;398;121872.0
Île-de-France;2020-08-08;0;356;11048;12278210.0
Île-de-France;2020-08-08;9;9;402;1594856.0
Île-de-France;2020-08-08;19;28;979;1546109.0
Île-de-France;2020-08-08;29;92;2509;1651917.0
Île-de-France;2020-08-08;39;73;2174;1757848.0
Île-de-France;2020-08-08;49;38;1601;1671811.0
Île-de-France;2020-08-08;59;36;1316;1538636.0
Île-de-France;2020-08-08;69;26;883;1177841.0
Île-de-France;2020-08-08;79;35;588;792962.0
Île-de-France;2020-08-08;89;16;416;424358.0
Île-de-France;2020-08-08;90;3;174;121872.0
Île-de-France;2020-08-09;0;230;5722;12278210.0
Île-de-France;2020-08-09;9;5;222;1594856.0
Île-de-France;2020-08-09;19;21;474;1546109.0
Île-de-France;2020-08-09;29;55;1294;1651917.0
Île-de-France;2020-08-09;39;38;1108;1757848.0
Île-de-France;2020-08-09;49;25;817;1671811.0
Île-de-France;2020-08-09;59;29;616;1538636.0
Île-de-France;2020-08-09;69;23;464;1177841.0
Île-de-France;2020-08-09;79;27;375;792962.0
Île-de-France;2020-08-09;89;6;233;424358.0
Île-de-France;2020-08-09;90;1;115;121872.0
Île-de-France;2020-08-10;0;955;26560;12278210.0
Île-de-France;2020-08-10;9;28;868;1594856.0
Île-de-France;2020-08-10;19;87;2471;1546109.0
Île-de-France;2020-08-10;29;325;6009;1651917.0
Île-de-France;2020-08-10;39;201;5256;1757848.0
Île-de-France;2020-08-10;49;111;3785;1671811.0
Île-de-France;2020-08-10;59;106;3223;1538636.0
Île-de-France;2020-08-10;69;50;2446;1177841.0
Île-de-France;2020-08-10;79;27;1388;792962.0
Île-de-France;2020-08-10;89;13;752;424358.0
Île-de-France;2020-08-10;90;5;311;121872.0
Île-de-France;2020-08-11;0;911;23847;12278210.0
Île-de-France;2020-08-11;9;33;785;1594856.0
Île-de-France;2020-08-11;19;88;1826;1546109.0
Île-de-France;2020-08-11;29;294;5695;1651917.0
Île-de-France;2020-08-11;39;180;4620;1757848.0
Île-de-France;2020-08-11;49;115;3313;1671811.0
Île-de-France;2020-08-11;59;83;2926;1538636.0
Île-de-France;2020-08-11;69;58;2061;1177841.0
Île-de-France;2020-08-11;79;34;1303;792962.0
Île-de-France;2020-08-11;89;17;805;424358.0
Île-de-France;2020-08-11;90;6;483;121872.0
Île-de-France;2020-08-12;0;948;25356;12278210.0
Île-de-France;2020-08-12;9;32;897;1594856.0
Île-de-France;2020-08-12;19;83;2034;1546109.0
Île-de-France;2020-08-12;29;316;6079;1651917.0
Île-de-France;2020-08-12;39;197;5169;1757848.0
Île-de-France;2020-08-12;49;125;3528;1671811.0
Île-de-France;2020-08-12;59;95;3046;1538636.0
Île-de-France;2020-08-12;69;57;2162;1177841.0
Île-de-France;2020-08-12;79;28;1252;792962.0
Île-de-France;2020-08-12;89;10;821;424358.0
Île-de-France;2020-08-12;90;3;345;121872.0
Île-de-France;2020-08-13;0;1165;26772;12278210.0
Île-de-France;2020-08-13;9;31;1012;1594856.0
Île-de-France;2020-08-13;19;120;2201;1546109.0
Île-de-France;2020-08-13;29;367;6317;1651917.0
Île-de-France;2020-08-13;39;242;5342;1757848.0
Île-de-France;2020-08-13;49;151;3837;1671811.0
Île-de-France;2020-08-13;59;109;3214;1538636.0
Île-de-France;2020-08-13;69;68;2326;1177841.0
Île-de-France;2020-08-13;79;42;1318;792962.0
Île-de-France;2020-08-13;89;23;807;424358.0
Île-de-France;2020-08-13;90;9;378;121872.0
Île-de-France;2020-08-14;0;1170;27127;12278210.0
Île-de-France;2020-08-14;9;34;971;1594856.0
Île-de-France;2020-08-14;19;102;2135;1546109.0
Île-de-France;2020-08-14;29;388;6522;1651917.0
Île-de-France;2020-08-14;39;237;5308;1757848.0
Île-de-France;2020-08-14;49;155;3732;1671811.0
Île-de-France;2020-08-14;59;118;3433;1538636.0
Île-de-France;2020-08-14;69;71;2364;1177841.0
Île-de-France;2020-08-14;79;49;1460;792962.0
Île-de-France;2020-08-14;89;12;833;424358.0
Île-de-France;2020-08-14;90;4;346;121872.0
Île-de-France;2020-08-15;0;215;5951;12278210.0
Île-de-France;2020-08-15;9;1;205;1594856.0
Île-de-France;2020-08-15;19;16;494;1546109.0
Île-de-France;2020-08-15;29;85;1404;1651917.0
Île-de-France;2020-08-15;39;44;1144;1757848.0
Île-de-France;2020-08-15;49;22;809;1671811.0
Île-de-France;2020-08-15;59;15;628;1538636.0
Île-de-France;2020-08-15;69;11;458;1177841.0
Île-de-France;2020-08-15;79;11;347;792962.0
Île-de-France;2020-08-15;89;7;289;424358.0
Île-de-France;2020-08-15;90;2;168;121872.0
Île-de-France;2020-08-16;0;223;6120;12278210.0
Île-de-France;2020-08-16;9;3;230;1594856.0
Île-de-France;2020-08-16;19;18;533;1546109.0
Île-de-France;2020-08-16;29;97;1414;1651917.0
Île-de-France;2020-08-16;39;32;1209;1757848.0
Île-de-France;2020-08-16;49;30;849;1671811.0
Île-de-France;2020-08-16;59;19;684;1538636.0
Île-de-France;2020-08-16;69;12;445;1177841.0
Île-de-France;2020-08-16;79;6;325;792962.0
Île-de-France;2020-08-16;89;5;269;424358.0
Île-de-France;2020-08-16;90;1;159;121872.0
Île-de-France;2020-08-17;0;1417;30414;12278210.0
Île-de-France;2020-08-17;9;34;1022;1594856.0
Île-de-France;2020-08-17;19;151;2568;1546109.0
Île-de-France;2020-08-17;29;515;7342;1651917.0
Île-de-France;2020-08-17;39;314;5824;1757848.0
Île-de-France;2020-08-17;49;157;4253;1671811.0
Île-de-France;2020-08-17;59;111;3851;1538636.0
Île-de-France;2020-08-17;69;71;2679;1177841.0
Île-de-France;2020-08-17;79;33;1548;792962.0
Île-de-France;2020-08-17;89;23;898;424358.0
Île-de-France;2020-08-17;90;6;393;121872.0
Île-de-France;2020-08-18;0;1348;29483;12278210.0
Île-de-France;2020-08-18;9;27;910;1594856.0
Île-de-France;2020-08-18;19;117;2365;1546109.0
Île-de-France;2020-08-18;29;497;7395;1651917.0
Île-de-France;2020-08-18;39;281;5632;1757848.0
Île-de-France;2020-08-18;49;156;4090;1671811.0
Île-de-France;2020-08-18;59;132;3626;1538636.0
Île-de-France;2020-08-18;69;80;2598;1177841.0
Île-de-France;2020-08-18;79;28;1456;792962.0
Île-de-France;2020-08-18;89;16;961;424358.0
Île-de-France;2020-08-18;90;13;430;121872.0
Île-de-France;2020-08-19;0;1404;29830;12278210.0
Île-de-France;2020-08-19;9;39;935;1594856.0
Île-de-France;2020-08-19;19;119;2313;1546109.0
Île-de-France;2020-08-19;29;533;7499;1651917.0
Île-de-France;2020-08-19;39;276;5801;1757848.0
Île-de-France;2020-08-19;49;171;4078;1671811.0
Île-de-France;2020-08-19;59;121;3608;1538636.0
Île-de-France;2020-08-19;69;78;2531;1177841.0
Île-de-France;2020-08-19;79;33;1425;792962.0
Île-de-France;2020-08-19;89;24;1046;424358.0
Île-de-France;2020-08-19;90;10;572;121872.0
Île-de-France;2020-08-20;0;1567;32671;12278210.0
Île-de-France;2020-08-20;9;36;1001;1594856.0
Île-de-France;2020-08-20;19;173;2680;1546109.0
Île-de-France;2020-08-20;29;599;8399;1651917.0
Île-de-France;2020-08-20;39;310;6182;1757848.0
Île-de-France;2020-08-20;49;171;4506;1671811.0
Île-de-France;2020-08-20;59;146;4091;1538636.0
Île-de-France;2020-08-20;69;86;2803;1177841.0
Île-de-France;2020-08-20;79;24;1576;792962.0
Île-de-France;2020-08-20;89;19;936;424358.0
Île-de-France;2020-08-20;90;3;480;121872.0
Île-de-France;2020-08-21;0;1503;32859;12278210.0
Île-de-France;2020-08-21;9;29;979;1594856.0
Île-de-France;2020-08-21;19;178;2814;1546109.0
Île-de-France;2020-08-21;29;544;8189;1651917.0
Île-de-France;2020-08-21;39;312;6196;1757848.0
Île-de-France;2020-08-21;49;161;4600;1671811.0
Île-de-France;2020-08-21;59;138;4121;1538636.0
Île-de-France;2020-08-21;69;77;2765;1177841.0
Île-de-France;2020-08-21;79;32;1632;792962.0
Île-de-France;2020-08-21;89;18;1019;424358.0
Île-de-France;2020-08-21;90;10;519;121872.0
Île-de-France;2020-08-22;0;602;11417;12278210.0
Île-de-France;2020-08-22;9;12;379;1594856.0
Île-de-France;2020-08-22;19;72;1018;1546109.0
Île-de-France;2020-08-22;29;234;2871;1651917.0
Île-de-France;2020-08-22;39;111;2168;1757848.0
Île-de-France;2020-08-22;49;59;1569;1671811.0
Île-de-France;2020-08-22;59;61;1376;1538636.0
Île-de-France;2020-08-22;69;31;805;1177841.0
Île-de-France;2020-08-22;79;7;520;792962.0
Île-de-France;2020-08-22;89;8;447;424358.0
Île-de-France;2020-08-22;90;7;259;121872.0
Île-de-France;2020-08-23;0;317;6063;12278210.0
Île-de-France;2020-08-23;9;3;191;1594856.0
Île-de-France;2020-08-23;19;26;551;1546109.0
Île-de-France;2020-08-23;29;124;1526;1651917.0
Île-de-France;2020-08-23;39;67;1113;1757848.0
Île-de-France;2020-08-23;49;41;857;1671811.0
Île-de-France;2020-08-23;59;20;670;1538636.0
Île-de-France;2020-08-23;69;22;509;1177841.0
Île-de-France;2020-08-23;79;11;319;792962.0
Île-de-France;2020-08-23;89;3;228;424358.0
Île-de-France;2020-08-23;90;0;98;121872.0
Île-de-France;2020-08-24;0;2169;38302;12278210.0
Île-de-France;2020-08-24;9;45;1086;1594856.0
