jour;three_class;hosp;rea;HospConv;SSR_USLD;autres;rad;dc;taux hosp;taux rea
2020-08-03;0-19;52;3;0.0;0.0;0.0;1415;7;0.3229875654135225;0.0186338980046263
2020-08-03;20-59;946;101;0.0;0.0;0.0;26884;1294;2.853030908035896;0.30460477982201434
2020-08-03;60+;4109;254;0.0;0.0;0.0;53309;18347;23.009832853639825;1.4223649415489206
2020-08-03;whole;5157;360;0.0;0.0;0.0;82155;19759;7.68382684078275;0.5363927986584817
2020-08-04;0-19;51;4;0.0;0.0;0.0;1422;7;0.3167762660786471;0.024845197339501735
2020-08-04;20-59;952;103;0.0;0.0;0.0;26932;1297;2.8711262414906695;0.31063655764027204
2020-08-04;60+;4067;255;0.0;0.0;0.0;53406;18355;22.774638650706535;1.4279648035235228
2020-08-04;whole;5121;364;0.0;0.0;0.0;82307;19770;7.630187560916901;0.5423527186435758
2020-08-05;0-19;51;4;0.0;0.0;0.0;1429;7;0.3167762660786471;0.024845197339501735
2020-08-05;20-59;942;97;0.0;0.0;0.0;26988;1298;2.840967352399381;0.2925412241854989
2020-08-05;60+;4063;257;0.0;0.0;0.0;53485;18363;22.75223920280813;1.439164527472727
2020-08-05;whole;5107;360;0.0;0.0;0.0;82449;19779;7.609327840969071;0.5363927986584817
2020-08-06;0-19;54;6;0.0;0.0;0.0;1435;7;0.3354101640832734;0.0372677960092526
2020-08-06;20-59;945;100;0.0;0.0;0.0;27039;1299;2.8500150191267677;0.30158889091288543
2020-08-06;60+;3970;258;0.0;0.0;0.0;53637;18369;22.23145203917014;1.4447643894473288
2020-08-06;whole;5019;366;0.0;0.0;0.0;82659;19786;7.4782096012969985;0.5453326786361229
2020-08-07;0-19;49;8;0.0;0.0;0.0;1444;7;0.30435366740889624;0.04969039467900347
2020-08-07;20-59;941;95;0.0;0.0;0.0;27086;1302;2.837951463490252;0.2865094463672412
2020-08-07;60+;3930;254;0.0;0.0;0.0;53747;18378;22.007457560186054;1.4223649415489206
2020-08-07;whole;4970;359;0.0;0.0;0.0;82825;19798;7.405200581479594;0.5349028186622081
2020-08-08;0-19;53;8;0.0;0.0;0.0;1444;7;0.329198864748398;0.04969039467900347
2020-08-08;20-59;939;97;0.0;0.0;0.0;27121;1302;2.8319196856719944;0.2925412241854989
2020-08-08;60+;3938;259;0.0;0.0;0.0;53768;18380;22.05225645598287;1.4503642514219308
2020-08-08;whole;4981;366;0.0;0.0;0.0;82881;19800;7.421590361438603;0.5453326786361229
2020-08-09;0-19;54;9;0.0;0.0;0.0;1444;7;0.3354101640832734;0.0559016940138789
2020-08-09;20-59;944;97;0.0;0.0;0.0;27125;1302;2.8469991302176387;0.2925412241854989
2020-08-09;60+;3943;260;0.0;0.0;0.0;53769;18380;22.08025576585588;1.455964113396533
2020-08-09;whole;4992;368;0.0;0.0;0.0;82886;19800;7.437980141397611;0.5483126386286701
2020-08-10;0-19;56;8;0.0;0.0;0.0;1447;7;0.34783276275302427;0.04969039467900347
2020-08-10;20-59;947;98;0.0;0.0;0.0;27189;1306;2.856046796945025;0.29555711309462773
2020-08-10;60+;3952;264;0.0;0.0;0.0;53850;18390;22.1306545236273;1.478363561294941
2020-08-10;whole;5004;372;0.0;0.0;0.0;83036;19814;7.455859901352894;0.5542725586137643
2020-08-11;0-19;63;8;0.0;0.0;0.0;1454;7;0.3913118580971523;0.04969039467900347
2020-08-11;20-59;932;93;0.0;0.0;0.0;27264;1307;2.8108084633080925;0.2804776685489835
2020-08-11;60+;3927;265;0.0;0.0;0.0;53958;18404;21.99065797426225;1.4839634232695431
2020-08-11;whole;4971;367;0.0;0.0;0.0;83226;19829;7.406690561475867;0.5468226586323965
2020-08-12;0-19;58;6;0.0;0.0;0.0;1462;7;0.36025536142277514;0.0372677960092526
2020-08-12;20-59;913;90;0.0;0.0;0.0;27331;1310;2.753506574034644;0.27143000182159693
2020-08-12;60+;3832;258;0.0;0.0;0.0;54118;18418;21.458671086675057;1.4447643894473288
2020-08-12;whole;4850;355;0.0;0.0;0.0;83461;19846;7.226402981926766;0.5289428986771139
2020-08-13;0-19;49;6;0.0;0.0;0.0;1475;7;0.30435366740889624;0.0372677960092526
2020-08-13;20-59;925;89;0.0;0.0;0.0;27389;1310;2.7896972409441902;0.2684141129124681
2020-08-13;60+;3802;255;0.0;0.0;0.0;54236;18435;21.290675227436996;1.4279648035235228
2020-08-13;whole;4824;351;0.0;0.0;0.0;83651;19863;7.1876635020236535;0.5229829786920196
2020-08-14;0-19;48;6;0.0;0.0;0.0;1483;7;0.2981423680740208;0.0372677960092526
2020-08-14;20-59;918;85;0.0;0.0;0.0;27455;1312;2.7685860185802884;0.25635055727595263
2020-08-14;60+;3773;252;0.0;0.0;0.0;54347;18451;21.128279230173533;1.4111652175997167
2020-08-14;whole;4788;344;0.0;0.0;0.0;83836;19881;7.134024222157806;0.5125531187181046
2020-08-15;0-19;46;6;0.0;0.0;0.0;1486;7;0.2857197694042699;0.0372677960092526
2020-08-15;20-59;923;90;0.0;0.0;0.0;27479;1312;2.7836654631259323;0.27143000182159693
2020-08-15;60+;3797;256;0.0;0.0;0.0;54364;18454;21.262675917563982;1.433564665498125
2020-08-15;whole;4817;353;0.0;0.0;0.0;83880;19884;7.177233642049739;0.5259629386845667
2020-08-16;0-19;46;6;0.0;0.0;0.0;1490;7;0.2857197694042699;0.0372677960092526
2020-08-16;20-59;924;92;0.0;0.0;0.0;27495;1312;2.7866813520350617;0.27746177963985463
2020-08-16;60+;3799;254;0.0;0.0;0.0;54373;18455;21.27387564151319;1.4223649415489206
2020-08-16;whole;4820;353;0.0;0.0;0.0;83909;19885;7.181703582038559;0.5259629386845667
2020-08-17;0-19;53;6;0.0;0.0;0.0;1495;7;0.329198864748398;0.0372677960092526
2020-08-17;20-59;954;96;0.0;0.0;0.0;27552;1312;2.877158019308927;0.28952533527637003
2020-08-17;60+;3827;256;0.0;0.0;0.0;54454;18474;21.430671776802047;1.433564665498125
2020-08-17;whole;4885;361;0.0;0.0;0.0;84053;19904;7.27855228179634;0.5378827786547552
2020-08-18;0-19;48;6;0.0;0.0;0.0;1504;7;0.2981423680740208;0.0372677960092526
2020-08-18;20-59;943;100;0.0;0.0;0.0;27632;1314;2.8439832413085098;0.30158889091288543
2020-08-18;60+;3741;249;0.0;0.0;0.0;54608;18488;20.94908364698627;1.3943656316759105
2020-08-18;whole;4783;357;0.0;0.0;0.0;84297;19920;7.126574322176438;0.5319228586696609
2020-08-19;0-19;48;5;0.0;0.0;0.0;1510;7;0.2981423680740208;0.031056496674377165
2020-08-19;20-59;952;98;0.0;0.0;0.0;27686;1314;2.8711262414906695;0.29555711309462773
2020-08-19;60+;3731;257;0.0;0.0;0.0;54690;18505;20.893085027240247;1.439164527472727
2020-08-19;whole;4781;362;0.0;0.0;0.0;84440;19937;7.123594362183891;0.5393727586510287
2020-08-20;0-19;48;6;0.0;0.0;0.0;1514;7;0.2981423680740208;0.0372677960092526
2020-08-20;20-59;944;102;0.0;0.0;0.0;27745;1314;2.8469991302176387;0.3076206687311432
2020-08-20;60+;3679;258;0.0;0.0;0.0;54802;18517;20.60189220456094;1.4447643894473288
2020-08-20;whole;4723;368;0.0;0.0;0.0;84615;19949;7.037175522400023;0.5483126386286701
2020-08-21;0-19;43;4;0.0;0.0;0.0;1529;7;0.2670858713996436;0.024845197339501735
2020-08-21;20-59;962;107;0.0;0.0;0.0;27818;1317;2.901285130581958;0.32270011327678744
2020-08-21;60+;3667;255;0.0;0.0;0.0;54897;18536;20.53469386086572;1.4279648035235228
2020-08-21;whole;4720;367;0.0;0.0;0.0;84802;19972;7.032705582411204;0.5468226586323965
2020-08-22;0-19;45;5;0.0;0.0;0.0;1534;7;0.2795084700693945;0.031056496674377165
2020-08-22;20-59;961;107;0.0;0.0;0.0;27858;1318;2.8982692416728293;0.32270011327678744
2020-08-22;60+;3626;255;0.0;0.0;0.0;54972;18543;20.305099519907035;1.4279648035235228
2020-08-22;whole;4685;368;0.0;0.0;0.0;84923;19980;6.980556282541629;0.5483126386286701
2020-08-23;0-19;47;6;0.0;0.0;0.0;1536;7;0.29193106873914537;0.0372677960092526
2020-08-23;20-59;960;108;0.0;0.0;0.0;27873;1318;2.8952533527637003;0.3257160021859163
2020-08-23;60+;3623;256;0.0;0.0;0.0;54978;18544;20.28829993398323;1.433564665498125
2020-08-23;whole;4683;371;0.0;0.0;0.0;84946;19981;6.977576322549081;0.5527825786174908
2020-08-24;0-19;43;6;0.0;0.0;0.0;1549;7;0.2670858713996436;0.0372677960092526
2020-08-24;20-59;943;115;0.0;0.0;0.0;27983;1318;2.8439832413085098;0.3468272245498183
2020-08-24;60+;3622;264;0.0;0.0;0.0;55081;18559;20.282700072008627;1.478363561294941
2020-08-24;whole;4664;387;0.0;0.0;0.0;85172;19996;6.949266702619884;0.5766222585578678
2020-08-25;0-19;46;7;0.0;0.0;0.0;1556;7;0.2857197694042699;0.043479095344128034
2020-08-25;20-59;928;111;0.0;0.0;0.0;28096;1320;2.798744907671577;0.33476366891330284
2020-08-25;60+;3549;281;0.0;0.0;0.0;55279;18577;19.873910147862677;1.573561214863176
2020-08-25;whole;4578;401;0.0;0.0;0.0;85494;20016;6.821128422940358;0.5974819785056976
2020-08-26;0-19;46;5;0.0;0.0;0.0;1560;7;0.2857197694042699;0.031056496674377165
2020-08-26;20-59;914;104;0.0;0.0;0.0;28208;1322;2.756522462943773;0.3136524465494009
2020-08-26;60+;3528;263;0.0;0.0;0.0;55394;18592;19.75631304639603;1.4727636993203392
2020-08-26;whole;4535;373;0.0;0.0;0.0;85731;20034;6.7570592831005944;0.5557625386100379
2020-08-27;0-19;49;5;0.0;0.0;0.0;1570;7;0.30435366740889624;0.031056496674377165
2020-08-27;20-59;923;102;0.0;0.0;0.0;28285;1323;2.7836654631259323;0.3076206687311432
2020-08-27;60+;3498;266;0.0;0.0;0.0;55528;18603;19.58831718715797;1.4895632852441454
2020-08-27;whole;4517;375;0.0;0.0;0.0;85954;20046;6.730239643167671;0.5587424986025851
2020-08-28;0-19;53;6;0.0;0.0;0.0;1576;7;0.329198864748398;0.0372677960092526
2020-08-28;20-59;932;107;0.0;0.0;0.0;28360;1324;2.8108084633080925;0.32270011327678744
2020-08-28;60+;3484;266;0.0;0.0;0.0;55640;18620;19.50991911951354;1.4895632852441454
2020-08-28;whole;4517;381;0.0;0.0;0.0;86147;20065;6.730239643167671;0.5676823785802264
2020-08-29;0-19;58;6;0.0;0.0;0.0;1581;7;0.36025536142277514;0.0372677960092526
2020-08-29;20-59;919;108;0.0;0.0;0.0;28413;1326;2.771601907489417;0.3257160021859163
2020-08-29;60+;3485;278;0.0;0.0;0.0;55702;18624;19.515518981488146;1.55676162893937
2020-08-29;whole;4512;394;0.0;0.0;0.0;86268;20071;6.722789743186303;0.5870521185317826
2020-08-30;0-19;60;7;0.0;0.0;0.0;1582;7;0.372677960092526;0.043479095344128034
2020-08-30;20-59;914;107;0.0;0.0;0.0;28419;1326;2.756522462943773;0.32270011327678744
2020-08-30;60+;3493;280;0.0;0.0;0.0;55707;18628;19.560317877284962;1.5679613528885739
2020-08-30;whole;4517;396;0.0;0.0;0.0;86280;20075;6.730239643167671;0.5900320785243298
2020-08-31;0-19;60;8;0.0;0.0;0.0;1594;7;0.372677960092526;0.04969039467900347
2020-08-31;20-59;930;107;0.0;0.0;0.0;28486;1330;2.8047766854898346;0.32270011327678744
2020-08-31;60+;3525;286;0.0;0.0;0.0;55786;18653;19.739513460472224;1.6015605247361864
2020-08-31;whole;4564;403;0.0;0.0;0.0;86439;20104;6.800268702992528;0.6004619384982447
2020-09-01;0-19;59;5;0.0;0.0;0.0;1605;7;0.36646666075765055;0.031056496674377165
2020-09-01;20-59;940;113;0.0;0.0;0.0;28596;1331;2.8349355745811233;0.3407954467315606
2020-09-01;60+;3542;299;0.0;0.0;0.0;55907;18671;19.83471111404046;1.674358730406013
2020-09-01;whole;4586;418;0.0;0.0;0.0;86682;20123;6.8330482629105465;0.6228116384423481
2020-09-02;0-19;60;6;0.0;0.0;0.0;1616;7;0.372677960092526;0.0372677960092526
2020-09-02;20-59;954;122;0.0;0.0;0.0;28695;1333;2.877158019308927;0.36793844691372024
2020-09-02;60+;3553;311;0.0;0.0;0.0;56048;18694;19.896309595761082;1.7415570741012376
2020-09-02;whole;4614;440;0.0;0.0;0.0;86933;20148;6.8747677028062055;0.6555911983603664
2020-09-03;0-19;60;6;0.0;0.0;0.0;1630;7;0.372677960092526;0.0372677960092526
2020-09-03;20-59;940;129;0.0;0.0;0.0;28810;1333;2.8349355745811233;0.38904966927762225
2020-09-03;60+;3580;322;0.0;0.0;0.0;56160;18714;20.047505869075337;1.8031555558218602
2020-09-03;whole;4625;458;0.0;0.0;0.0;87176;20168;6.891157482765216;0.6824108382932905
2020-09-04;0-19;66;7;0.0;0.0;0.0;1644;7;0.4099457561017786;0.043479095344128034
2020-09-04;20-59;956;133;0.0;0.0;0.0;28904;1336;2.883189797127185;0.40111322491413764
2020-09-04;60+;3586;326;0.0;0.0;0.0;56293;18729;20.08110504092295;1.8255550037202681
2020-09-04;whole;4653;467;0.0;0.0;0.0;87417;20186;6.932876922660874;0.6958206582597525
2020-09-05;0-19;65;9;0.0;0.0;0.0;1653;7;0.4037344567669031;0.0559016940138789
2020-09-05;20-59;967;135;0.0;0.0;0.0;28956;1337;2.916364575127602;0.40714500273239534
2020-09-05;60+;3592;331;0.0;0.0;0.0;56363;18740;20.114704212770565;1.8535543135932786
2020-09-05;whole;4667;476;0.0;0.0;0.0;87549;20198;6.953736642608704;0.7092304782262147
2020-09-06;0-19;64;9;0.0;0.0;0.0;1654;7;0.39752315743202776;0.0559016940138789
2020-09-06;20-59;975;135;0.0;0.0;0.0;28969;1337;2.940491686400633;0.40714500273239534
2020-09-06;60+;3615;335;0.0;0.0;0.0;56378;18743;20.243501038186412;1.8759537614916866
2020-09-06;whole;4697;480;0.0;0.0;0.0;87578;20201;6.998436042496912;0.7151903982113088
2020-09-07;0-19;70;11;0.0;0.0;0.0;1666;7;0.4347909534412804;0.06832429268362977
2020-09-07;20-59;1044;150;0.0;0.0;0.0;29066;1339;3.1485880211305237;0.4523833363693282
2020-09-07;60+;3731;367;0.0;0.0;0.0;56496;18766;20.893085027240247;2.055149344678952
2020-09-07;whole;4889;531;0.0;0.0;0.0;87806;20226;7.2845122017814345;0.7911793780212604
2020-09-08;0-19;72;9;0.0;0.0;0.0;1678;7;0.4472135521110312;0.0559016940138789
2020-09-08;20-59;1064;151;0.0;0.0;0.0;29234;1341;3.208905799313101;0.45539922527845705
2020-09-08;60+;3761;405;0.0;0.0;0.0;56705;18802;21.06108088647831;2.2679440997138305
2020-09-08;whole;4942;568;0.0;0.0;0.0;88196;20265;7.363481141583934;0.8463086378833821
2020-09-09;0-19;69;10;0.0;0.0;0.0;1691;7;0.4285796541064049;0.06211299334875433
2020-09-09;20-59;1063;163;0.0;0.0;0.0;29365;1341;3.2058899104039726;0.4915898921880033
2020-09-09;60+;3809;416;0.0;0.0;0.0;56858;18832;21.329874261259206;2.329542581434453
2020-09-09;whole;4985;593;0.0;0.0;0.0;88494;20295;7.427550281423697;0.8835581377902212
2020-09-10;0-19;62;7;0.0;0.0;0.0;1701;7;0.38510055876227683;0.043479095344128034
2020-09-10;20-59;1080;167;0.0;0.0;0.0;29470;1344;3.2571600218591628;0.5036534478245187
2020-09-10;60+;3893;431;0.0;0.0;0.0;56966;18847;21.800262667125782;2.4135405110534833
2020-09-10;whole;5077;608;0.0;0.0;0.0;88712;20314;7.564628441080864;0.9059078377343245
2020-09-11;0-19;68;5;0.0;0.0;0.0;1711;7;0.42236835477152945;0.031056496674377165
2020-09-11;20-59;1096;180;0.0;0.0;0.0;29607;1346;3.305414244405225;0.5428600036431939
2020-09-11;60+;3935;441;0.0;0.0;0.0;57132;18883;22.035456870059065;2.469539130799504
2020-09-11;whole;5136;628;0.0;0.0;0.0;89029;20354;7.652537260861004;0.9357074376597958
2020-09-12;0-19;57;5;0.0;0.0;0.0;1721;7;0.3540440620878997;0.031056496674377165
2020-09-12;20-59;1103;190;0.0;0.0;0.0;29667;1347;3.3265254667691266;0.5730188927344824
2020-09-12;60+;3979;456;0.0;0.0;0.0;57232;18899;22.281850796941555;2.553537060418535
2020-09-12;whole;5176;655;0.0;0.0;0.0;89201;20371;7.712136460711946;0.9759368975591818
2020-09-13;0-19;57;5;0.0;0.0;0.0;1723;7;0.3540440620878997;0.031056496674377165
2020-09-13;20-59;1123;194;0.0;0.0;0.0;29687;1347;3.3868432449517036;0.5850824483709978
2020-09-13;60+;4010;459;0.0;0.0;0.0;57249;18905;22.455446518154222;2.570336646342341
2020-09-13;whole;5228;662;0.0;0.0;0.0;89240;20377;7.789615420518172;0.9863667575330968
2020-09-14;0-19;57;5;0.0;0.0;0.0;1737;7;0.3540440620878997;0.031056496674377165
2020-09-14;20-59;1177;207;0.0;0.0;0.0;29795;1347;3.5497012460446618;0.6242890041896729
2020-09-14;60+;4205;490;0.0;0.0;0.0;57364;18939;23.547419603201618;2.7439323675550047
2020-09-14;whole;5479;705;0.0;0.0;0.0;89477;20411;8.163600399582835;1.0504358973728598
2020-09-15;0-19;56;6;0.0;0.0;0.0;1754;7;0.34783276275302427;0.0372677960092526
2020-09-15;20-59;1190;210;0.0;0.0;0.0;29975;1349;3.588907801863337;0.6333366709170595
2020-09-15;60+;4374;532;0.0;0.0;0.0;57547;18972;24.493796276909364;2.9791265704882908
2020-09-15;whole;5660;752;0.0;0.0;0.0;89861;20447;8.43328677890835;1.1204649571977172
2020-09-16;0-19;58;5;0.0;0.0;0.0;1768;7;0.36025536142277514;0.031056496674377165
2020-09-16;20-59;1209;214;0.0;0.0;0.0;30156;1349;3.646209691136785;0.6454002265535749
2020-09-16;60+;4494;573;0.0;0.0;0.0;57791;19018;25.165779713861614;3.2087209114469744
2020-09-16;whole;5800;796;0.0;0.0;0.0;90305;20493;8.641883978386648;1.1860240770337538
2020-09-17;0-19;68;4;0.0;0.0;0.0;1779;7;0.42236835477152945;0.024845197339501735
2020-09-17;20-59;1190;204;0.0;0.0;0.0;30351;1351;3.588907801863337;0.6152413374622864
2020-09-17;60+;4522;580;0.0;0.0;0.0;58090;19066;25.32257584915047;3.247919945269189
2020-09-17;whole;5825;793;0.0;0.0;0.0;90810;20543;8.679133478293487;1.181554137044933
2020-09-18;0-19;68;6;0.0;0.0;0.0;1800;7;0.42236835477152945;0.0372677960092526
2020-09-18;20-59;1204;199;0.0;0.0;0.0;30544;1353;3.6311302465911406;0.600161892916642
2020-09-18;60+;4484;610;0.0;0.0;0.0;58604;19186;25.10978109411559;3.41591580450725
2020-09-18;whole;5800;820;0.0;0.0;0.0;91544;20665;8.641883978386648;1.2217835969443192
2020-09-19;0-19;69;7;0.0;0.0;0.0;1812;7;0.4285796541064049;0.043479095344128034
2020-09-19;20-59;1179;194;0.0;0.0;0.0;30702;1354;3.5557330238629192;0.5850824483709978
2020-09-19;60+;4211;622;0.0;0.0;0.0;59165;19210;23.581018775049234;3.4831141482024752
2020-09-19;whole;5493;827;0.0;0.0;0.0;92289;20690;8.184460119530666;1.2322134569182341
2020-09-20;0-19;67;7;0.0;0.0;0.0;1815;7;0.41615705543665404;0.043479095344128034
2020-09-20;20-59;1179;197;0.0;0.0;0.0;30747;1356;3.5557330238629192;0.5941301150983843
2020-09-20;60+;4076;625;0.0;0.0;0.0;59377;19219;22.825037408477957;3.4999137341262814
2020-09-20;whole;5356;834;0.0;0.0;0.0;92552;20701;7.980332860041187;1.2426433168921491
2020-09-21;0-19;70;7;0.0;0.0;0.0;1831;7;0.4347909534412804;0.043479095344128034
2020-09-21;20-59;1214;215;0.0;0.0;0.0;30916;1356;3.6612891356824298;0.6484161154627037
2020-09-21;60+;4278;683;0.0;0.0;0.0;59615;19272;23.95620952734757;3.8247057286532
2020-09-21;whole;5597;912;0.0;0.0;0.0;92978;20754;8.339418039143116;1.358861756601487
2020-09-22;0-19;72;9;0.0;0.0;0.0;1846;7;0.4472135521110312;0.0559016940138789
2020-09-22;20-59;1244;217;0.0;0.0;0.0;31145;1358;3.7517658029562946;0.6544478932809614
2020-09-22;60+;4415;709;0.0;0.0;0.0;59898;19337;24.723390617868052;3.9703021399928535
2020-09-22;whole;5777;944;0.0;0.0;0.0;93508;20821;8.607614438472355;1.4065411164822408
2020-09-23;0-19;64;10;0.0;0.0;0.0;1868;7;0.39752315743202776;0.06211299334875433
2020-09-23;20-59;1266;236;0.0;0.0;0.0;31314;1361;3.8181153589571295;0.7117497825544097
2020-09-23;60+;4543;741;0.0;0.0;0.0;60147;19377;25.440172950617114;4.149497723180119
2020-09-23;whole;5913;995;0.0;0.0;0.0;93952;20864;8.81025171796556;1.4825300962921921
2020-09-24;0-19;58;9;0.0;0.0;0.0;1886;7;0.36025536142277514;0.0559016940138789
2020-09-24;20-59;1297;256;0.0;0.0;0.0;31481;1365;3.911607915140124;0.7720675607369868
2020-09-24;60+;4614;769;0.0;0.0;0.0;60390;19424;25.83776315081386;4.306293858468976
2020-09-24;whole;6012;1041;0.0;0.0;0.0;94383;20916;8.957759737596643;1.551069176120776
2020-09-25;0-19;53;9;0.0;0.0;0.0;1902;7;0.329198864748398;0.0559016940138789
2020-09-25;20-59;1313;267;0.0;0.0;0.0;31657;1367;3.959862137686186;0.8052423387374041
2020-09-25;60+;4700;808;0.0;0.0;0.0;60677;19477;26.319351280629633;4.524688475478457
2020-09-25;whole;6110;1092;0.0;0.0;0.0;94860;20971;9.103777777231452;1.6270581559307273
2020-09-26;0-19;51;9;0.0;0.0;0.0;1910;7;0.3167762660786471;0.0559016940138789
2020-09-26;20-59;1312;256;0.0;0.0;0.0;31786;1371;3.9568462487770573;0.7720675607369868
2020-09-26;60+;4746;832;0.0;0.0;0.0;60948;19512;26.57694493146133;4.659085162868906
2020-09-26;whole;6154;1105;0.0;0.0;0.0;95272;21010;9.169336897067488;1.6464278958822838
2020-09-27;0-19;51;9;0.0;0.0;0.0;1912;7;0.3167762660786471;0.0559016940138789
2020-09-27;20-59;1340;256;0.0;0.0;0.0;31832;1372;4.041291138232665;0.7720675607369868
2020-09-27;60+;4800;838;0.0;0.0;0.0;61022;19538;26.87933747808984;4.6926843347165175
2020-09-27;whole;6235;1112;0.0;0.0;0.0;95395;21037;9.290025276765647;1.6568577558561988
2020-09-28;0-19;52;8;0.0;0.0;0.0;1920;7;0.3229875654135225;0.04969039467900347
2020-09-28;20-59;1375;263;0.0;0.0;0.0;31960;1375;4.146847250052175;0.7931787831008886
2020-09-28;60+;4926;876;0.0;0.0;0.0;61232;19615;27.5849200868897;4.905479089751396
2020-09-28;whole;6397;1158;0.0;0.0;0.0;95743;21118;9.531402036161964;1.7253968356847824
2020-09-29;0-19;50;6;0.0;0.0;0.0;1934;7;0.31056496674377165;0.0372677960092526
2020-09-29;20-59;1365;273;0.0;0.0;0.0;32169;1377;4.116688360960886;0.8233376721921772
2020-09-29;60+;5024;907;0.0;0.0;0.0;61561;19672;28.133706560400697;5.07907481096406
2020-09-29;whole;6482;1198;0.0;0.0;0.0;96296;21177;9.658050335845216;1.7849960355357248
2020-09-30;0-19;46;6;0.0;0.0;0.0;1954;7;0.2857197694042699;0.0372677960092526
2020-09-30;20-59;1353;275;0.0;0.0;0.0;32357;1381;4.08049769405134;0.8293694500104349
2020-09-30;60+;5130;943;0.0;0.0;0.0;61820;19731;28.727291929708517;5.2806698420497336
2020-09-30;whole;6572;1232;0.0;0.0;0.0;96766;21240;9.792148535509837;1.835655355409026
2020-10-01;0-19;52;7;0.0;0.0;0.0;1965;7;0.3229875654135225;0.043479095344128034
2020-10-01;20-59;1366;284;0.0;0.0;0.0;32523;1382;4.119704249870016;0.8565124501925947
2020-10-01;60+;5173;960;0.0;0.0;0.0;62114;19793;28.968085994616402;5.375867495617968
2020-10-01;whole;6634;1259;0.0;0.0;0.0;97240;21303;9.884527295278797;1.875884815308412
2020-10-02;0-19;56;7;0.0;0.0;0.0;1977;7;0.34783276275302427;0.043479095344128034
2020-10-02;20-59;1413;283;0.0;0.0;0.0;32687;1383;4.261451028599071;0.8534965612834657
2020-10-02;60+;5231;973;0.0;0.0;0.0;62443;19839;29.292877989143324;5.448665701287795
2020-10-02;whole;6740;1270;0.0;0.0;0.0;97747;21350;10.042465174883795;1.8922745952674214
2020-10-03;0-19;53;7;0.0;0.0;0.0;1989;7;0.329198864748398;0.043479095344128034
2020-10-03;20-59;1366;283;0.0;0.0;0.0;32848;1382;4.119704249870016;0.8534965612834657
2020-10-03;60+;5273;991;0.0;0.0;0.0;62718;19883;29.52807219207661;5.549463216830632
2020-10-03;whole;6740;1289;0.0;0.0;0.0;98199;21393;10.042465174883795;1.9205842151966188
2020-10-04;0-19;59;9;0.0;0.0;0.0;1990;7;0.36646666075765055;0.0559016940138789
2020-10-04;20-59;1398;299;0.0;0.0;0.0;32906;1383;4.216212694962139;0.9017507838295274
2020-10-04;60+;5452;1016;0.0;0.0;0.0;62799;19912;30.530447485530377;5.689459766195682
2020-10-04;whole;6964;1335;0.0;0.0;0.0;98343;21425;10.376220694049072;1.9891232950252027
2020-10-05;0-19;58;8;0.0;0.0;0.0;2003;7;0.36025536142277514;0.04969039467900347
2020-10-05;20-59;1451;328;0.0;0.0;0.0;33043;1387;4.376054807145968;0.9892115621942643
2020-10-05;60+;5715;1061;0.0;0.0;0.0;62953;19977;32.00321118485072;5.941453555052775
2020-10-05;whole;7276;1409;0.0;0.0;0.0;98649;21494;10.841094452886423;2.0993818147494463
2020-10-06;0-19;58;7;0.0;0.0;0.0;2019;7;0.36025536142277514;0.043479095344128034
2020-10-06;20-59;1434;334;0.0;0.0;0.0;33287;1393;4.324784695690777;1.0073068956490374
2020-10-06;60+;5840;1066;0.0;0.0;0.0;63301;20032;32.70319393167597;5.969452864925786
2020-10-06;whole;7377;1417;0.0;0.0;0.0;99264;21556;10.991582432510052;2.1113016547196346
2020-10-07;0-19;59;8;0.0;0.0;0.0;2031;7;0.36646666075765055;0.04969039467900347
2020-10-07;20-59;1431;320;0.0;0.0;0.0;33457;1396;4.315737028963391;0.9650844509212335
2020-10-07;60+;5975;1066;0.0;0.0;0.0;63616;20109;33.45917529824725;5.969452864925786
2020-10-07;whole;7514;1406;0.0;0.0;0.0;99762;21636;11.19570969199953;2.0949118747606255
2020-10-08;0-19;53;8;0.0;0.0;0.0;2044;7;0.329198864748398;0.04969039467900347
2020-10-08;20-59;1446;315;0.0;0.0;0.0;33625;1397;4.360975362600324;0.9500050063755892
2020-10-08;60+;6054;1085;0.0;0.0;0.0;63944;20183;33.90156439424081;6.075850242443225
2020-10-08;whole;7603;1418;0.0;0.0;0.0;100275;21712;11.328317911667877;2.112791634715908
2020-10-09;0-19;61;8;0.0;0.0;0.0;2050;7;0.3788892594274014;0.04969039467900347
2020-10-09;20-59;1495;322;0.0;0.0;0.0;33807;1402;4.508753919147638;0.9711162287394912
2020-10-09;60+;6240;1100;0.0;0.0;0.0;64274;20241;34.94313872151679;6.159848172062255
2020-10-09;whole;7843;1439;0.0;0.0;0.0;100797;21774;11.685913110773532;2.144081214637653
2020-10-10;0-19;61;7;0.0;0.0;0.0;2060;7;0.3788892594274014;0.043479095344128034
2020-10-10;20-59;1491;330;0.0;0.0;0.0;33966;1403;4.496690363511122;0.995243340012522
2020-10-10;60+;6369;1110;0.0;0.0;0.0;64585;20294;35.66552091624045;6.215846791808275
2020-10-10;whole;7976;1456;0.0;0.0;0.0;101280;21828;11.884080450277915;2.1694108745743033
2020-10-11;0-19;64;8;0.0;0.0;0.0;2069;7;0.39752315743202776;0.04969039467900347
2020-10-11;20-59;1530;344;0.0;0.0;0.0;34046;1405;4.614310030967148;1.037465784740326
