reg;jour;three_class;hosp;rea;HospConv;SSR_USLD;autres;rad;dc
;;;sum;sum;sum;sum;sum;sum;sum
24;2021-02-19;whole;1032;124;0.0;0.0;0.0;7373;1899
24;2021-02-20;0-19;0;0;0.0;0.0;0.0;100;0
24;2021-02-20;20-59;111;27;0.0;0.0;0.0;1809;56
24;2021-02-20;60+;905;93;0.0;0.0;0.0;5463;1840
24;2021-02-20;whole;1022;121;0.0;0.0;0.0;7414;1908
24;2021-02-21;0-19;0;0;0.0;0.0;0.0;100;0
24;2021-02-21;20-59;112;28;0.0;0.0;0.0;1811;56
24;2021-02-21;60+;910;88;0.0;0.0;0.0;5469;1847
24;2021-02-21;whole;1028;117;0.0;0.0;0.0;7422;1915
24;2021-02-22;0-19;0;0;0.0;0.0;0.0;100;0
24;2021-02-22;20-59;122;29;0.0;0.0;0.0;1812;56
24;2021-02-22;60+;921;97;0.0;0.0;0.0;5480;1856
24;2021-02-22;whole;1050;128;0.0;0.0;0.0;7434;1924
24;2021-02-23;0-19;1;0;0.0;0.0;0.0;100;0
24;2021-02-23;20-59;111;31;0.0;0.0;0.0;1834;56
24;2021-02-23;60+;910;99;0.0;0.0;0.0;5537;1872
24;2021-02-23;whole;1030;132;0.0;0.0;0.0;7514;1940
24;2021-02-24;0-19;2;0;0.0;0.0;0.0;101;0
24;2021-02-24;20-59;123;32;0.0;0.0;0.0;1839;57
24;2021-02-24;60+;915;103;0.0;0.0;0.0;5575;1879
24;2021-02-24;whole;1052;138;0.0;0.0;0.0;7559;1948
24;2021-02-25;0-19;3;0;0.0;0.0;0.0;101;0
24;2021-02-25;20-59;128;32;0.0;0.0;0.0;1852;57
24;2021-02-25;60+;886;93;0.0;0.0;0.0;5634;1896
24;2021-02-25;whole;1033;129;0.0;0.0;0.0;7633;1965
24;2021-02-26;0-19;1;0;0.0;0.0;0.0;103;0
24;2021-02-26;20-59;129;36;0.0;0.0;0.0;1861;58
24;2021-02-26;60+;880;93;0.0;0.0;0.0;5665;1907
24;2021-02-26;whole;1025;134;0.0;0.0;0.0;7677;1977
24;2021-02-27;0-19;1;0;0.0;0.0;0.0;103;0
24;2021-02-27;20-59;124;36;0.0;0.0;0.0;1874;59
24;2021-02-27;60+;871;93;0.0;0.0;0.0;5697;1911
24;2021-02-27;whole;1010;134;0.0;0.0;0.0;7722;1982
24;2021-02-28;0-19;1;0;0.0;0.0;0.0;103;0
24;2021-02-28;20-59;127;37;0.0;0.0;0.0;1875;59
24;2021-02-28;60+;894;96;0.0;0.0;0.0;5700;1914
24;2021-02-28;whole;1036;138;0.0;0.0;0.0;7726;1985
24;2021-03-01;0-19;1;0;0.0;0.0;0.0;103;0
24;2021-03-01;20-59;129;33;0.0;0.0;0.0;1880;59
24;2021-03-01;60+;900;105;0.0;0.0;0.0;5713;1927
24;2021-03-01;whole;1043;141;0.0;0.0;0.0;7745;1998
24;2021-03-02;0-19;1;0;0.0;0.0;0.0;103;0
24;2021-03-02;20-59;131;32;0.0;0.0;0.0;1891;59
24;2021-03-02;60+;888;110;0.0;0.0;0.0;5763;1942
24;2021-03-02;whole;1031;145;0.0;0.0;0.0;7807;2013
24;2021-03-03;0-19;1;0;0.0;0.0;0.0;103;0
24;2021-03-03;20-59;134;29;0.0;0.0;0.0;1901;60
24;2021-03-03;60+;878;116;0.0;0.0;0.0;5808;1954
24;2021-03-03;whole;1024;148;0.0;0.0;0.0;7862;2026
24;2021-03-04;0-19;0;0;0.0;0.0;0.0;103;0
24;2021-03-04;20-59;131;29;0.0;0.0;0.0;1915;60
24;2021-03-04;60+;850;103;0.0;0.0;0.0;5849;1964
24;2021-03-04;whole;991;135;0.0;0.0;0.0;7918;2036
24;2021-03-05;0-19;0;0;0.0;0.0;0.0;103;0
24;2021-03-05;20-59;131;28;0.0;0.0;0.0;1931;60
24;2021-03-05;60+;856;105;0.0;0.0;0.0;5879;1966
24;2021-03-05;whole;996;136;0.0;0.0;0.0;7964;2038
24;2021-03-06;0-19;0;0;0.0;0.0;0.0;104;0
24;2021-03-06;20-59;126;27;0.0;0.0;0.0;1939;60
24;2021-03-06;60+;856;105;0.0;0.0;0.0;5897;1968
24;2021-03-06;whole;991;135;0.0;0.0;0.0;7991;2040
24;2021-03-07;0-19;0;0;0.0;0.0;0.0;104;0
24;2021-03-07;20-59;125;26;0.0;0.0;0.0;1941;60
24;2021-03-07;60+;851;105;0.0;0.0;0.0;5907;1968
24;2021-03-07;whole;985;134;0.0;0.0;0.0;8003;2040
24;2021-03-08;0-19;0;0;0.0;0.0;0.0;104;0
24;2021-03-08;20-59;129;32;0.0;0.0;0.0;1952;60
24;2021-03-08;60+;870;104;0.0;0.0;0.0;5931;1975
24;2021-03-08;whole;1008;139;0.0;0.0;0.0;8039;2047
24;2021-03-09;0-19;0;0;0.0;0.0;0.0;104;0
24;2021-03-09;20-59;118;28;0.0;0.0;0.0;1970;60
24;2021-03-09;60+;874;101;0.0;0.0;0.0;5967;1987
24;2021-03-09;whole;1004;133;0.0;0.0;0.0;8093;2059
24;2021-03-10;0-19;0;0;0.0;0.0;0.0;104;0
24;2021-03-10;20-59;112;27;0.0;0.0;0.0;1989;60
24;2021-03-10;60+;860;109;0.0;0.0;0.0;6020;2000
24;2021-03-10;whole;982;138;0.0;0.0;0.0;8165;2072
24;2021-03-11;0-19;0;0;0.0;0.0;0.0;104;0
24;2021-03-11;20-59;112;28;0.0;0.0;0.0;1999;61
24;2021-03-11;60+;853;112;0.0;0.0;0.0;6066;2008
24;2021-03-11;whole;976;143;0.0;0.0;0.0;8221;2081
24;2021-03-12;0-19;1;1;0.0;0.0;0.0;104;0
24;2021-03-12;20-59;122;30;0.0;0.0;0.0;2004;61
24;2021-03-12;60+;859;111;0.0;0.0;0.0;6094;2015
24;2021-03-12;whole;992;144;0.0;0.0;0.0;8255;2088
24;2021-03-13;0-19;0;0;0.0;0.0;0.0;105;0
24;2021-03-13;20-59;125;27;0.0;0.0;0.0;2009;62
24;2021-03-13;60+;864;112;0.0;0.0;0.0;6110;2019
24;2021-03-13;whole;1000;142;0.0;0.0;0.0;8276;2093
24;2021-03-14;0-19;2;0;2.0;0.0;0.0;105;0
24;2021-03-14;20-59;128;30;63.0;29.0;6.0;2010;62
24;2021-03-14;60+;863;113;373.0;372.0;5.0;6112;2022
24;2021-03-14;whole;1002;145;443.0;403.0;11.0;8279;2096
24;2021-03-15;0-19;2;0;2.0;0.0;0.0;106;0
24;2021-03-15;20-59;138;32;71.0;29.0;6.0;2014;62
24;2021-03-15;60+;887;109;386.0;387.0;5.0;6126;2034
24;2021-03-15;whole;1039;143;467.0;418.0;11.0;8299;2108
24;2021-03-16;0-19;2;0;2.0;0.0;0.0;106;0
24;2021-03-16;20-59;134;32;66.0;30.0;6.0;2031;62
24;2021-03-16;60+;854;110;348.0;391.0;5.0;6181;2045
24;2021-03-16;whole;998;144;420.0;423.0;11.0;8376;2119
24;2021-03-17;0-19;2;0;2.0;0.0;0.0;106;0
24;2021-03-17;20-59;131;35;60.0;30.0;6.0;2048;62
24;2021-03-17;60+;844;109;350.0;380.0;5.0;6222;2055
24;2021-03-17;whole;987;147;417.0;412.0;11.0;8434;2129
24;2021-03-18;0-19;2;1;1.0;0.0;0.0;106;0
24;2021-03-18;20-59;134;31;66.0;30.0;7.0;2061;63
24;2021-03-18;60+;830;106;350.0;369.0;5.0;6255;2063
24;2021-03-18;whole;975;141;421.0;401.0;12.0;8480;2138
24;2021-03-19;0-19;1;1;0.0;0.0;0.0;107;0
24;2021-03-19;20-59;142;34;71.0;30.0;7.0;2071;63
24;2021-03-19;60+;838;103;360.0;370.0;5.0;6284;2072
24;2021-03-19;whole;990;141;435.0;402.0;12.0;8520;2147
24;2021-03-20;0-19;1;1;0.0;0.0;0.0;107;0
24;2021-03-20;20-59;145;31;77.0;30.0;7.0;2083;63
24;2021-03-20;60+;835;106;354.0;370.0;5.0;6302;2074
24;2021-03-20;whole;991;142;435.0;402.0;12.0;8550;2149
24;2021-03-21;0-19;1;1;0.0;0.0;0.0;107;0
24;2021-03-21;20-59;144;31;76.0;30.0;7.0;2088;63
24;2021-03-21;60+;840;105;358.0;372.0;5.0;6309;2075
24;2021-03-21;whole;996;141;439.0;404.0;12.0;8562;2150
24;2021-03-22;0-19;3;2;0.0;0.0;1.0;107;0
24;2021-03-22;20-59;145;35;74.0;29.0;7.0;2109;63
24;2021-03-22;60+;860;115;366.0;374.0;5.0;6327;2083
24;2021-03-22;whole;1018;155;445.0;405.0;13.0;8602;2159
24;2021-03-23;0-19;2;1;0.0;0.0;1.0;107;0
24;2021-03-23;20-59;146;31;79.0;30.0;6.0;2128;63
24;2021-03-23;60+;867;118;369.0;375.0;5.0;6362;2087
24;2021-03-23;whole;1025;152;454.0;407.0;12.0;8657;2163
24;2021-03-24;0-19;2;1;0.0;0.0;1.0;108;0
24;2021-03-24;20-59;152;32;81.0;32.0;7.0;2143;64
24;2021-03-24;60+;860;110;369.0;376.0;5.0;6396;2104
24;2021-03-24;whole;1024;145;456.0;410.0;13.0;8707;2181
24;2021-03-25;0-19;2;1;0.0;0.0;1.0;109;0
24;2021-03-25;20-59;158;35;85.0;33.0;5.0;2154;64
24;2021-03-25;60+;857;109;371.0;375.0;2.0;6428;2108
24;2021-03-25;whole;1027;146;463.0;410.0;8.0;8751;2185
24;2021-03-26;0-19;2;1;0.0;0.0;1.0;110;0
24;2021-03-26;20-59;169;37;93.0;33.0;6.0;2164;64
24;2021-03-26;60+;865;114;368.0;380.0;3.0;6458;2119
24;2021-03-26;whole;1045;153;467.0;415.0;10.0;8794;2196
24;2021-03-27;0-19;3;1;1.0;0.0;1.0;110;0
24;2021-03-27;20-59;164;39;87.0;32.0;6.0;2176;65
24;2021-03-27;60+;868;112;362.0;391.0;3.0;6476;2121
24;2021-03-27;whole;1045;153;457.0;425.0;10.0;8824;2199
24;2021-03-28;0-19;3;0;2.0;0.0;1.0;111;0
24;2021-03-28;20-59;164;40;86.0;32.0;6.0;2188;65
24;2021-03-28;60+;875;108;374.0;390.0;3.0;6487;2126
24;2021-03-28;whole;1052;149;469.0;424.0;10.0;8848;2204
24;2021-03-29;0-19;3;0;2.0;0.0;1.0;111;0
24;2021-03-29;20-59;165;46;80.0;32.0;7.0;2208;65
24;2021-03-29;60+;899;118;386.0;392.0;3.0;6508;2135
24;2021-03-29;whole;1077;164;476.0;426.0;11.0;8890;2213
24;2021-03-30;0-19;2;0;1.0;0.0;1.0;112;0
24;2021-03-30;20-59;161;45;79.0;31.0;6.0;2223;65
24;2021-03-30;60+;889;115;401.0;370.0;3.0;6565;2142
24;2021-03-30;whole;1063;161;488.0;404.0;10.0;8965;2220
24;2021-03-31;0-19;2;0;1.0;0.0;1.0;112;0
24;2021-03-31;20-59;158;48;75.0;26.0;9.0;2245;65
24;2021-03-31;60+;844;119;398.0;323.0;4.0;6654;2147
24;2021-03-31;whole;1015;169;480.0;352.0;14.0;9077;2225
24;2021-04-01;0-19;3;0;2.0;0.0;1.0;113;0
24;2021-04-01;20-59;153;46;71.0;27.0;9.0;2266;66
24;2021-04-01;60+;844;123;393.0;324.0;4.0;6685;2156
24;2021-04-01;whole;1009;169;472.0;354.0;14.0;9130;2235
24;2021-04-02;0-19;5;0;4.0;0.0;1.0;114;0
24;2021-04-02;20-59;162;51;74.0;28.0;9.0;2275;67
24;2021-04-02;60+;869;125;403.0;337.0;4.0;6712;2168
24;2021-04-02;whole;1044;176;486.0;368.0;14.0;9167;2248
27;2020-03-18;0-19;0;0;0.0;0.0;0.0;1;0
27;2020-03-18;20-59;31;4;0.0;0.0;0.0;11;0
27;2020-03-18;60+;137;29;0.0;0.0;0.0;8;6
27;2020-03-18;whole;168;33;0.0;0.0;0.0;20;6
27;2020-03-19;0-19;0;0;0.0;0.0;0.0;1;0
27;2020-03-19;20-59;44;15;0.0;0.0;0.0;27;1
27;2020-03-19;60+;173;48;0.0;0.0;0.0;26;18
27;2020-03-19;whole;217;63;0.0;0.0;0.0;55;19
27;2020-03-20;0-19;0;0;0.0;0.0;0.0;1;0
27;2020-03-20;20-59;51;17;0.0;0.0;0.0;33;1
27;2020-03-20;60+;219;54;0.0;0.0;0.0;33;21
27;2020-03-20;whole;270;71;0.0;0.0;0.0;68;22
27;2020-03-21;0-19;1;0;0.0;0.0;0.0;1;0
27;2020-03-21;20-59;60;21;0.0;0.0;0.0;52;2
27;2020-03-21;60+;235;60;0.0;0.0;0.0;50;33
27;2020-03-21;whole;297;82;0.0;0.0;0.0;104;35
27;2020-03-22;0-19;2;0;0.0;0.0;0.0;2;0
27;2020-03-22;20-59;71;21;0.0;0.0;0.0;87;3
27;2020-03-22;60+;279;68;0.0;0.0;0.0;90;45
27;2020-03-22;whole;353;90;0.0;0.0;0.0;180;48
27;2020-03-23;0-19;3;1;0.0;0.0;0.0;2;0
27;2020-03-23;20-59;88;24;0.0;0.0;0.0;97;3
27;2020-03-23;60+;319;73;0.0;0.0;0.0;98;59
27;2020-03-23;whole;411;99;0.0;0.0;0.0;198;62
27;2020-03-24;0-19;3;1;0.0;0.0;0.0;6;0
27;2020-03-24;20-59;102;29;0.0;0.0;0.0;149;3
27;2020-03-24;60+;372;91;0.0;0.0;0.0;129;82
27;2020-03-24;whole;477;121;0.0;0.0;0.0;285;85
27;2020-03-25;0-19;6;1;0.0;0.0;0.0;8;0
27;2020-03-25;20-59;128;37;0.0;0.0;0.0;184;4
27;2020-03-25;60+;455;112;0.0;0.0;0.0;155;98
27;2020-03-25;whole;591;150;0.0;0.0;0.0;348;102
27;2020-03-26;0-19;7;1;0.0;0.0;0.0;8;0
27;2020-03-26;20-59;137;39;0.0;0.0;0.0;218;5
27;2020-03-26;60+;533;126;0.0;0.0;0.0;176;118
27;2020-03-26;whole;679;166;0.0;0.0;0.0;402;123
27;2020-03-27;0-19;7;1;0.0;0.0;0.0;8;0
27;2020-03-27;20-59;152;43;0.0;0.0;0.0;228;5
27;2020-03-27;60+;580;142;0.0;0.0;0.0;196;134
27;2020-03-27;whole;740;186;0.0;0.0;0.0;432;139
27;2020-03-28;0-19;11;1;0.0;0.0;0.0;9;0
27;2020-03-28;20-59;162;45;0.0;0.0;0.0;252;6
27;2020-03-28;60+;612;148;0.0;0.0;0.0;232;142
27;2020-03-28;whole;787;194;0.0;0.0;0.0;493;148
27;2020-03-29;0-19;12;1;0.0;0.0;0.0;10;0
27;2020-03-29;20-59;181;48;0.0;0.0;0.0;277;7
27;2020-03-29;60+;678;168;0.0;0.0;0.0;261;157
27;2020-03-29;whole;873;217;0.0;0.0;0.0;549;164
27;2020-03-30;0-19;12;1;0.0;0.0;0.0;11;0
27;2020-03-30;20-59;184;50;0.0;0.0;0.0;305;8
27;2020-03-30;60+;705;169;0.0;0.0;0.0;286;179
27;2020-03-30;whole;902;220;0.0;0.0;0.0;604;187
27;2020-03-31;0-19;3;1;0.0;0.0;0.0;13;0
27;2020-03-31;20-59;180;47;0.0;0.0;0.0;336;10
27;2020-03-31;60+;730;164;0.0;0.0;0.0;324;204
27;2020-03-31;whole;914;212;0.0;0.0;0.0;675;214
27;2020-04-01;0-19;2;0;0.0;0.0;0.0;11;0
27;2020-04-01;20-59;182;53;0.0;0.0;0.0;300;10
27;2020-04-01;60+;778;176;0.0;0.0;0.0;329;220
27;2020-04-01;whole;963;229;0.0;0.0;0.0;642;230
27;2020-04-02;0-19;5;1;0.0;0.0;0.0;12;0
27;2020-04-02;20-59;188;59;0.0;0.0;0.0;338;12
27;2020-04-02;60+;823;190;0.0;0.0;0.0;393;259
27;2020-04-02;whole;1017;250;0.0;0.0;0.0;746;271
27;2020-04-03;0-19;4;0;0.0;0.0;0.0;14;0
27;2020-04-03;20-59;187;63;0.0;0.0;0.0;373;12
27;2020-04-03;60+;836;202;0.0;0.0;0.0;445;291
27;2020-04-03;whole;1028;265;0.0;0.0;0.0;835;303
27;2020-04-04;0-19;5;0;0.0;0.0;0.0;15;0
27;2020-04-04;20-59;174;65;0.0;0.0;0.0;397;12
27;2020-04-04;60+;896;209;0.0;0.0;0.0;494;310
27;2020-04-04;whole;1075;274;0.0;0.0;0.0;910;323
27;2020-04-05;0-19;5;0;0.0;0.0;0.0;15;0
27;2020-04-05;20-59;176;64;0.0;0.0;0.0;403;12
27;2020-04-05;60+;939;211;0.0;0.0;0.0;520;328
27;2020-04-05;whole;1120;275;0.0;0.0;0.0;942;341
27;2020-04-06;0-19;6;1;0.0;0.0;0.0;16;0
27;2020-04-06;20-59;193;69;0.0;0.0;0.0;423;13
27;2020-04-06;60+;976;214;0.0;0.0;0.0;543;353
27;2020-04-06;whole;1176;285;0.0;0.0;0.0;986;367
27;2020-04-07;0-19;7;2;0.0;0.0;0.0;19;0
27;2020-04-07;20-59;185;67;0.0;0.0;0.0;454;14
27;2020-04-07;60+;1019;226;0.0;0.0;0.0;600;381
27;2020-04-07;whole;1212;295;0.0;0.0;0.0;1077;396
27;2020-04-08;0-19;5;2;0.0;0.0;0.0;21;0
27;2020-04-08;20-59;181;68;0.0;0.0;0.0;479;15
27;2020-04-08;60+;1040;222;0.0;0.0;0.0;656;396
27;2020-04-08;whole;1227;292;0.0;0.0;0.0;1160;412
27;2020-04-09;0-19;5;2;0.0;0.0;0.0;22;0
27;2020-04-09;20-59;179;64;0.0;0.0;0.0;493;15
27;2020-04-09;60+;1026;217;0.0;0.0;0.0;718;411
27;2020-04-09;whole;1211;283;0.0;0.0;0.0;1237;427
27;2020-04-10;0-19;5;2;0.0;0.0;0.0;22;0
27;2020-04-10;20-59;173;68;0.0;0.0;0.0;520;15
27;2020-04-10;60+;1103;220;0.0;0.0;0.0;763;443
27;2020-04-10;whole;1282;290;0.0;0.0;0.0;1309;459
27;2020-04-11;0-19;4;2;0.0;0.0;0.0;23;0
27;2020-04-11;20-59;150;62;0.0;0.0;0.0;554;15
27;2020-04-11;60+;1083;214;0.0;0.0;0.0;830;462
27;2020-04-11;whole;1239;278;0.0;0.0;0.0;1411;478
27;2020-04-12;0-19;4;2;0.0;0.0;0.0;23;0
27;2020-04-12;20-59;157;65;0.0;0.0;0.0;566;15
27;2020-04-12;60+;1129;211;0.0;0.0;0.0;848;484
27;2020-04-12;whole;1294;278;0.0;0.0;0.0;1441;500
27;2020-04-13;0-19;4;2;0.0;0.0;0.0;23;0
27;2020-04-13;20-59;158;66;0.0;0.0;0.0;574;15
27;2020-04-13;60+;1142;216;0.0;0.0;0.0;862;496
27;2020-04-13;whole;1309;284;0.0;0.0;0.0;1463;512
27;2020-04-14;0-19;5;2;0.0;0.0;0.0;24;0
27;2020-04-14;20-59;158;63;0.0;0.0;0.0;576;16
27;2020-04-14;60+;1195;220;0.0;0.0;0.0;885;533
27;2020-04-14;whole;1361;285;0.0;0.0;0.0;1488;551
27;2020-04-15;0-19;8;2;0.0;0.0;0.0;26;0
27;2020-04-15;20-59;148;63;0.0;0.0;0.0;605;17
27;2020-04-15;60+;1183;209;0.0;0.0;0.0;960;561
27;2020-04-15;whole;1341;274;0.0;0.0;0.0;1594;581
27;2020-04-16;0-19;10;2;0.0;0.0;0.0;26;0
27;2020-04-16;20-59;150;64;0.0;0.0;0.0;620;18
27;2020-04-16;60+;1208;213;0.0;0.0;0.0;1010;586
27;2020-04-16;whole;1370;279;0.0;0.0;0.0;1659;607
27;2020-04-17;0-19;10;2;0.0;0.0;0.0;26;0
27;2020-04-17;20-59;150;63;0.0;0.0;0.0;632;18
27;2020-04-17;60+;1219;197;0.0;0.0;0.0;1067;603
27;2020-04-17;whole;1380;262;0.0;0.0;0.0;1728;623
27;2020-04-18;0-19;10;2;0.0;0.0;0.0;26;0
27;2020-04-18;20-59;144;57;0.0;0.0;0.0;647;20
27;2020-04-18;60+;1196;196;0.0;0.0;0.0;1112;622
27;2020-04-18;whole;1351;255;0.0;0.0;0.0;1788;644
27;2020-04-19;0-19;9;1;0.0;0.0;0.0;27;0
27;2020-04-19;20-59;130;46;0.0;0.0;0.0;664;21
27;2020-04-19;60+;1187;192;0.0;0.0;0.0;1145;634
27;2020-04-19;whole;1327;239;0.0;0.0;0.0;1839;657
27;2020-04-20;0-19;8;1;0.0;0.0;0.0;28;0
27;2020-04-20;20-59;131;45;0.0;0.0;0.0;669;21
27;2020-04-20;60+;1194;192;0.0;0.0;0.0;1164;654
27;2020-04-20;whole;1334;238;0.0;0.0;0.0;1864;677
27;2020-04-21;0-19;7;1;0.0;0.0;0.0;29;0
27;2020-04-21;20-59;135;46;0.0;0.0;0.0;678;21
27;2020-04-21;60+;1176;182;0.0;0.0;0.0;1231;682
27;2020-04-21;whole;1319;229;0.0;0.0;0.0;1941;705
27;2020-04-22;0-19;8;1;0.0;0.0;0.0;29;0
27;2020-04-22;20-59;133;46;0.0;0.0;0.0;702;21
27;2020-04-22;60+;1193;187;0.0;0.0;0.0;1283;698
27;2020-04-22;whole;1334;234;0.0;0.0;0.0;2018;721
27;2020-04-23;0-19;10;1;0.0;0.0;0.0;29;0
27;2020-04-23;20-59;131;40;0.0;0.0;0.0;710;23
27;2020-04-23;60+;1142;176;0.0;0.0;0.0;1345;728
27;2020-04-23;whole;1283;217;0.0;0.0;0.0;2088;753
27;2020-04-24;0-19;10;1;0.0;0.0;0.0;29;0
27;2020-04-24;20-59;121;37;0.0;0.0;0.0;724;24
27;2020-04-24;60+;1102;165;0.0;0.0;0.0;1418;744
27;2020-04-24;whole;1233;203;0.0;0.0;0.0;2175;770
27;2020-04-25;0-19;9;1;0.0;0.0;0.0;30;0
27;2020-04-25;20-59;120;37;0.0;0.0;0.0;733;25
27;2020-04-25;60+;1087;163;0.0;0.0;0.0;1460;759
27;2020-04-25;whole;1216;201;0.0;0.0;0.0;2227;786
27;2020-04-26;0-19;9;1;0.0;0.0;0.0;30;0
27;2020-04-26;20-59;121;37;0.0;0.0;0.0;737;25
27;2020-04-26;60+;1088;157;0.0;0.0;0.0;1466;770
27;2020-04-26;whole;1218;195;0.0;0.0;0.0;2237;797
27;2020-04-27;0-19;10;1;0.0;0.0;0.0;31;0
27;2020-04-27;20-59;121;40;0.0;0.0;0.0;750;25
27;2020-04-27;60+;1079;155;0.0;0.0;0.0;1484;787
27;2020-04-27;whole;1210;196;0.0;0.0;0.0;2269;814
27;2020-04-28;0-19;10;1;0.0;0.0;0.0;31;0
27;2020-04-28;20-59;119;38;0.0;0.0;0.0;754;25
27;2020-04-28;60+;1077;152;0.0;0.0;0.0;1519;792
27;2020-04-28;whole;1206;191;0.0;0.0;0.0;2308;819
27;2020-04-29;0-19;7;1;0.0;0.0;0.0;34;0
27;2020-04-29;20-59;120;35;0.0;0.0;0.0;766;25
27;2020-04-29;60+;1059;150;0.0;0.0;0.0;1571;805
27;2020-04-29;whole;1186;186;0.0;0.0;0.0;2375;832
27;2020-04-30;0-19;7;2;0.0;0.0;0.0;35;0
27;2020-04-30;20-59;123;33;0.0;0.0;0.0;773;25
27;2020-04-30;60+;1051;146;0.0;0.0;0.0;1619;811
27;2020-04-30;whole;1181;181;0.0;0.0;0.0;2431;838
27;2020-05-01;0-19;6;2;0.0;0.0;0.0;36;0
27;2020-05-01;20-59;114;33;0.0;0.0;0.0;786;25
27;2020-05-01;60+;1020;143;0.0;0.0;0.0;1658;816
27;2020-05-01;whole;1140;178;0.0;0.0;0.0;2484;843
27;2020-05-02;0-19;6;2;0.0;0.0;0.0;36;0
27;2020-05-02;20-59;116;32;0.0;0.0;0.0;786;25
27;2020-05-02;60+;1016;138;0.0;0.0;0.0;1666;823
27;2020-05-02;whole;1139;172;0.0;0.0;0.0;2492;850
27;2020-05-03;0-19;6;2;0.0;0.0;0.0;36;0
27;2020-05-03;20-59;117;33;0.0;0.0;0.0;786;25
27;2020-05-03;60+;1020;139;0.0;0.0;0.0;1669;829
27;2020-05-03;whole;1143;174;0.0;0.0;0.0;2495;856
27;2020-05-04;0-19;6;2;0.0;0.0;0.0;36;0
27;2020-05-04;20-59;110;29;0.0;0.0;0.0;796;25
27;2020-05-04;60+;1024;130;0.0;0.0;0.0;1676;842
27;2020-05-04;whole;1141;161;0.0;0.0;0.0;2512;869
27;2020-05-05;0-19;4;0;0.0;0.0;0.0;38;0
27;2020-05-05;20-59;105;25;0.0;0.0;0.0;803;25
27;2020-05-05;60+;1003;110;0.0;0.0;0.0;1737;857
27;2020-05-05;whole;1113;135;0.0;0.0;0.0;2582;884
27;2020-05-06;0-19;4;0;0.0;0.0;0.0;38;0
27;2020-05-06;20-59;102;20;0.0;0.0;0.0;809;25
27;2020-05-06;60+;1004;94;0.0;0.0;0.0;1767;869
27;2020-05-06;whole;1111;114;0.0;0.0;0.0;2618;896
27;2020-05-07;0-19;4;0;0.0;0.0;0.0;39;0
27;2020-05-07;20-59;94;19;0.0;0.0;0.0;821;26
27;2020-05-07;60+;950;93;0.0;0.0;0.0;1838;878
27;2020-05-07;whole;1049;112;0.0;0.0;0.0;2702;906
27;2020-05-08;0-19;2;0;0.0;0.0;0.0;42;0
27;2020-05-08;20-59;94;19;0.0;0.0;0.0;826;26
27;2020-05-08;60+;914;96;0.0;0.0;0.0;1892;886
27;2020-05-08;whole;1011;115;0.0;0.0;0.0;2764;914
27;2020-05-09;0-19;2;0;0.0;0.0;0.0;42;0
27;2020-05-09;20-59;93;17;0.0;0.0;0.0;828;26
27;2020-05-09;60+;907;94;0.0;0.0;0.0;1909;893
27;2020-05-09;whole;1002;111;0.0;0.0;0.0;2783;921
27;2020-05-10;0-19;2;0;0.0;0.0;0.0;42;0
27;2020-05-10;20-59;94;16;0.0;0.0;0.0;828;26
27;2020-05-10;60+;904;90;0.0;0.0;0.0;1912;898
27;2020-05-10;whole;1000;106;0.0;0.0;0.0;2786;926
27;2020-05-11;0-19;3;0;0.0;0.0;0.0;43;0
27;2020-05-11;20-59;93;17;0.0;0.0;0.0;828;26
27;2020-05-11;60+;862;91;0.0;0.0;0.0;1929;911
27;2020-05-11;whole;958;108;0.0;0.0;0.0;2804;939
27;2020-05-12;0-19;3;0;0.0;0.0;0.0;43;0
27;2020-05-12;20-59;90;17;0.0;0.0;0.0;836;27
27;2020-05-12;60+;803;88;0.0;0.0;0.0;1964;918
27;2020-05-12;whole;896;105;0.0;0.0;0.0;2847;947
27;2020-05-13;0-19;4;0;0.0;0.0;0.0;43;0
27;2020-05-13;20-59;88;16;0.0;0.0;0.0;842;28
27;2020-05-13;60+;786;80;0.0;0.0;0.0;1998;923
27;2020-05-13;whole;879;96;0.0;0.0;0.0;2887;953
27;2020-05-14;0-19;4;0;0.0;0.0;0.0;43;0
27;2020-05-14;20-59;92;16;0.0;0.0;0.0;843;28
27;2020-05-14;60+;766;79;0.0;0.0;0.0;2025;926
27;2020-05-14;whole;863;95;0.0;0.0;0.0;2915;956
27;2020-05-15;0-19;4;0;0.0;0.0;0.0;43;0
27;2020-05-15;20-59;84;15;0.0;0.0;0.0;852;28
27;2020-05-15;60+;742;79;0.0;0.0;0.0;2056;928
27;2020-05-15;whole;831;94;0.0;0.0;0.0;2955;958
27;2020-05-16;0-19;4;1;0.0;0.0;0.0;43;0
27;2020-05-16;20-59;77;15;0.0;0.0;0.0;855;29
27;2020-05-16;60+;729;78;0.0;0.0;0.0;2073;928
27;2020-05-16;whole;811;94;0.0;0.0;0.0;2975;959
27;2020-05-17;0-19;4;1;0.0;0.0;0.0;43;0
27;2020-05-17;20-59;76;15;0.0;0.0;0.0;856;29
27;2020-05-17;60+;729;78;0.0;0.0;0.0;2074;928
27;2020-05-17;whole;810;94;0.0;0.0;0.0;2977;959
27;2020-05-18;0-19;5;1;0.0;0.0;0.0;43;0
27;2020-05-18;20-59;76;13;0.0;0.0;0.0;860;31
27;2020-05-18;60+;715;72;0.0;0.0;0.0;2092;936
