jour;cl_age90;P;T;pop;incidence;positivite;incidence hebdo
2020-10-16;89;1163;13075;3245280.6081309738;35.8366545279977;8.894837476099426;176.04024704939886
2020-10-16;90;562;7240;912580.6062728532;61.583601068985146;7.76243093922652;332.9020997287845
2020-10-17;0;15113;135430;67114995.0;22.51806768368231;11.159270471830466;255.64182788063977
2020-10-17;9;367;4962;7763205.686272893;4.72742852413326;7.396211205159211;49.05190141661977
2020-10-17;19;1779;20294;8336486.160537239;21.33992626799195;8.766137774711739;256.9667793776973
2020-10-17;29;2759;22860;7476787.1878041085;36.90087641521202;12.069116360454943;441.94115961864827
2020-10-17;39;2471;20847;8295371.931939545;29.7876939126255;11.853024415983116;339.6954377838421
2020-10-17;49;2349;19941;8592886.15993014;27.336566041730237;11.779750263276666;312.28157222809244
2020-10-17;59;2165;17409;8792674.76801071;24.622769033567;12.436096272043196;274.1145400679131
2020-10-17;69;1505;12760;8004082.760304243;18.8029040312271;11.794670846394984;199.91047668017598
2020-10-17;79;852;8131;5695639.130797295;14.958812881825505;10.478415938998893;158.6652488416163
2020-10-17;89;603;5625;3245280.6081309738;18.580827756132944;10.72;182.23385630144318
2020-10-17;90;253;2542;912580.6062728532;27.72357841717659;9.95279307631786;346.1612024500429
2020-10-18;0;4602;37949;67114995.0;6.856887942850923;12.126801760257187;257.8157086952029
2020-10-18;9;133;1573;7763205.686272893;1.7132097921245877;8.45518118245391;49.476983545492786
2020-10-18;19;445;4228;8336486.160537239;5.337980432409454;10.525070955534533;258.2862801587424
2020-10-18;29;839;6625;7476787.1878041085;11.221397358594738;12.664150943396226;444.97722302794625
2020-10-18;39;761;5889;8295371.931939545;9.173789990897614;12.92239769060961;342.3234091609981
2020-10-18;49;667;5101;8592886.15993014;7.762234801972784;13.0758674769653;315.00475505217287
2020-10-18;59;562;4415;8792674.76801071;6.391684155595683;12.72933182332956;276.34366834993574
2020-10-18;69;397;3451;8004082.760304243;4.95996870458283;11.503911909591423;201.4222051770388
2020-10-18;79;285;2618;5695639.130797295;5.003828252723321;10.886172650878533;160.49120722155746
2020-10-18;89;340;2564;3245280.6081309738;10.476751968632176;13.260530421216849;187.5030462621376
2020-10-18;90;172;1468;912580.6062728532;18.847650149226773;11.716621253405995;351.20185307134767
2020-10-19;0;44803;342100;67114995.0;66.7555737730443;13.09646302250804;277.7769707052798
2020-10-19;9;951;10097;7763205.686272893;12.250094077522427;9.418639199762307;52.0274763187309
2020-10-19;19;4788;42980;8336486.160537239;57.434270360396546;11.140065146579804;268.27849970974705
2020-10-19;29;8116;59003;7476787.1878041085;108.5492979289093;13.755232784773655;473.19790053287466
2020-10-19;39;7432;54348;8295371.931939545;89.59212511478458;13.67483624052403;370.42341503324815
2020-10-19;49;7046;50414;8592886.15993014;81.99806059175448;13.976276431150078;340.1301897410173
2020-10-19;59;6523;45559;8792674.76801071;74.18675399813282;14.3176979301565;299.5220532415799
2020-10-19;69;4400;32578;8004082.760304243;54.971945340464615;13.506047025600099;219.72536425062526
2020-10-19;79;2626;21541;5695639.130797295;46.10544909351382;12.190706095353047;177.64468161773527
2020-10-19;89;1821;15978;3245280.6081309738;56.11225098493879;11.396920766053324;211.87690157739655
2020-10-19;90;1089;9492;912580.6062728532;119.33192449132532;11.472819216182048;405.3340575697083
2020-10-20;0;43982;309965;67114995.0;65.53230019610372;14.189343958188827;301.07131796702066
2020-10-20;9;754;8180;7763205.686272893;9.712482580916834;9.21760391198044;54.29458100605366
2020-10-20;19;4275;35998;8336486.160537239;51.280598536068354;11.875659758875493;277.0351867112277
2020-10-20;29;8177;58099;7476787.1878041085;109.36515637810389;14.07425256889103;509.96502966133346
2020-10-20;39;7393;50688;8295371.931939545;89.1219834463943;14.585306186868689;403.4900457100316
2020-10-20;49;7042;46321;8592886.15993014;81.95151045800951;15.202607888430734;370.3645016083716
2020-10-20;59;6534;41586;8792674.76801071;74.3118581364096;15.712018467753571;327.7273498712548
2020-10-20;69;4287;28070;8004082.760304243;53.56016583512996;15.272532953330959;239.76513705201285
2020-10-20;79;2629;17564;5695639.130797295;46.15812096985828;14.968116602140743;197.64243733651375
2020-10-20;89;1836;14316;3245280.6081309738;56.57446063061374;12.824811399832356;239.2088986249752
2020-10-20;90;1029;9010;912580.6062728532;112.75716281136249;11.42064372918979;461.7674286560559
2020-10-21;0;46367;318311;67114995.0;69.08590248721616;14.566571686181124;327.6197815406229
2020-10-21;9;829;8436;7763205.686272893;10.678578328355513;9.826932195353248;56.70337973633409
2020-10-21;19;4320;37507;8336486.160537239;51.82039431013222;11.517850001333084;282.50511722174167
2020-10-21;29;8739;61533;7476787.1878041085;116.88175389363458;14.202135439520259;552.0285513452195
2020-10-21;39;7779;52323;8295371.931939545;93.77518047200071;14.867266785161402;441.78850931197866
2020-10-21;49;7472;48046;8592886.15993014;86.95564983559315;15.551762893893354;404.38101184250417
2020-10-21;59;6989;42806;8792674.76801071;79.48662021967657;16.327150399476707;362.5517927261196
2020-10-21;69;4490;27482;8004082.760304243;56.096371495155935;16.337966669092495;263.677933275115
2020-10-21;79;2660;16902;5695639.130797295;46.70239702541766;15.73778251094545;219.501266019463
2020-10-21;89;1958;14002;3245280.6081309738;60.33376574876999;13.983716611912584;271.87171358600494
2020-10-21;90;1114;9160;912580.6062728532;122.07140852464316;12.161572052401747;532.3365373543236
2020-10-22;0;50771;344100;67114995.0;75.64777439080491;14.754722464399883;355.9368513698019
2020-10-22;9;908;8689;7763205.686272893;11.696199182324252;10.449994245597882;59.61454825528264
2020-10-22;19;5029;38191;8336486.160537239;60.325176617049756;13.168023879971722;296.07198434321384
2020-10-22;29;9380;65814;7476787.1878041085;125.45495497451567;14.25228674750053;593.9583257423525
2020-10-22;39;8382;57387;8295371.931939545;101.04429396018897;14.606095457159288;478.8332617982183
2020-10-22;49;8228;52702;8592886.15993014;95.7536251133914;15.612310728245607;442.3426459115225
2020-10-22;59;7426;46656;8792674.76801071;84.4566664403088;15.916495198902606;397.06916178703216
2020-10-22;69;4984;30119;8004082.760304243;62.268221722017195;16.54769414655201;289.87706267942275
2020-10-22;79;2973;18384;5695639.130797295;52.1978294573559;16.17167101827676;242.9929228690904
2020-10-22;89;2114;15620;3245280.6081309738;65.14074606378946;13.533930857874521;303.05545768087484
2020-10-22;90;1326;10393;912580.6062728532;145.30223312717848;12.758587510824594;607.617558589898
2020-10-23;0;54859;375006;67114995.0;81.73881261557123;14.628832605344982;388.1353190892736
2020-10-23;9;1076;9899;7763205.686272893;13.86025365658689;10.869784826750177;64.63824614196376
2020-10-23;19;5660;40483;8336486.160537239;67.89431291558991;13.981177284292173;315.4326594396382
2020-10-23;29;9763;69297;7476787.1878041085;130.5774760571638;14.08863298555493;638.950913006134
2020-10-23;39;8977;62601;8295371.931939545;108.21696813178433;14.340026517148289;520.712035028676
2020-10-23;49;8681;57258;8592886.15993014;101.02542776000858;15.161200181634008;482.78307460246015
2020-10-23;59;8140;51735;8792674.76801071;92.57706232482003;15.73402918720402;436.03341430851043
2020-10-23;69;5510;34512;8004082.760304243;68.83986791499092;15.965461288827074;319.4994450435685
2020-10-23;79;3358;22013;5695639.130797295;58.95738692156109;15.254622268659428;270.08382460225556
2020-10-23;89;2397;16713;3245280.6081309738;73.86110137885683;14.342128881708849;341.079904531734
2020-10-23;90;1274;10372;912580.6062728532;139.60410633787737;12.283069803316621;685.6380638587902
2020-10-24;0;24990;160473;67114995.0;37.234600106876265;15.572713166700941;402.85185151246753
2020-10-24;9;522;4966;7763205.686272893;6.724026402173194;10.511478050745067;66.6348440200037
2020-10-24;19;2585;17838;8336486.160537239;31.008268354558286;14.491534925440073;325.1010015262045
2020-10-24;29;4518;29721;7476787.1878041085;60.427024155102536;15.201372766730595;662.4770607460246
2020-10-24;39;4154;26294;8295371.931939545;50.076115140852416;15.798280976648666;541.0004562569029
2020-10-24;49;3922;23718;8592886.15993014;45.64240613693742;16.535964246563793;501.0889146976673
2020-10-24;59;3773;21669;8792674.76801071;42.91071942893685;17.4119710185057;454.32136470388036
2020-10-24;69;2542;15466;8004082.760304243;31.758792058059328;16.436053278158543;332.45533307040074
2020-10-24;79;1431;9825;5695639.130797295;25.124485016305517;14.564885496183205;280.2494967367356
2020-10-24;89;1072;7204;3245280.6081309738;33.03258267756968;14.880621876735148;355.5316594531707
2020-10-24;90;458;3711;912580.6062728532;50.18734749038292;12.3416868768526;708.1018329319965
2020-10-25;0;7171;44221;67114995.0;10.684646553277698;16.216277334298184;406.67961012289425
2020-10-25;9;168;1554;7763205.686272893;2.164054474262637;10.81081081081081;67.08568870214175
2020-10-25;19;637;4048;8336486.160537239;7.641109068415331;15.736166007905139;327.40413016221044
2020-10-25;29;1280;7778;7476787.1878041085;17.11965270441152;16.456672666495244;668.3753160918413
2020-10-25;39;1163;7192;8295371.931939545;14.019865649689782;16.17074527252503;545.8465319156951
2020-10-25;49;1056;5960;8592886.15993014;12.289235308670554;17.71812080536913;505.61591520436514
2020-10-25;59;962;5357;8792674.76801071;10.94092554747873;17.957812208325556;458.8706060957634
2020-10-25;69;633;4175;8004082.760304243;7.908463954662295;15.161676646706587;335.4038283204802
2020-10-25;79;495;3010;5695639.130797295;8.69085959683524;16.44518272425249;283.93652808084755
2020-10-25;89;517;3259;3245280.6081309738;15.930825787596572;15.863761890150352;360.98573327213506
2020-10-25;90;258;1876;912580.6062728532;28.27147522384016;13.752665245202559;717.5256580066099
2020-10-26;0;68329;414384;67114995.0;101.80884316537608;16.489294953473106;441.73287951522605
2020-10-26;9;1289;10708;7763205.686272893;16.603965579312735;12.037728800896526;71.43956020393205
2020-10-26;19;6836;41882;8336486.160537239;82.0009758111259;16.32204765770498;351.97083561293977
2020-10-26;29;11623;73113;7476787.1878041085;155.45447139326177;15.897309643975763;715.2804895561939
2020-10-26;39;11156;67043;8295371.931939545;134.48462698876975;16.640066822785375;590.7390337896802
2020-10-26;49;11010;61457;8592886.15993014;128.129243133014;17.914964934832483;551.7470977456246
2020-10-26;59;10252;58867;8792674.76801071;116.59705687396254;17.415529923386615;501.28090897159313
2020-10-26;69;7092;41956;8004082.760304243;88.60478098967614;16.90342263323482;369.03666396969174
2020-10-26;79;4316;26759;5695639.130797295;75.77727276755738;16.129152808400914;313.6083517548911
2020-10-26;89;3041;20004;3245280.6081309738;93.70530216650131;15.201959608078383;398.5787844536976
2020-10-26;90;1679;12442;912580.6062728532;183.98374767762644;13.494615013663397;782.177481192911
2020-10-27;0;61074;372967;67114995.0;90.9990382924114;16.37517528360418;467.1996176115337
2020-10-27;9;1014;8634;7763205.686272893;13.061614505370915;11.744266851980543;74.78869212838613
2020-10-27;19;5862;35258;8336486.160537239;70.31739616805442;16.62601395427988;371.0076332449258
2020-10-27;29;10412;67949;7476787.1878041085;139.25767496744743;15.32325714874391;745.1730081455373
2020-10-27;39;10019;62223;8295371.931939545;120.77818911800684;16.101763013676614;622.3952394612928
2020-10-27;49;9872;55694;8592886.15993014;114.88573008257168;17.725428232843754;584.6813173701869
2020-10-27;59;9495;53016;8792674.76801071;107.98761753982387;17.909687641466725;534.9566683750073
2020-10-27;69;6485;37113;8004082.760304243;81.02115125748023;17.473661520222024;396.49764939204204
2020-10-27;79;4043;23450;5695639.130797295;70.98413202021187;17.240938166311302;338.43436280524463
2020-10-27;89;2548;17965;3245280.6081309738;78.51401181198464;14.183133871416642;420.51833563506847
2020-10-27;90;1264;11501;912580.6062728532;138.50831272455025;10.99034866533345;807.9286311060988
2020-10-28;0;56529;364703;67114995.0;84.22707920934808;15.50000959685004;482.34079433366566
2020-10-28;9;1101;8635;7763205.686272893;14.182285572399781;12.750434279096702;78.2923993724304
2020-10-28;19;5598;35124;8336486.160537239;67.15059429354635;15.937820293816193;386.33783322833995
2020-10-28;29;9411;66631;7476787.1878041085;125.86957156345063;14.124056370158034;754.1608258153534
2020-10-28;39;9268;60108;8295371.931939545;111.72494827285031;15.418912623943568;640.3450072621423
2020-10-28;49;8842;54276;8592886.15993014;102.8990706432434;16.290809934409314;600.624738177837
2020-10-28;59;8627;51956;8792674.76801071;98.11576371943765;16.604434521518208;553.5858118747685
2020-10-28;69;5857;35597;8004082.760304243;73.17515542252302;16.453633733179764;413.5764333194091
2020-10-28;79;3695;21977;5695639.130797295;64.87419436425499;16.81303180597898;356.606160144082
2020-10-28;89;2639;18191;3245280.6081309738;81.31808366241266;14.507173877192017;441.5026535487112
2020-10-28;90;1471;12079;912580.6062728532;161.19124052042199;12.178160443745343;847.0484631018776
2020-10-29;0;55818;373698;67114995.0;83.16770343199758;14.936660083810994;489.86072337485837
2020-10-29;9;1302;9608;7763205.686272893;16.771422175535438;13.55120732722731;83.36762236564158
2020-10-29;19;6061;36574;8336486.160537239;72.70449303558135;16.57188166457046;398.7171496468716
2020-10-29;29;9008;65902;7476787.1878041085;120.47955590729607;13.668780917119358;749.1854267481339
2020-10-29;39;8767;60810;8295371.931939545;105.68543607122126;14.417036671600068;644.9861493731746
2020-10-29;49;8725;55645;8592886.15993014;101.5374792312032;15.679755593494473;606.4085922956489
2020-10-29;59;8449;53700;8792674.76801071;96.0913513000497;15.733705772811918;565.2204967345094
2020-10-29;69;6031;36735;8004082.760304243;75.34904598825956;16.417585409010478;426.65725758565145
2020-10-29;79;3542;22598;5695639.130797295;62.18792867068772;15.673953447207717;366.5962593574138
2020-10-29;89;2506;18893;3245280.6081309738;77.21982480409478;13.264171915524267;453.5817322890165
2020-10-29;90;1403;13070;912580.6062728532;153.73984394979743;10.734506503442999;855.4860739244965
2020-10-30;0;58192;398168;67114995.0;86.70491594315101;14.614936408752085;494.8268267024381
2020-10-30;9;1696;11959;7763205.686272893;21.846645168746623;14.181787774897566;91.35401387780131
2020-10-30;19;7045;41361;8336486.160537239;84.50802729511146;17.032953748700468;415.3308640263931
2020-10-30;29;9000;66237;7476787.1878041085;120.37255807789349;13.58757190090131;738.9805087688634
2020-10-30;39;8811;63620;8295371.931939545;106.2158523124821;13.84941842187991;642.9850335538724
2020-10-30;49;9175;59609;8592886.15993014;106.77436927751167;15.391971011088929;612.157533813152
2020-10-30;59;8639;56809;8792674.76801071;98.25224096119413;15.207097466950659;570.8956753708835
2020-10-30;69;6023;39820;8004082.760304243;75.24909699673144;15.125565042692116;433.06648666739204
2020-10-30;79;3853;25905;5695639.130797295;67.64824651839632;14.873576529627485;375.287118954249
2020-10-30;89;2618;20176;3245280.6081309738;80.67099015846775;12.97581284694687;460.39162106862744
2020-10-30;90;1302;12502;912580.6062728532;142.67232845519337;10.414333706606943;858.5542960418126
2020-10-31;0;26118;170465;67114995.0;38.91529754267284;15.32162027395653;496.5075241382347
2020-10-31;9;702;5979;7763205.686272893;9.04265619602602;11.741093828399398;93.67264367165414
2020-10-31;19;3172;19066;8336486.160537239;38.049604340680425;16.63694534773943;422.3722000125153
2020-10-31;29;4173;28950;7476787.1878041085;55.81274276211662;14.414507772020727;734.3662273758775
2020-10-31;39;4057;27088;8295371.931939545;48.90678842716376;14.977111636148848;641.8157068401838
2020-10-31;49;3966;25206;8592886.15993014;46.15445760813202;15.734348964532256;612.6695852843466
2020-10-31;59;3890;24208;8792674.76801071;44.24137253606264;16.06906807666887;572.2263284780092
2020-10-31;69;2770;17350;8004082.760304243;34.60733831661068;15.965417867435159;435.91503292594336
2020-10-31;79;1743;11058;5695639.130797295;30.60236015612894;15.762344004340747;380.76499409407245
2020-10-31;89;1147;7783;3245280.6081309738;35.34363090594443;14.737247847873572;462.7026692970022
2020-10-31;90;490;3714;912580.6062728532;53.69388705302976;13.193322563274098;862.0608356044594
2020-11-01;0;6844;44028;67114995.0;10.197423094496244;15.544653402380304;496.0203006794532
2020-11-01;9;204;1823;7763205.686272893;2.6277804330332017;11.190345584201864;94.1363696304247
2020-11-01;19;730;4514;8336486.160537239;8.756687001480678;16.171909614532566;423.48777794558055
2020-11-01;29;945;6726;7476787.1878041085;12.639118598178817;14.049955396966993;729.8856932696448
2020-11-01;39;1055;6843;8295371.931939545;12.717934875685916;15.417214671927518;640.51377606618
2020-11-01;49;1047;6071;8592886.15993014;12.184497507744384;17.245923241640586;612.5648474834204
2020-11-01;59;893;5266;8792674.76801071;10.156181407378906;16.95784276490695;571.4415843379094
2020-11-01;69;646;4258;8004082.760304243;8.070881065895486;15.171441991545326;436.0774500371765
2020-11-01;79;494;3138;5695639.130797295;8.673302304720423;15.742511153601018;380.7474368019577
2020-11-01;89;536;3377;3245280.6081309738;16.51629133878484;15.872075806929228;463.28813484819045
2020-11-01;90;293;2000;912580.6062728532;32.10675287048514;14.649999999999999;865.8961132511043
2020-11-02;0;69753;433048;67114995.0;103.93057468006963;16.10745229166282;498.1420321941468
2020-11-02;9;1867;13565;7763205.686272893;24.049343472906806;13.76336159233321;101.58174752401877
2020-11-02;19;8176;44765;8336486.160537239;98.07489441658359;18.2642689601251;439.56169655103827
2020-11-02;29;10439;66972;7476787.1878041085;139.61879264168113;15.587111031475839;714.0500145180641
2020-11-02;39;10930;67592;8295371.931939545;131.76021629502094;16.170552728133508;637.7893653724311
2020-11-02;49;10988;64273;8592886.15993014;127.8732173974167;17.095825618844614;612.308821747823
2020-11-02;59;10656;62300;8792674.76801071;121.19179067976442;17.104333868378813;576.0363181437112
2020-11-02;69;7298;45103;8004082.760304243;91.17846752152518;16.180741857526108;438.6511365690256
2020-11-02;79;4570;29967;5695639.130797295;80.23682496472132;15.250108452631228;385.2069889991216
2020-11-02;89;3160;23472;3245280.6081309738;97.37216535552257;13.462849352419903;466.95499803721174
2020-11-02;90;1644;14911;912580.6062728532;180.14847003098149;11.02541747703038;862.0608356044594
2020-11-03;0;58749;380321;67114995.0;87.53483480107538;15.447214326844955;494.67782870281076
2020-11-03;9;1520;11259;7763205.686272893;19.57954048142386;13.500310862421175;108.09967350007173
2020-11-03;19;6863;39974;8336486.160537239;82.32485327556422;17.168659628758693;451.5691536585481
2020-11-03;29;8472;58432;7476787.1878041085;113.31070133732374;14.498904709748084;688.1030408879406
2020-11-03;39;8842;58782;8295371.931939545;106.58955466427949;15.042019665884116;623.6007309187038
2020-11-03;49;8822;55796;8592886.15993014;102.66631997451859;15.811169259445121;600.0894116397699
2020-11-03;59;8939;53792;8792674.76801071;101.66417200510644;16.61771267102915;569.7128726089938
2020-11-03;69;6483;39127;8004082.760304243;80.9961640095982;16.569121067293686;438.62614932114354
2020-11-03;79;4288;25900;5695639.130797295;75.28566858834245;16.55598455598456;389.5085255672522
2020-11-03;89;2930;22032;3245280.6081309738;90.28495078850669;13.298838053740013;478.72593701373376
2020-11-03;90;1538;15071;912580.6062728532;168.53305772971382;10.205029526905978;892.085580609623
2020-11-04;0;49850;351534;67114995.0;74.27550281423697;14.18070513805208;484.72625230769967
2020-11-04;9;1534;11427;7763205.686272893;19.759878354279078;13.42434584755404;113.67726628195103
2020-11-04;19;6358;42750;8336486.160537239;76.26714514440295;14.87251461988304;460.68570450940473
2020-11-04;29;7250;54256;7476787.1878041085;96.96678289608086;13.362577410793278;659.2002522205707
2020-11-04;39;7153;52699;8295371.931939545;86.22880394860792;13.573312586576595;598.1045865944614
2020-11-04;49;7300;51172;8592886.15993014;84.9539940845597;14.26561400766044;582.1443350810862
2020-11-04;59;7312;49452;8792674.76801071;83.16013264362212;14.786055164604061;554.7572415331783
2020-11-04;69;5340;34365;8004082.760304243;66.71595184501842;15.539065910082932;432.16694574363896
2020-11-04;79;3552;22033;5695639.130797295;62.363501591835906;16.121272636499796;386.99783279483313
2020-11-04;89;2582;19673;3245280.6081309738;79.56168700884787;13.124586997407613;476.96954036016893
2020-11-04;90;1452;13577;912580.6062728532;159.1092326551004;10.694556971348604;890.0035727443014
2020-11-05;0;46742;366421;67114995.0;69.64464498581874;12.756364946332225;471.2031938615208
2020-11-05;9;1411;11203;7763205.686272893;18.17548132847965;12.5948406676783;115.08132543489523
2020-11-05;19;6050;42938;8336486.160537239;72.57254295747684;14.090083376030554;460.5537544313002
2020-11-05;29;6763;56022;7476787.1878041085;90.4532900311993;12.072043125914819;629.173986344474
2020-11-05;39;6674;55738;8295371.931939545;80.45449986760929;11.9738777853529;572.8736503908494
2020-11-05;49;6787;53520;8592886.15993014;78.98393943176804;12.681240657698057;559.590795281651
2020-11-05;59;7004;51915;8792674.76801071;79.65721677187217;13.491283829336414;538.3231070050008
2020-11-05;69;5017;35126;8004082.760304243;62.68051131207067;14.282867391675683;419.4984110674501
2020-11-05;79;3292;23224;5695639.130797295;57.79860564198306;14.174991388219082;382.6085097661284
2020-11-05;89;2362;21159;3245280.6081309738;72.78261220561528;11.163098445106101;472.53232776168943
2020-11-05;90;1361;15406;912580.6062728532;149.13751077382346;8.834220433597299;885.4012395683275
2020-11-06;0;44853;374460;67114995.0;66.83007277285799;11.978048389681142;451.3283506912278
2020-11-06;9;1677;12416;7763205.686272893;21.601900912728823;13.506765463917525;114.83658117887744
2020-11-06;19;6031;44313;8336486.160537239;72.34462918620542;13.610001579671879;448.39035632239415
2020-11-06;29;6166;54525;7476787.1878041085;82.46857701203237;11.308574048601558;591.2700052786129
2020-11-06;39;6120;56195;8295371.931939545;73.77607719355242;10.890648634220126;540.4338752719198
2020-11-06;49;6493;55227;8592886.15993014;75.56250460151317;11.756930486899524;528.3789306056526
2020-11-06;59;6397;53566;8792674.76801071;72.75374295968966;11.942276817384162;512.8246090034964
2020-11-06;69;4832;37530;8004082.760304243;60.36919088298296;12.875033306687984;404.61850495370163
2020-11-06;79;3243;25223;5695639.130797295;56.938298328356936;12.85731277009079;371.89856157608904
2020-11-06;89;2467;21155;3245280.6081309738;76.01807972533992;11.661545733869062;467.8794173285616
2020-11-06;90;1385;14158;912580.6062728532;151.7674154458086;9.782455149032348;894.4963265589428
2020-11-07;0;17825;145969;67114995.0;26.558893433576205;12.211496961683645;438.9719465821311
2020-11-07;9;686;5898;7763205.686272893;8.836555769905768;11.631061376737877;114.6304807527572
2020-11-07;19;2475;19662;8336486.160537239;29.688767573513253;12.587732682331401;440.029519555227
2020-11-07;29;2403;21130;7476787.1878041085;32.13947300679756;11.372456223379082;567.5967355232938
2020-11-07;39;2431;21435;8295371.931939545;29.3054973296611;11.341264287380453;520.8325841744171
2020-11-07;49;2662;21548;8592886.15993014;30.97911400727369;12.353814739186932;513.2035870047943
2020-11-07;59;2499;20750;8792674.76801071;28.421385595789346;12.043373493975903;497.004622063223
2020-11-07;69;1878;14827;8004082.760304243;23.46302576122558;12.666082147433736;393.4741923983165
2020-11-07;79;1304;9884;5695639.130797295;22.894708917723545;13.193039255362201;364.19091033768365
2020-11-07;89;1056;7198;3245280.6081309738;32.5395590555164;14.670741872742429;465.0753454781336
2020-11-07;90;422;3594;912580.6062728532;46.242490482405216;11.7417918753478;887.0449299883181
2020-11-08;0;4304;33799;67114995.0;6.412873903961402;12.73410455930649;435.1873973915963
2020-11-08;9;142;1498;7763205.686272893;1.829141281817229;9.479305740987984;113.83184160154121
2020-11-08;19;419;3320;8336486.160537239;5.026098429616992;12.620481927710845;436.2989309833633
2020-11-08;29;534;4700;7476787.1878041085;7.142105112621681;11.361702127659575;562.0997220377367
2020-11-08;39;563;4697;8295371.931939545;6.786916905223859;11.986374281456248;514.901566203955
2020-11-08;49;545;4182;8592886.15993014;6.3424557227513745;13.032042085126733;507.36154521980126
2020-11-08;59;522;4031;8792674.76801071;5.936760016407378;12.949640287769784;492.7852006722515
2020-11-08;69;408;3511;8004082.760304243;5.0973985679339915;11.620620905724865;390.500709900355
2020-11-08;79;411;2816;5695639.130797295;7.2160470591904735;14.595170454545455;362.73365509215375
2020-11-08;89;473;3207;3245280.6081309738;14.575010826950054;14.74898659183037;463.1340649662988
2020-11-08;90;287;1824;912580.6062728532;31.449276702488856;15.734649122807017;886.3874538203219
2020-11-09;0;47439;388010;67114995.0;70.6831610432214;12.2262312826989;401.939983754748
2020-11-09;9;1541;12634;7763205.686272893;19.850047290706687;12.197245527940478;109.63254541934108
2020-11-09;19;5967;47697;8336486.160537239;71.57691964087013;12.510220768601798;409.80095620764985
2020-11-09;29;6290;52308;7476787.1878041085;84.12704336777223;12.024929265121969;506.6079727638277
2020-11-09;39;6571;55129;8295371.931939545;79.21284366647598;11.919316512180522;462.35419357540997
2020-11-09;49;6896;55904;8592886.15993014;80.2524305763183;12.335432169433314;459.74075839870284
2020-11-09;59;7031;55186;8792674.76801071;79.96429056582429;12.740550139528143;451.5577005583114
2020-11-09;69;4928;38798;8004082.760304243;61.56857878132037;12.701685653899686;360.8908211601502
2020-11-09;79;3458;27014;5695639.130797295;60.71311613304296;12.800769971126083;343.20994626047536
2020-11-09;89;2916;25346;3245280.6081309738;89.85355511921007;11.504773928825061;455.6154547299863
2020-11-09;90;1815;17850;912580.6062728532;198.88654081887552;10.168067226890756;905.125524608216
2020-11-10;0;37229;348055;67114995.0;55.47046528126836;10.696297998879487;369.87561423494105
2020-11-10;9;1177;10960;7763205.686272893;15.161262596470975;10.739051094890511;105.21426753438821
2020-11-10;19;4503;45095;8336486.160537239;54.015563791325334;9.985585985142476;381.49166672341096
2020-11-10;29;4785;46605;7476787.1878041085;63.998076711413376;10.267138719021563;457.29534813791736
2020-11-10;39;4910;49386;8295371.931939545;59.18963055887948;9.942088851091402;414.95426947001
2020-11-10;49;5315;49798;8592886.15993014;61.85349021362121;10.673119402385637;418.9279286378055
2020-11-10;59;5376;47940;8792674.76801071;61.14180430690817;11.214017521902377;411.0353328601131
2020-11-10;69;4046;33535;8004082.760304243;50.54920246534542;12.065006709408081;330.4438596158974
2020-11-10;79;2962;24375;5695639.130797295;52.0046992440929;12.151794871794872;319.9289769162258
2020-11-10;89;2554;23367;3245280.6081309738;78.69889567025463;10.929943938032267;444.0293996117342
2020-11-10;90;1572;16838;912580.6062728532;172.25875601502608;9.336025656253712;908.8512228935282
2020-11-11;0;5358;50397;67114995.0;7.983312820033734;10.631585213405561;303.5834242407379
2020-11-11;9;164;1962;7763205.686272893;2.112529367732574;8.35881753312946;87.56691854784171
2020-11-11;19;579;5878;8336486.160537239;6.945372292955222;9.850289214018373;312.16989387196315
2020-11-11;29;753;7462;7476787.1878041085;10.07117069251709;10.091128383811311;370.39973593435366
2020-11-11;39;718;7332;8295371.931939545;8.65542866421089;9.792689579923621;337.380894185613
2020-11-11;49;747;6648;8592886.15993014;8.693237476872069;11.236462093862816;342.66717203011785
2020-11-11;59;637;5992;8792674.76801071;7.244666916573754;10.630841121495326;335.11986713306476
2020-11-11;69;485;4432;8004082.760304243;6.059407611392123;10.943140794223826;269.7873153822712
2020-11-11;79;451;3748;5695639.130797295;7.91833874378322;12.033084311632871;265.4838140681731
2020-11-11;89;523;4225;3245280.6081309738;16.115709645866552;12.378698224852071;380.5834222487529
2020-11-11;90;300;2702;912580.6062728532;32.87380839981414;11.102886750555143;782.6157986382419
2020-11-12;0;36409;358644;67114995.0;54.248681684324055;10.15184974515118;288.1874609392431
2020-11-12;9;1263;11400;7763205.686272893;16.269052386867326;11.078947368421051;85.66048960622939
2020-11-12;19;4851;47031;8336486.160537239;58.18998444408598;10.314473432416916;297.78733535857236
2020-11-12;29;4666;48286;7476787.1878041085;62.40648399905011;9.663256430435323;342.35292990220444
2020-11-12;39;4823;50804;8295371.931939545;58.14085299093192;9.493346980552712;315.0672473089357
2020-11-12;49;5185;51602;8592886.15993014;60.34061086690987;10.04806015270726;324.02384346525963
2020-11-12;59;5327;49661;8792674.76801071;60.5845222364025;10.726727210487102;316.0471725975951
2020-11-12;69;3579;33063;8004082.760304243;44.71468008489156;10.82478903910716;251.821484155092
2020-11-12;79;2597;23486;5695639.130797295;45.59628762218408;11.057651366771694;253.2814960483741
2020-11-12;89;2497;24241;3245280.6081309738;76.94249901668982;10.300730167897363;384.7433090598274
2020-11-12;90;1598;18889;912580.6062728532;175.10781940967664;8.459950235586849;808.586107274095
