reg;jour;three_class;P;T;pop;tests;positivite;incidence;P hebdo;T hebdo;incidence hebdo;positivite hebdo;taux de test hebdo
Normandie;2021-02-02;0-19;168;2546;781337.0;325.8517131532232;6.598586017282011;21.501605581202476;926.0;14771.0;118.51480219162794;6.269040687834269;1890.4774764282251
Normandie;2021-02-02;20-59;486;8960;1570007.0;570.6980924288872;5.424107142857143;30.95527599558473;3104.0;53413.0;197.70612487715022;5.811319341733285;3402.08674228841
Normandie;2021-02-02;60+;297;4789;952156.0;502.9638000495718;6.2017122572562124;31.192367637235915;1859.0;26745.0;195.24111595158777;6.950831931202093;2808.888459454123
Normandie;2021-02-02;whole;951;16295;3303500.0;493.2647192371727;5.836146057072722;28.787649462691082;5890.0;94936.0;178.29574693506888;6.2041796578747785;2873.800514605721
Normandie;2021-02-03;0-19;160;2736;781337.0;350.1690051795832;5.847953216374268;20.477719601145218;931.0;15090.0;119.15473092916373;6.169648774022531;1931.304929883008
Normandie;2021-02-03;20-59;518;8522;1570007.0;542.800127642743;6.07838535555034;32.993483468545044;3133.0;53081.0;199.55325039952052;5.902300258096117;3380.940339756447
Normandie;2021-02-03;60+;264;4047;952156.0;425.03539335991167;6.523350630096368;27.72654901087637;1792.0;26409.0;188.20445389200927;6.785565526903707;2773.6001243493715
Normandie;2021-02-03;whole;942;15306;3303500.0;463.32677463296505;6.1544492355938845;28.515211139700316;5856.0;94585.0;177.2665354926593;6.191256541734948;2863.1754200090813
Normandie;2021-02-04;0-19;148;2752;781337.0;352.21677713969774;5.377906976744186;18.941890631059326;935.0;15341.0;119.66667391919236;6.094778697607718;1963.4293525073049
Normandie;2021-02-04;20-59;499;9039;1570007.0;575.729917127758;5.520522181657263;31.78329778147486;3122.0;52654.0;198.85261658069044;5.929274129220952;3353.7430087891325
Normandie;2021-02-04;60+;208;3778;952156.0;396.78372031473833;5.505558496559026;21.84515982675108;1686.0;26071.0;177.071824364915;6.466955621188293;2738.1017396309007
Normandie;2021-02-04;whole;855;15569;3303500.0;471.2880278492508;5.491682188965251;25.8816406841229;5743.0;94071.0;173.84592099288633;6.1049632724218945;2847.616164673831
Normandie;2021-02-05;0-19;174;3056;781337.0;391.1244443818737;5.693717277486911;22.269520066245423;941.0;15556.0;120.43458840423531;6.049112882489071;1990.9462882213436
Normandie;2021-02-05;20-59;455;9781;1570007.0;622.9908529070252;4.651876086289746;28.98076250615443;3052.0;52635.0;194.39403773358973;5.7984231024983375;3352.5328231020626
Normandie;2021-02-05;60+;269;4931;952156.0;517.8773226236037;5.4552829040762525;28.25167304517327;1667.0;26277.0;175.07635303458676;6.343950983750048;2759.736849843933
Normandie;2021-02-05;whole;898;17769;3303500.0;537.8840623581051;5.053745286735325;27.183290449523234;5660.0;94473.0;171.33343423641594;5.991129740772496;2859.785076434085
Normandie;2021-02-06;0-19;82;1702;781337.0;217.83174225718224;4.81786133960047;10.494831295586923;914.0;15707.0;116.97897322154205;5.819061564907367;2010.2721360949242
Normandie;2021-02-06;20-59;238;5210;1570007.0;331.8456541913508;4.568138195777351;15.159168080142317;2950.0;52486.0;187.89725141352872;5.620546431429334;3343.0424195560913
Normandie;2021-02-06;60+;134;2544;952156.0;267.1831086502632;5.267295597484277;14.073324119156943;1634.0;26371.0;171.61053440822724;6.19620037162034;2769.6091816887147
Normandie;2021-02-06;whole;454;9456;3303500.0;286.24186468896625;4.801184433164129;13.742999848645375;5498.0;94568.0;166.42954442258213;5.813805938583876;2862.6608142878767
Normandie;2021-02-07;0-19;13;320;781337.0;40.955439202290435;4.0625;1.6638147175930489;915.0;15718.0;117.1069589690492;5.8213513169614455;2011.679979317503
Normandie;2021-02-07;20-59;38;1191;1570007.0;75.8595343842416;3.190596137699412;2.42037137414037;2913.0;52563.0;185.54057402291838;5.541921123223561;3347.946856287902
Normandie;2021-02-07;60+;27;862;952156.0;90.53138351278572;3.1322505800464038;2.8356697852032653;1589.0;26419.0;166.88441809955512;6.014610696846966;2774.650372417965
Normandie;2021-02-07;whole;78;2373;3303500.0;71.83290449523233;3.286978508217446;2.3611321325866506;5417.0;94704.0;163.9775995156652;5.719927352593344;2866.777660057515
Normandie;2021-02-08;0-19;202;2975;781337.0;380.75759883379385;6.7899159663865545;25.853120996445835;947.0;16087.0;121.20250288927825;5.886740846646361;2058.906720147644
Normandie;2021-02-08;20-59;546;9509;1570007.0;605.6660893868626;5.7419286991271425;34.77691500738532;2780.0;52212.0;177.0692742134271;5.324446487397533;3325.590268068868
Normandie;2021-02-08;60+;243;5252;952156.0;551.5902856254647;4.626808834729626;25.521028066829384;1442.0;26203.0;151.44577149122622;5.503186658016258;2751.965014136339
Normandie;2021-02-08;whole;991;17736;3303500.0;536.8851218404723;5.587505638249887;29.998486453761164;5169.0;94504.0;156.47041017103072;5.469609751968171;2860.7234751021642
Normandie;2021-02-09;0-19;139;2834;781337.0;362.71160843528463;4.904728299223712;17.790018903494907;918.0;16375.0;117.49091621157068;5.6061068702290076;2095.766615429706
Normandie;2021-02-09;20-59;424;8425;1570007.0;536.6218112403321;5.032640949554896;27.006249016724126;2718.0;51677.0;173.12024723456648;5.259593242641794;3291.513986880313
Normandie;2021-02-09;60+;223;4329;952156.0;454.65238889425683;5.151305151305151;23.42053192964178;1368.0;25743.0;143.6739357836321;5.314065959678359;2703.653602981024
Normandie;2021-02-09;whole;786;15588;3303500.0;471.86317542000904;5.0423402617398;23.79294687452702;5004.0;93797.0;151.47570758286665;5.334925424054074;2839.3219312850006
Normandie;2021-02-10;0-19;136;2535;781337.0;324.44386993064455;5.3648915187376724;17.406061660973435;894.0;16174.0;114.41925827139889;5.52738963769012;2070.041480180767
Normandie;2021-02-10;20-59;379;7059;1570007.0;449.61582973833873;5.369032440855645;24.14001975787369;2579.0;50214.0;164.2667835238951;5.136017843629267;3198.3296889759085
Normandie;2021-02-10;60+;177;3495;952156.0;367.06169997353373;5.064377682403434;18.589390814110292;1281.0;25191.0;134.536777586866;5.085149458139812;2645.6799095946462
Normandie;2021-02-10;whole;692;13090;3303500.0;396.2464053276828;5.286478227654698;20.947479945512335;4754.0;91581.0;143.90797638867866;5.19103307454603;2772.2415619797184
Normandie;2021-02-11;0-19;148;2574;781337.0;329.43531408342363;5.749805749805749;18.941890631059326;894.0;15996.0;114.41925827139889;5.588897224306077;2047.2600171244928
Normandie;2021-02-11;20-59;365;8394;1570007.0;534.6472977509018;4.34834405527758;23.248303988453554;2445.0;49569.0;155.7317897308738;4.932518307813351;3157.247069599053
Normandie;2021-02-11;60+;190;3894;952156.0;408.96659791042646;4.879301489470981;19.954713303282233;1263.0;25307.0;132.64633106339718;4.990714031690836;2657.8627871903345
Normandie;2021-02-11;whole;703;14865;3303500.0;449.97729680641737;4.729229734275143;21.280460118056606;4602.0;90877.0;139.3067958226124;5.0639875876184295;2750.930830936885
Normandie;2021-02-12;0-19;171;2962;781337.0;379.0937841162008;5.773126266036462;21.88556282372395;891.0;15902.0;114.03530102887741;5.603068796377815;2035.2293568588202
Normandie;2021-02-12;20-59;399;8705;1570007.0;554.4561266287348;4.583572659391154;25.413899428473886;2389.0;48493.0;152.16492665319328;4.926484234838018;3088.712343320762
Normandie;2021-02-12;60+;178;4209;952156.0;442.0494120711312;4.229033024471371;18.694415620969675;1172.0;24585.0;123.08907363919359;4.767134431563962;2582.034876637862
Normandie;2021-02-12;whole;748;15878;3303500.0;480.64174360526715;4.710920770877944;22.642651733010442;4452.0;88986.0;134.7661571060996;5.003034185152721;2693.6885121840473
Normandie;2021-02-13;0-19;84;1574;781337.0;201.44956657626605;5.336721728081321;10.750802790601238;893.0;15774.0;114.29127252389173;5.661214657030557;2018.8471811779038
Normandie;2021-02-13;20-59;234;4431;1570007.0;282.22804102147313;5.280974949221394;14.904392146022278;2385.0;47714.0;151.91015071907321;4.998532925346858;3039.0947301508845
Normandie;2021-02-13;60+;115;2316;952156.0;243.2374526863245;4.96545768566494;12.077852788828721;1153.0;24357.0;121.09360230886536;4.733752104117913;2558.089220673923
Normandie;2021-02-13;whole;433;8321;3303500.0;251.88436506735283;5.203701478187718;13.107310428333584;4431.0;87851.0;134.1304676857878;5.043767287794106;2659.331012562434
Normandie;2021-02-14;0-19;17;321;781337.0;41.08342494979759;5.29595015576324;2.1757577076216794;897.0;15775.0;114.80321551392038;5.68621236133122;2018.9751669254113
Normandie;2021-02-14;20-59;53;1007;1570007.0;64.1398414147198;5.263157894736842;3.375781127090516;2400.0;47530.0;152.8655604720234;5.049442457395329;3027.375037181363
Normandie;2021-02-14;60+;30;663;952156.0;69.63144694776906;4.524886877828054;3.1507442057814057;1156.0;24158.0;121.40867672944348;4.785164334795926;2537.1892841089066
Normandie;2021-02-14;whole;100;1991;3303500.0;60.269411230513086;5.02260170768458;3.0270924776751933;4453.0;87469.0;134.79642803087634;5.090946506762395;2647.7675192977144
Normandie;2021-02-15;0-19;175;2927;781337.0;374.6142829534503;5.978817902289033;22.39750581375258;870.0;15727.0;111.34760033122713;5.531887836205252;2012.8318510450677
Normandie;2021-02-15;20-59;557;8967;1570007.0;571.1439503135973;6.211664993866399;35.477548826215425;2411.0;46988.0;153.5661942908535;5.131097301438666;2992.8528981080976
Normandie;2021-02-15;60+;279;4767;952156.0;500.65325429866533;5.852737570799245;29.301921113767072;1192.0;23673.0;125.18956977638118;5.035272251087737;2486.2522527821075
Normandie;2021-02-15;whole;1011;16662;3303500.0;504.37414863024065;6.067698955707598;30.6039049492962;4473.0;86395.0;135.40184652641136;5.177382950402222;2615.256546087483
Normandie;2021-02-16;0-19;169;2954;781337.0;378.06989813614354;5.721056194989845;21.629591328709633;900.0;15847.0;115.18717275644185;5.679308386445384;2028.1901407459266
Normandie;2021-02-16;20-59;452;8606;1570007.0;548.1504222592638;5.252149663025795;28.7896805555644;2439.0;47169.0;155.34962582969376;5.170768937225721;3004.3815091270294
Normandie;2021-02-16;60+;206;4118;952156.0;432.4921546469276;5.002428363283147;21.635110213032316;1175.0;23462.0;123.40414805977171;5.008098201346859;2464.0920185347777
Normandie;2021-02-16;whole;827;15678;3303500.0;474.5875586499168;5.274907513713484;25.034054790373848;4514.0;86485.0;136.6429544422582;5.219402208475459;2617.9809293173907
Normandie;2021-02-17;0-19;169;3018;781337.0;386.26098597660166;5.59973492379059;21.629591328709633;933.0;16330.0;119.41070242417806;5.713410900183711;2090.0072567918837
Normandie;2021-02-17;20-59;506;8336;1570007.0;530.9530467061611;6.070057581573896;32.22915566618492;2566.0;48446.0;163.43876173800498;5.29661891590637;3085.7187260948517
Normandie;2021-02-17;60+;197;3916;952156.0;411.27714366133284;5.030643513789581;20.689886951297897;1195.0;23883.0;125.50464419695932;5.003559016873927;2508.307462222577
Normandie;2021-02-17;whole;872;15271;3303500.0;462.26729226577874;5.71016960251457;26.396246405327684;4694.0;88666.0;142.09172090207358;5.294024767103512;2684.0018162554866
Normandie;2021-02-18;0-19;180;2874;781337.0;367.83103833557095;6.263048016701461;23.03743455128837;965.0;16630.0;123.5062463444071;5.802766085387853;2128.4029810440306
Normandie;2021-02-18;20-59;483;9236;1570007.0;588.27763188317;5.229536595928973;30.764194044994703;2684.0;49288.0;170.95465179454615;5.445544554455446;3139.34906022712
Normandie;2021-02-18;60+;192;4279;952156.0;449.4011485512878;4.487029679831736;20.164762917000996;1197.0;24268.0;125.71469381067809;4.932421295533213;2548.7420128634385
Normandie;2021-02-18;whole;856;16392;3303500.0;496.20099894051765;5.222059541239629;25.911911608899654;4847.0;90193.0;146.7231723929166;5.374031244109853;2730.225518389587
Normandie;2021-02-19;0-19;194;3680;781337.0;470.98755082634;5.271739130434783;24.829235016388573;988.0;17348.0;126.44991853707171;5.695181000691722;2220.29674775417
Normandie;2021-02-19;20-59;530;10254;1570007.0;653.1181071167199;5.1687146479422665;33.757811270905165;2815.0;50837.0;179.2985636369774;5.537305505832366;3238.011040715105
Normandie;2021-02-19;60+;198;4408;952156.0;462.9493486361478;4.491833030852995;20.794911758157276;1217.0;24467.0;127.81518994786569;4.974046675113418;2569.641949428455
Normandie;2021-02-19;whole;922;18343;3303500.0;555.2595731799606;5.026440604045139;27.90979264416528;5021.0;92658.0;151.99031330407144;5.418852122860411;2804.8433479642804
Normandie;2021-02-20;0-19;96;2041;781337.0;261.21891066210867;4.703576678098971;12.28663176068713;1000.0;17815.0;127.9857475071576;5.613247263541958;2280.0660918400126
Normandie;2021-02-20;20-59;318;5333;1570007.0;339.68001416554193;5.962872679542471;20.2546867625431;2899.0;51739.0;184.64885825349825;5.6031233692185785;3295.463013859174
Normandie;2021-02-20;60+;117;2305;952156.0;242.08217981087134;5.07592190889371;12.28790240254748;1219.0;24456.0;128.02523956158444;4.9844618907425575;2568.486676553002
Normandie;2021-02-20;whole;531;9679;3303500.0;292.99228091418195;5.486103936357062;16.073861056455275;5119.0;94016.0;154.95686393219313;5.444817903335602;2845.9512638111096
Normandie;2021-02-21;0-19;9;383;781337.0;49.01854129524136;2.3498694516971277;1.1518717275644184;992.0;17877.0;126.96186152710034;5.549029479219109;2288.001208185456
Normandie;2021-02-21;20-59;63;1219;1570007.0;77.64296592308187;5.1681706316652996;4.012720962390613;2909.0;51951.0;185.28579808879834;5.599507227964813;3308.966138367536
Normandie;2021-02-21;60+;21;665;952156.0;69.84149656148783;3.1578947368421053;2.2055209440469836;1210.0;24458.0;127.08001629985002;4.947256521383596;2568.6967261667205
Normandie;2021-02-21;whole;93;2268;3303500.0;68.65445739367337;4.1005291005291005;2.8151960042379294;5112.0;94293.0;154.74496745875587;5.421399255512075;2854.3363099742696
Normandie;2021-02-22;0-19;222;2920;781337.0;373.7183827209002;7.602739726027398;28.412835946588988;1039.0;17870.0;132.97719165993675;5.814213766088416;2287.105307952906
Normandie;2021-02-22;20-59;650;9610;1570007.0;612.0991817233936;6.763787721123829;41.40108929450633;3002.0;52594.0;191.20933855708924;5.707875423052059;3349.9213697773325
Normandie;2021-02-22;60+;308;5150;952156.0;540.8777553258079;5.980582524271845;32.3476405126891;1239.0;24841.0;130.12573569877205;4.987721911356226;2608.921227193863
Normandie;2021-02-22;whole;1183;17688;3303500.0;535.4321174511881;6.688150158299412;35.81050401089753;5284.0;95319.0;159.9515665203572;5.543490804561525;2885.3942787952174
Normandie;2021-02-23;0-19;152;2213;781337.0;283.2324592333398;6.868504292815183;19.453833621087956;1022.0;17129.0;130.80143395231505;5.96648957907642;2192.2678690501025
Normandie;2021-02-23;20-59;552;8366;1570007.0;532.8638662120615;6.5981353095864215;35.15907890856538;3102.0;52354.0;197.57873691009024;5.9250487068800854;3334.63481373013
Normandie;2021-02-23;60+;251;4383;952156.0;460.3237284646633;5.726671229751312;26.361226521704427;1284.0;25106.0;134.85185200744417;5.114315303114793;2636.752801011599
Normandie;2021-02-23;whole;955;14964;3303500.0;452.9741183593158;6.381983426891205;28.908733161798096;5412.0;94605.0;163.82624489178144;5.720627873791026;2863.7808385046164
Normandie;2021-02-24;0-19;143;2314;781337.0;296.1590197315627;6.179775280898876;18.301961893523536;996.0;16425.0;127.47380451712897;6.063926940639269;2102.1659028050635
Normandie;2021-02-24;20-59;515;8038;1570007.0;511.97223961421827;6.407066434436428;32.80240151795502;3111.0;52056.0;198.15198276186032;5.976256339326879;3315.654006638187
Normandie;2021-02-24;60+;260;3809;952156.0;400.0394893273791;6.825938566552901;27.306449783438847;1347.0;24999.0;141.4684148395851;5.388215528621145;2625.515146677645
Normandie;2021-02-24;whole;918;14161;3303500.0;428.6665657635841;6.482593037214886;27.78870894505827;5458.0;93495.0;165.21870743151203;5.837745333975079;2830.180112002422
Normandie;2021-02-25;0-19;197;2345;781337.0;300.1265779042846;8.40085287846482;25.21319225891005;1013.0;15896.0;129.64956222475064;6.372672370407649;2034.4614423737771
Normandie;2021-02-25;20-59;628;9315;1570007.0;593.3094565820406;6.741814278046163;39.999821656846116;3256.0;52135.0;207.3876103737117;6.245324637959144;3320.6858313370576
Normandie;2021-02-25;60+;258;3934;952156.0;413.16759018480167;6.558210472801221;27.096400169720088;1413.0;24654.0;148.4000520923042;5.7313214894134825;2589.281588311159
Normandie;2021-02-25;whole;1084;15597;3303500.0;472.13561374299985;6.950054497659806;32.81368245799909;5686.0;92700.0;172.12047828061148;6.1337648327939585;2806.114726804904
Normandie;2021-02-26;0-19;165;2747;781337.0;351.57684840216194;6.006552602839461;21.117648338681004;984.0;14963.0;125.93797554704307;6.5762213459867676;1915.0507399495993
Normandie;2021-02-26;20-59;564;9954;1570007.0;634.0099120577169;5.666063893911995;35.9234067109255;3290.0;51835.0;209.55320581373203;6.347062795408507;3301.5776362780543
Normandie;2021-02-26;60+;217;4593;952156.0;482.3789379051332;4.724580883953842;22.790383088485502;1432.0;24839.0;150.39552342263244;5.765127420588591;2608.7111775801445
Normandie;2021-02-26;whole;946;17295;3303500.0;523.5356440139246;5.469788956345765;28.636294838807327;5710.0;91652.0;172.84698047525353;6.230087723126609;2774.390797638868
Normandie;2021-02-27;0-19;91;1332;781337.0;170.47701567953393;6.831831831831832;11.64670302315134;979.0;14254.0;125.2980468095073;6.868247509471026;1824.3088449670242
Normandie;2021-02-27;20-59;278;4782;1570007.0;304.58462924050656;5.8134671685487245;17.70692742134271;3250.0;51284.0;207.00544647253164;6.337259184151002;3266.4822513530194
Normandie;2021-02-27;60+;132;2265;952156.0;237.88118753649613;5.827814569536424;13.863274505438184;1447.0;24799.0;151.97089552552313;5.8349126980926656;2604.510185305769
Normandie;2021-02-27;whole;501;8379;3303500.0;253.64007870440443;5.979233798782671;15.165733313152717;5680.0;90352.0;171.93885273195096;6.286523817956437;2735.0385954290905
Normandie;2021-02-28;0-19;21;303;781337.0;38.77968149466875;6.9306930693069315;2.6877006976503095;991.0;14174.0;126.83387577959319;6.991674897700014;1814.069985166452
Normandie;2021-02-28;20-59;91;1137;1570007.0;72.42005927362108;8.003518029903255;5.796152501230886;3278.0;51202.0;208.78887801137193;6.402093668216086;3261.2593447035583
Normandie;2021-02-28;60+;42;730;952156.0;76.66810900734754;5.7534246575342465;4.411041888093967;1468.0;24864.0;154.1764164695701;5.904118404118404;2611.3367977516286
Normandie;2021-02-28;whole;154;2170;3303500.0;65.68790676555169;7.096774193548387;4.661722415619797;5741.0;90254.0;173.78537914333282;6.360936911383429;2732.072044800969
Normandie;2021-03-01;0-19;237;2088;781337.0;267.23424079494504;11.350574712643677;30.33262215919635;1006.0;13342.0;128.75366199220056;7.5400989356918;1707.5858432404968
Normandie;2021-03-01;20-59;739;9230;1570007.0;587.8954679819899;8.00650054171181;47.069853828677196;3367.0;50822.0;214.4576425455428;6.625083625201684;3237.055630962155
Normandie;2021-03-01;60+;327;5137;952156.0;539.5124328366361;6.365583025111933;34.34311184301732;1487.0;24851.0;156.17188779989834;5.983662629270452;2609.971475262457
Normandie;2021-03-01;whole;1303;16457;3303500.0;498.16860905100657;7.917603451418849;39.44301498410776;5861.0;89023.0;177.41789011654308;6.5836918549139;2694.808536400787
Normandie;2021-03-02;0-19;191;1627;781337.0;208.23281119414546;11.73939766441303;24.445277773867105;1045.0;12756.0;133.7451061449797;8.19222326748197;1632.5861952013024
Normandie;2021-03-02;20-59;623;8032;1570007.0;511.59007571303823;7.756474103585657;39.68135173919607;3438.0;50488.0;218.97991537617347;6.809538900332752;3215.781840463132
Normandie;2021-03-02;60+;250;4179;952156.0;438.8986678653498;5.982292414453219;26.256201714845044;1486.0;24647.0;156.06686299303897;6.029131334442325;2588.5464146631434
Normandie;2021-03-02;whole;1064;13839;3303500.0;418.9193279854699;7.688416793120891;32.20826396246405;5970.0;87898.0;180.717420917209;6.791963412136795;2660.753746026941
Normandie;2021-03-03;0-19;193;1774;781337.0;227.0467160776976;10.879368658399098;24.70124926888142;1095.0;12216.0;140.14439352033756;8.963654223968566;1563.4738915474372
Normandie;2021-03-03;20-59;553;7796;1570007.0;496.55829559995595;7.093381221139046;35.222772892095385;3476.0;50246.0;221.40028675031385;6.917963618994547;3200.367896448869
Normandie;2021-03-03;60+;222;3919;952156.0;411.59221808191097;5.6647103853023735;23.3155071227824;1448.0;24757.0;152.0759203323825;5.848850830068264;2600.099143417675
Normandie;2021-03-03;whole;968;13490;3303500.0;408.3547752383836;7.175685693106004;29.30225518389587;6020.0;87227.0;182.2309671560466;6.901532782280715;2640.4419555017407
Normandie;2021-03-04;0-19;172;1805;781337.0;231.01427425041948;9.529085872576177;22.01354857123111;1070.0;11676.0;136.94474983265863;9.164097293593697;1494.361587893572
Normandie;2021-03-04;20-59;559;7956;1570007.0;506.7493329647575;7.026143790849673;35.60493679327545;3407.0;48887.0;217.0054018867432;6.969132898316525;3113.807772831586
Normandie;2021-03-04;60+;255;3786;952156.0;397.6239187696134;6.735340729001585;26.781325749141946;1445.0;24609.0;151.76084591180435;5.871835507334715;2584.555472002487
Normandie;2021-03-04;whole;986;13550;3303500.0;410.17103072498867;7.276752767527675;29.8471318298774;5922.0;85180.0;179.2644165279249;6.952336229161775;2578.4773724837296
Normandie;2021-03-05;0-19;234;2455;781337.0;314.2050101300719;9.531568228105906;29.94866491667488;1139.0;11384.0;145.7757664106525;10.005270555165144;1456.9897496214821
Normandie;2021-03-05;20-59;639;9286;1570007.0;591.4623310596704;6.881326728408357;40.70045547567622;3482.0;48219.0;221.78245065149392;7.22121985109604;3071.2601918335395
Normandie;2021-03-05;60+;284;4803;952156.0;504.43414734560304;5.91297105975432;29.82704514806397;1512.0;24819.0;158.79750797138283;6.09210685362021;2606.610681442957
Normandie;2021-03-05;whole;1157;16545;3303500.0;500.8324504313607;6.993049259595044;35.02345996670198;6133.0;84430.0;185.65158165581957;7.264005685182992;2555.774178901165
Normandie;2021-03-06;0-19;143;1345;781337.0;172.140830397127;10.63197026022305;18.301961893523536;1191.0;11397.0;152.4310252810247;10.450118452224268;1458.653564339075
Normandie;2021-03-06;20-59;366;4928;1570007.0;313.88395083588796;7.4269480519480515;23.311997971983565;3570.0;48365.0;227.3875212021348;7.381370826010544;3080.559513428921
Normandie;2021-03-06;60+;143;2554;952156.0;268.233356718857;5.599060297572436;15.018547380891365;1523.0;25108.0;159.95278084683602;6.065795762306834;2636.9628506253175
Normandie;2021-03-06;whole;652;8827;3303500.0;267.2014530043893;7.386428004984706;19.736642954442257;6284.0;84878.0;190.22249129710912;7.40356747331464;2569.33555320115
Normandie;2021-03-07;0-19;22;362;781337.0;46.33084059759105;6.077348066298343;2.8156864451574672;1192.0;11456.0;152.55901102853187;10.405027932960893;1466.2047234419977
Normandie;2021-03-07;20-59;85;1148;1570007.0;73.12069309245118;7.40418118466899;5.4139886000508275;3564.0;48376.0;227.0053573009547;7.36728956507359;3081.260147247751
Normandie;2021-03-07;60+;37;757;952156.0;79.5037787925508;4.887714663143989;3.885917853797067;1518.0;25135.0;159.42765681253914;6.039387308533916;2639.798520410521
Normandie;2021-03-07;whole;144;2267;3303500.0;68.62418646889662;6.352007057785619;4.359013167852278;6274.0;84975.0;189.91978204934162;7.383348043542218;2572.271832904495
Normandie;2021-03-08;0-19;243;2904;781337.0;371.6706107607857;8.367768595041323;31.1005366442393;1198.0;12272.0;153.32692551357482;9.76205997392438;1570.641093407838
Normandie;2021-03-08;20-59;789;10347;1570007.0;659.0416475850108;7.625398666280081;50.254553005177684;3614.0;49493.0;230.19005647745522;7.3020427131109455;3152.406326850772
Normandie;2021-03-08;60+;276;5475;952156.0;575.0108175551065;5.0410958904109595;28.98684669318893;1467.0;25473.0;154.07139166271074;5.759038982452008;2675.2969051289915
Normandie;2021-03-08;whole;1308;18727;3303500.0;566.8836082942333;6.984567736423346;39.594369607991524;6279.0;87245.0;190.07113667322537;7.196974038626855;2640.9868321477225
Normandie;2021-03-09;0-19;190;2476;781337.0;316.8927108277222;7.673667205169628;24.317292026359944;1197.0;13121.0;153.19893976606764;9.122780275893607;1679.300993041415
Normandie;2021-03-09;20-59;664;8299;1570007.0;528.5963693155508;8.000963971562838;42.292805063926465;3655.0;49760.0;232.8015098021856;7.345257234726688;3169.4126204532845
Normandie;2021-03-09;60+;258;4282;952156.0;449.716222971866;6.025221858944418;27.096400169720088;1475.0;25576.0;154.91159011758577;5.767125430090711;2686.1144602355075
Normandie;2021-03-09;whole;1112;15063;3303500.0;455.9709399122143;7.382327557591449;33.66126835174815;6327.0;88469.0;191.52414106250944;7.15165764279013;2678.0384440744665
Normandie;2021-03-10;0-19;255;2162;781337.0;276.70518611047476;11.794634597594818;32.63636561432519;1259.0;13509.0;161.13405611151143;9.31971278406988;1728.959463074192
Normandie;2021-03-10;20-59;747;8458;1570007.0;538.7237126968224;8.831875147789075;47.57940569691728;3849.0;50422.0;245.1581426070075;7.6335726468604985;3211.578037550151
Normandie;2021-03-10;60+;249;4129;952156.0;433.6474275223808;6.030515863405183;26.15117690798567;1502.0;25786.0;157.74725990278904;5.824866206468626;2708.1696696759773
Normandie;2021-03-10;whole;1251;14750;3303500.0;446.496140457091;8.481355932203389;37.86892689571666;6610.0;89729.0;200.09081277433026;7.3666261743694905;2716.179809293174
Normandie;2021-03-11;0-19;273;4150;781337.0;531.1408521547041;6.578313253012048;34.940109069454024;1360.0;15854.0;174.06061660973432;8.578276775577141;2029.0860409784766
Normandie;2021-03-11;20-59;768;9679;1570007.0;616.4940665869642;7.9347039983469365;48.91697935104748;4058.0;52145.0;258.47018516477954;7.782145939207978;3321.322771172358
Normandie;2021-03-11;60+;279;3813;952156.0;400.45958855481666;7.317073170731707;29.301921113767072;1526.0;25813.0;160.26785526741418;5.911749893464533;2711.0053394611805
Normandie;2021-03-11;whole;1320;17652;3303500.0;534.3423641592251;7.477906186267845;39.95762070531255;6944.0;93831.0;210.2013016497654;7.400539267406295;2840.35114272741
Normandie;2021-03-12;0-19;298;4681;781337.0;599.1012840810047;6.366161076693014;38.13975275713297;1424.0;18080.0;182.25170445019242;7.876106194690266;2313.9823149294093
Normandie;2021-03-12;20-59;804;10627;1570007.0;676.8759629734135;7.565634704055707;51.20996275812783;4223.0;53486.0;268.9796924472311;7.895524062371462;3406.7364030861013
Normandie;2021-03-12;60+;348;5159;952156.0;541.8229785875424;6.745493312657491;36.54863278706431;1590.0;26169.0;166.9894429064145;6.075891321792961;2748.3941707031204
Normandie;2021-03-12;whole;1450;20469;3303500.0;619.6155592553353;7.083882944941131;43.8928409262903;7237.0;97755.0;219.0706826093537;7.403201882256662;2959.134251551385
Normandie;2021-03-13;0-19;164;1977;781337.0;253.0278228216506;8.295397066262012;20.989662591173847;1445.0;18712.0;184.93940514784273;7.722317229585293;2394.869307353933
Normandie;2021-03-13;20-59;551;6170;1570007.0;392.9918783801601;8.930307941653162;35.09538492503537;4408.0;54728.0;280.76307940028295;8.0543780149101;3485.844330630373
Normandie;2021-03-13;60+;187;2750;952156.0;288.8182188632955;6.800000000000001;19.639638882704094;1634.0;26365.0;171.61053440822724;6.197610468424046;2768.9790328475588
Normandie;2021-03-13;whole;902;10898;3303500.0;329.89253821704256;8.276748027160947;27.30437414863024;7487.0;99826.0;226.6384138035417;7.500050087151644;3021.825336764038
Normandie;2021-03-14;0-19;30;396;781337.0;50.68235601283441;7.575757575757576;3.8395724252147283;1453.0;18746.0;185.9632911279;7.750986877200469;2399.2208227691767
Normandie;2021-03-14;20-59;111;1249;1570007.0;79.55378542898217;8.8871096877502;7.070032171831081;4434.0;54829.0;282.4191229720632;8.086961279614803;3492.277422966904
Normandie;2021-03-14;60+;35;802;952156.0;84.22989510122291;4.364089775561098;3.6758682400783065;1632.0;26410.0;171.40048479450846;6.179477470655055;2773.7051491562306
Normandie;2021-03-14;whole;176;2448;3303500.0;74.10322385348873;7.18954248366013;5.32768276070834;7519.0;100007.0;227.60708339639777;7.518473706840521;3027.3043741486304
